編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPXNMLQJJIJGFHF56EA,24,111.27,住家用,鋼筋混凝土造,90年4月18日,二十二層,五層 陽台,全筆移轉
RPXNMLQJJIJGFHF56EA,24,.58,公共門廳,鋼筋混凝土造,90年4月18日,十九層,一層 陽台,持分移轉
RPXNMLQJJIJGFHF56EA,24,22.19,共有部分,鋼筋混凝土造,90年4月18日,二十二層,,持分移轉
RPXNMLQJJIJGFHF56EA,24,9.02,共有部分,鋼筋混凝土造,90年4月18日,二十二層,,持分移轉
RPXNMLQJJIJGFHF56EA,24,.00,共有部分,鋼筋混凝土造,90年4月18日,二十二層,,持分移轉
RPXNMLQJJIJGFHF56EA,24,118.93,共有部分,鋼筋混凝土造,90年4月18日,二十二層,,持分移轉
RPXNMLQJJIJGFHF56EA,24,1.11,共有部分,鋼筋混凝土造,90年4月18日,二十二層,,持分移轉
RPTOMLRJJIJGFHF88DA,29,1.07,共有部分,鋼骨混凝土造,84年7月1日,二十二層,,持分移轉
RPTOMLRJJIJGFHF88DA,29,2.28,共有部分,鋼骨混凝土造,84年7月1日,二十二層,,持分移轉
RPTOMLRJJIJGFHF88DA,29,2.43,共有部分,鋼骨混凝土造,84年7月1日,二十二層,,持分移轉
RPTOMLRJJIJGFHF88DA,29,42.00,防空避難室兼停車場。,鋼骨混凝土造,84年7月1日,二十二層,通道 地下四層 地下五層,持分移轉
RPTOMLRJJIJGFHF88DA,29,3.66,共有部分,鋼筋混凝土造,84年7月1日,二十二層,,持分移轉
RPXNMLPKJIJGFGF09EA,51,64.59,商業用,加強磚造,63年1月19日,四層,一層 騎樓,持分移轉
RPRQMLMJKIJGFAF77DA,11,.04,辦公室,鋼骨鋼筋混凝土造,102年12月26日,十七層,一層,持分移轉
RPRQMLMJKIJGFAF77DA,11,23.38,共有部份,鋼骨鋼筋混凝土造,102年12月26日,十九層,,持分移轉
RPSNMLOKJIJGFDF18EA,7,64.18,集合住宅,鋼筋混凝土構造,107年2月12日,五層,二層 陽台 雨遮,全筆移轉
RPUNMLOKJIJGFDF28DA,52,99.42,住家用,加強磚造,61年12月30日,四層,一層,全筆移轉
RPQNMLPKJIJGFDF97DA,39,8.34,共有部分,鋼筋混凝土造,74年6月5日,五層,,持分移轉
RPSNMLOKJIJGFDF18EA,7,62.12,本共有部分項目：梯廳、管委會使用空間、樓梯間、消防水箱、機房、自來水箱、停車空間、發電機室、台電配電場所(室)、台電管道間、電梯間、電信室、垃圾處理室、垃圾車裝卸空間、Ｃ棟自來水箱、Ｅ棟自來水箱、污水處理池範圍、Ａ棟自來水箱、Ｂ棟自來水箱、雨水回收池範圍、雨水處理機房、Ｄ棟自來水箱、Ｆ棟自來水箱、消防泵浦室、消防水池範圍等２５項。,鋼筋混凝土構造,107年2月12日,五層,,持分移轉
RPSNMLOKJIJGFDF18EA,7,.73,集合住宅,鋼筋混凝土構造,107年3月9日,六層,一層 陽台,持分移轉
RPQNMLPKJIJGFDF97DA,39,1.18,屋頂突出物,鋼筋混凝土造,74年6月5日,五層,,持分移轉
RPSNMLOKJIJGFDF18EA,7,.36,本共有部分項目：梯廳、儲藏室、車道、一般安全梯、外廊、無障礙樓梯、消防水箱、樓梯間、自來水箱、機電設備空間、電梯間、台電配電所（室）、電錶室、機房、防空避難室兼停車空間、發電機室、發電機室（兼大公變電室）、電信機房、停車空間、電信室、消防泵浦室、垃圾處理室、雨水過濾、污水處理池範圍、雨水收集池範圍、垃圾車裝卸空間、汙水處理池、雨水回收池、消防水池、雨遮等３０項。,鋼筋混凝土構造,107年3月9日,六層,,持分移轉
RPSNMLOKJIJGFDF18EA,7,1.30,本共有部分項目：管委會使用空間等１項。,鋼筋混凝土構造,107年3月9日,六層,,持分移轉
RPQNMLPKJIJGFDF97DA,39,118.79,住家用,鋼筋混凝土造,74年6月5日,五層,三層 陽台,全筆移轉
RPORMLLKJIJGFGF08DA,10,26.48,本共有部分項目有：公共服務空間、梯廳、防災中心、停車空間等４項。,鋼骨鋼筋混凝土造,104年3月16日,二十五層,,持分移轉
RPPOMLPKJIJGFIF48DA,27,89.53,住家用,鋼筋混凝土造,86年7月4日,七層,四層 陽台,全筆移轉
RPPOMLPKJIJGFIF48DA,27,45.25,共有部分,鋼筋混凝土造,86年7月4日,七層,,持分移轉
RPPOMLPKJIJGFIF48DA,27,15.40,共有部分,鋼筋混凝土造,86年7月4日,七層,,持分移轉
RPQNMLPJJIJGFHF28DA,31,1.12,自用儲藏室。,鋼筋混凝土造,82年6月23日,七層,地下一層,持分移轉
RPQNMLPJJIJGFHF28DA,31,33.32,共有部分,鋼筋混凝土造,82年6月23日,七層,,持分移轉
RPRNMLMKJIJGFDF77DA,33,153.62,住家用,鋼筋混凝土造,80年8月9日,四層,一層 二層 三層 四層 陽台 露台,持分移轉
RPWNMLNKJIJGFIF98EA,5,66.32,集合住宅,鋼筋混凝土造,108年10月14日,十一層,三層 陽台 雨遮,全筆移轉
RPWNMLNKJIJGFIF98EA,5,44.76,本共有部分之項目有：車道、門廳、陽台、騎樓、防空避難室兼停車空間、停車空間、供管委會使用空間（一）至（六）、安全梯兼行動不便者樓梯、進氣管道、排氣管道、電信機房、緊急升降機電梯、垃圾暫存區、電信、台電配電室、發電機房、排煙室、女廁、男廁、哺乳室、排風管道、排風機房、昇降設備、排氣、進氣、垃圾停車位兼裝卸車位、供行動不便者使用電梯、梯廳、自設升降機兼行動不便者使用、蓄水池、消防機房、公共蓄水池、污水機房等３３項。,鋼筋混凝土造,108年10月14日,十一層,,持分移轉
RPWNMLNKJIJGFIF98EA,5,14.47,本共有部分之項目有：安全梯、戶外安全梯兼行動不便者樓梯、騎樓、電梯機房、緊急升降機電梯、供行動不便者使用電梯、梯廳、梯間、排煙室等９項。,鋼筋混凝土造,108年10月14日,十一層,,持分移轉
RPQUMLPJJIJGFGF88DA,35,43.19,住家用,鋼筋混凝土造,78年5月4日,五層,三層 陽台,全筆移轉
RPTNMLLKJIJGFAF67EA,41,.26,共有部分,鋼筋混凝土造,72年9月29日,十層,,持分移轉
RPTNMLLKJIJGFAF67EA,41,8.82,見使用執照,鋼筋混凝土造,72年9月29日,十層,地下層,持分移轉
RPSNMLPKJIJGFBF08EA,51,64.50,住家用,加強磚造,62年10月30日,四層,二層,全筆移轉
RPXOMLSKJIJGFAF78DA,26,113.79,住家用,鋼筋混凝土造,87年6月16日,七層,四層 陽台,全筆移轉
RPXOMLSKJIJGFAF78DA,26,20.01,防空避難室兼停車空間電樓梯間、騎樓、汽機車昇降機、屋突（一）、屋突（二）、屋突（三）,鋼筋混凝土造,87年6月16日,七層,,持分移轉
RPXOMLSKJIJGFAF78DA,26,9.68,電樓梯間,鋼筋混凝土造,87年6月16日,七層,,持分移轉
RPSOMLSKJIJGFBF38DA,47,68.51,住家用,鋼筋混凝土造,66年5月13日,四層,一層 平台,全筆移轉
RPPOMLOKJIJGFCF77DA,29,4.40,見使用執照,鋼筋混凝土造,84年5月13日,二十一層,,持分移轉
RPPOMLOKJIJGFCF77DA,29,62.58,辦公室,鋼筋混凝土造,84年5月13日,二十一層,地下一層,全筆移轉
RPPOMLOKJIJGFCF77DA,29,25.86,本共有部分項目計有：地下一層機械室、走廊（公共服務空間）、電梯樓梯間、排煙室、梯坑等計５項。,鋼筋混凝土造,84年5月13日,二十一層,,持分移轉
RPPOMLOKJIJGFCF77DA,29,3.45,本共有部分項目計有：地下二層管理室及走廊等計２項。,鋼筋混凝土造,84年5月13日,二十一層,,持分移轉
RPWOMLNKJIJGFCF38DA,28,46.80,住家用,鋼筋混凝土造,85年5月14日,十六層,五層 陽台,全筆移轉
RPWOMLNKJIJGFCF38DA,28,12.53,共有部分,鋼筋混凝土造,85年5月14日,十六層,,持分移轉
RPWNMLNKJIJGFCF28DA,36,105.90,住家用,鋼筋混凝土造,77年11月16日,四層,一層 平台,全筆移轉
RPXNMLNKJIJGFCF38DA,36,103.07,住家用,鋼筋混凝土造,77年11月16日,四層,一層 平台,全筆移轉
RPSNMLSKJIJGFDF58EA,28,84.38,住家用,鋼筋混凝土造,85年7月18日,二十四層,七層 陽台,全筆移轉
RPSNMLSKJIJGFDF58EA,28,36.87,停車場、招待所,鋼筋混凝土造,85年7月18日,二十五層,地下十層,持分移轉
RPSNMLSKJIJGFDF58EA,28,3.95,防空避難室、水箱、台電配電室、自用儲藏室,鋼筋混凝土造,85年7月18日,二十五層,,持分移轉
RPSNMLSKJIJGFDF58EA,28,.94,防空避難室、水箱、台電配電室、自用儲藏室,鋼筋混凝土造,85年7月18日,二十五層,,持分移轉
RPSNMLSKJIJGFDF58EA,28,3.02,樓電梯間、中繼水箱、屋頂突出物、陽台,鋼筋混凝土造,85年7月18日,二十五層,,持分移轉
RPSNMLMKJIJGFGF18DA,46,29.52,工業用,鋼筋混凝土造,67年7月7日,三層,一層 平台 騎樓,持分移轉
RPXNMLPKJIJGFEF78DA,29,53.38,住家用,鋼筋混凝土造,85年1月5日,十二層,十層 陽台,全筆移轉
RPXNMLPKJIJGFEF78DA,29,10.60,共有部分,鋼筋混凝土造,85年1月5日,十二層,,持分移轉
RPXNMLPKJIJGFEF78DA,29,2.40,共有部分,鋼筋混凝土造,85年1月5日,十二層,,持分移轉
RPSNMLLLJIJGFIF48EA,11,73.48,一般商業設施,鋼筋混凝土造,102年8月12日,四層,一層 陽台,全筆移轉
RPSNMLLLJIJGFIF48EA,11,97.28,本建物記載共有部份包含（電樓梯間、梯廳、通廊、汽機車車道、機械房、水箱、雨遮、電信機房、配電箱空間、台電配電場所、管理員室、男廁、女廁、進風管道、排風管道、卸貨空間、排風機房、垃圾存放室、垃圾車暫停空間、消防泵浦室、自行車機車停車區、防空避難室兼停車空間、機房、緊急發電機室、緊急發電機排煙及進風管道、蓄水池）等２６項。,鋼筋混凝土造,102年8月12日,四層,,持分移轉
RPRNMLQKJIJGFAF87DA,1,60.10,本共有部分項目有：地下室排風機房、消防泵浦室、住宅車道、公共使用蓄水池、地下室進風機房、無障礙停車位、停車空間、車道、住宅用途車道、防空避難室兼停車空間、住宅用途汽車車道、住宅用途機車車道、商業用途車道、發電機室、防災中心、商業用途機車道、地下室進風口、地下室排風口、緩衝空間、陽台、無障礙通路、商業用途汽車車道等２２項。,鋼骨鋼筋混凝土造,112年9月8日,十九層,,持分移轉
RPWNMLLLJIJGFBF08DA,17,124.97,住宅、停車空間、機電設備空間,鋼筋混凝土造,97年3月11日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,持分移轉
RPWNMLLLJIJGFBF08DA,17,60.52,共有部分,鋼筋混凝土造,97年3月11日,三層,,持分移轉
RPOOMLKLJIJGFDF47DA,29,65.44,住家用,鋼筋混凝土造,84年10月9日,五層,三層 陽台 花台,全筆移轉
RPOOMLKLJIJGFDF47DA,29,41.39,見使用執照,鋼筋混凝土造,84年10月9日,五層,地下一層,持分移轉
RPOOMLKLJIJGFDF47DA,29,21.59,共有部分,鋼筋混凝土造,84年10月9日,五層,,持分移轉
RPUNMLLLJIJGFBF87DA,12,23.87,本共有部分之項目有門廳（１至７）、警衛室、雨遮、停獎專用梯、社區活動中心（１至３）、停車空間、供公眾停車空間、垃圾車暫停空間、台電配電場所（１至２）、垃圾冷藏庫、儲藏室（１至５）、泳池休息區、景觀及游泳池機房、電信機房、消防機房、水池機房、中繼水箱、公共蓄水池、公設水池、景觀機房、發電機房、滯洪沉砂池等２２項。,鋼筋混凝土造,101年11月19日,十二層,,持分移轉
RPVOMLOJJIJGFIF88DA,18,88.90,住家用,鋼筋混凝土造,96年3月2日,十三層,七層 陽台,全筆移轉
RPVOMLOJJIJGFIF88DA,18,20.49,共有部分,鋼筋混凝土造,96年3月2日,十三層,,持分移轉
RPVOMLOJJIJGFIF88DA,18,20.19,共有部分,鋼筋混凝土造,96年3月2日,十三層,,持分移轉
RPRNMLTKJIJGFGF78DA,46,79.00,住家用,鋼筋混凝土造,68年1月9日,四層,二層 陽台,全筆移轉
RPSNMLNKJIJGFGF28DA,35,116.83,住家用,鋼筋混凝土造,78年12月22日,七層,二層 陽台,全筆移轉
RPSNMLNKJIJGFGF28DA,35,22.31,共有部分,鋼筋混凝土造,78年12月22日,七層,,持分移轉
RPUNMLTKJIJGFGF09DA,47,46.00,住家用,鋼筋混凝土造,66年7月13日,四層,二層,全筆移轉
RPPOMLNKJIJGFDF77DA,29,137.25,住家用,鋼筋混凝土造,84年12月8日,十層,三層 陽台 花台,全筆移轉
RPPOMLNKJIJGFDF77DA,29,7.52,見使用執照,鋼筋混凝土造,84年12月8日,十層,地下一層,持分移轉
RPPOMLNKJIJGFDF77DA,29,23.44,共有部分,鋼筋混凝土造,84年12月8日,十層,,持分移轉
RPPOMLNKJIJGFDF77DA,29,15.05,共有部分,鋼筋混凝土造,84年12月8日,十層,,持分移轉
RPVPMLLKJIJGFEF38DA,16,2.89,共有部分,鋼筋混凝土造,98年2月18日,二十二層,,持分移轉
RPVPMLLKJIJGFEF38DA,16,31.36,停車空間,鋼筋混凝土造,98年2月18日,二十二層,地下三層,持分移轉
RPVPMLLKJIJGFAF97DA,28,90.53,住家用,鋼筋混凝土造,85年10月11日,十二層,十層 陽台 雨遮,全筆移轉
RPVPMLLKJIJGFAF97DA,28,19.05,共有部分,鋼筋混凝土造,85年10月11日,十二層,,持分移轉
RPUNMLNKJIJGFEF38EA,15,60.74,住家用,鋼筋混凝土造,98年5月26日,六層,五層 陽台 雨遮,全筆移轉
RPUNMLNKJIJGFEF38EA,15,2.08,共有部分,鋼筋混凝土造,98年5月26日,八層,,持分移轉
RPUNMLNKJIJGFEF38EA,15,2.66,共有部分,鋼筋混凝土造,98年5月26日,六層,,持分移轉
RPUNMLNKJIJGFEF38EA,15,15.62,共有部分,鋼筋混凝土造,98年5月26日,六層,,持分移轉
RPPNMLLLJIJGFEF77EA,26,37.39,共有部分,鋼筋混凝土造,88年1月11日,二十三層,,持分移轉
RPQNMLTKJIJGFEF58EA,43,131.10,商業用,鋼筋混凝土造,70年12月31日,三層,一層 平台,全筆移轉
RPPNMLTKJIJGFEF48EA,34,27.83,住家用,鋼筋混凝土造,79年8月28日,十四層,十四層 陽台,全筆移轉
RPPNMLTKJIJGFEF48EA,34,12.02,共有部分,鋼筋混凝土造,79年8月28日,十四層,,持分移轉
RPPNMLLLJIJGFDF57DA,29,81.74,住家用,鋼筋混凝土造,84年10月9日,五層,三層 陽台 花台,全筆移轉
RPPNMLLLJIJGFDF57DA,29,41.39,見使用執照,鋼筋混凝土造,84年10月9日,五層,地下一層,持分移轉
RPPNMLLLJIJGFDF57DA,29,27.47,共有部分,鋼筋混凝土造,84年10月9日,五層,,持分移轉
RPTNMLOJJIJGFBF87DA,47,93.92,住家用,加強磚造,66年6月18日,二層,一層 二層 陽台 平台,全筆移轉
RPQNMLKLJIJGFEF67DA,73,97.41,住家用,磚造,41年1月20日,二層,一層 二層,全筆移轉
RPQNMLKLJIJGFEF67DA,57,162.00,住家用,鋼筋混凝土造,57年3月29日,四層,一層 二層 三層 四層,全筆移轉
RPQNMLTKJIJGFEF48DA,12,96.48,住家用,鋼筋混凝土造,101年6月12日,十五層,七層 陽台 雨遮,全筆移轉
RPQNMLTKJIJGFEF48DA,12,65.02,本共有部分之項目有樓電梯間、走道、陽台、水箱、機械室、管委會使用空間、門廳、門廊、垃圾儲存區、台電配電場所、受電箱、電信機房、發電機房、通風排風管道間、蓄水池、防空避難室兼停車空間、污水機房、水池機房、消防機房、停車空間、車道、進風管道間、排風管道間等２３項。,鋼筋混凝土造,101年6月12日,十五層,,持分移轉
RPQPMLTKJIJGFEF68DA,34,18.38,住家用,鋼筋混凝土造,80年3月14日,五層,二層 陽台,全筆移轉
RPQPMLTKJIJGFEF68DA,34,6.18,共有部分,鋼筋混凝土造,80年3月14日,七層,,持分移轉
RPQPMLTKJIJGFEF68DA,34,.81,共有部分,鋼筋混凝土造,80年3月14日,五層,,持分移轉
RPQPMLTKJIJGFEF68DA,34,1.24,共有部分,鋼筋混凝土造,80年3月14日,五層,,持分移轉
RPQPMLTKJIJGFEF68DA,34,1.96,共有部分,鋼筋混凝土造,80年3月14日,五層,,持分移轉
RPQPMLTKJIJGFEF68DA,34,3.55,共有部分,鋼筋混凝土造,80年3月14日,七層,,持分移轉
RPQPMLTKJIJGFEF68DA,34,1.06,共有部分,鋼筋混凝土造,80年3月14日,五層,,持分移轉
RPPNMLKLJIJGFBF37EA,28,.25,商業用,鋼筋混凝土造,85年5月28日,七層,一層,持分移轉
RPPNMLKLJIJGFBF37EA,28,.02,共有部分,鋼筋混凝土造,85年5月28日,七層,,持分移轉
RPPNMLKLJIJGFBF37EA,28,35.85,共有部分,鋼筋混凝土造,85年5月28日,七層,,持分移轉
RPPNMLKLJIJGFBF37EA,28,.05,共有部分,鋼筋混凝土造,85年5月28日,七層,,持分移轉
RPWOMLTKJIJGFHF86DA,15,167.81,一般商業設施（一般事務所）,鋼筋混凝土構造,98年10月15日,十八層,九層,全筆移轉
RPWOMLTKJIJGFHF86DA,15,34.67,共有部分,鋼筋混凝土構造,98年10月15日,十八層,,持分移轉
RPWOMLTKJIJGFHF86DA,15,16.91,共有部分,鋼筋混凝土構造,98年10月15日,十八層,,持分移轉
RPWOMLTKJIJGFHF86DA,15,27.23,共有部分,鋼筋混凝土構造,98年10月15日,十八層,,持分移轉
RPWOMLTKJIJGFHF86DA,15,58.08,共有部分,鋼筋混凝土構造,98年10月15日,十八層,,持分移轉
RPWNMLTKJIJGFEF09DA,14,156.35,住家用,鋼筋混凝土造,99年6月15日,十四層,四層 陽台 雨遮,全筆移轉
RPWNMLTKJIJGFEF09DA,14,16.23,停車空間,鋼筋混凝土造,99年6月15日,十四層,地下三層,持分移轉
RPWNMLTKJIJGFEF09DA,14,65.43,本共有部分之項目有管委會使用空間、梯廳兼排煙室、管理中心、接待區、陽台、梯廳、機械房、水箱、消防水箱、機車停車空間、停車空間、昇降機坑、消防管道、垃圾貯存空間、停車監控室、排氣室、電錶箱、台電配電室、電信機房、發電機室、進氣機房、蓄水池、消房泵浦室、污水機房、污水處理池、防空避難室兼停車空間等２６項,鋼筋混凝土造,99年6月15日,十四層,,持分移轉
RPWNMLTKJIJGFEF09DA,14,1.45,本共有部分之項目有管委會使用空間、梯廳兼排煙室、管理中心、接待區、陽台、梯廳、機械房、水箱、消防水箱、機車停車空間、停車空間、昇降機坑、消防管道、垃圾貯存空間、停車監控室、排氣室、電錶箱、台電配電室、電信機房、發電機室、進氣機房、蓄水池、消房泵浦室、污水機房、污水處理池、防空避難室兼停車空間等２６項,鋼筋混凝土造,99年6月15日,十四層,,持分移轉
RPSNMLLLJIJGFGF28EA,53,32.90,住家用,加強磚造,60年10月1日,三層,一層 騎樓,持分移轉
RPPOMLLLJIJGFHF18EA,51,84.15,住家用,加強磚造,62年6月5日,四層,一層,全筆移轉
RPRNMLKLJIJGFBF47DA,29,46.10,共有部分,鋼筋混凝土造,85年3月20日,十六層,,持分移轉
RPQNMLMLJIJGFHF28EA,55,111.88,住家用,加強磚造,58年6月19日,四層,一層 陽台,全筆移轉
RPQOMLLLJIJGFHF28EA,28,30.73,共有部分,鋼筋混凝土造,85年7月1日,十六層,,持分移轉
RPPUMLLKJIJGFBF97DA,4,21.14,本共有部分之項目有陽台、風除室、門廳、儲藏室、安全梯Ｃ１、安全梯Ｃ２、發電機室排氣管道、發電機室進氣管道、排煙管管道、社區管委會使用空間（會議室使用）、走廊、梯廳、半戶外休憩區、管理室、女廁、男廁、地下停車空間、機車停車空間、自行車停車空間、緊急升降機兼行動不便電梯、汽車坡道、機車坡道、樓電梯間Ａ、樓電梯間Ｂ、排煙室、排風管道、進風管道、進氣管道、排氣管道、排氣風機、進氣風機、進氣風機室、安全梯Ａ１、安全梯Ａ３、安全梯Ｂ１、安全梯Ｂ３、廁所、電氣室、電表室、前室、受電箱、防災中心、台電配電場所Ａ、台電配電場所Ｂ、垃圾處理空間、垃圾車停車位、行動不便停車位、臨時車位、裝卸車位、景觀機房、高低壓變電站、發電機室、發電機室排氣管道、發電機室進氣管道、泳池補給水箱、機電設備空間、電信室、揚水泵浦室、消防機房、雨水回收機房、蓄水箱等６１項。,鋼骨構造,109年8月6日,四十一層,,持分移轉
RPTNMLNKJIJGFEF18DA,7,65.03,住家用,鋼筋混凝土造,106年12月5日,十五層,十層 陽台 雨遮,全筆移轉
RPTNMLNKJIJGFEF18DA,7,49.83,本共有部分項目有：車道、台電電錶室、梯廳、管委會使用空間、陽台、地下室防空避難室兼停車空間、臺電配電場所、發電機室、電信機房、垃圾貯存區、排煙室、停車空間、水箱、消防泵浦室等１４項。,鋼筋混凝土造,106年12月5日,十五層,,持分移轉
RPTNMLNKJIJGFEF18DA,7,19.82,本共有部分項目有：無障礙樓梯、排煙室、梯廳、雨遮、機電設備室、水箱、消防水池、機械室等８項,鋼筋混凝土造,106年12月5日,十五層,,持分移轉
RPOOMLMLJIJGFBF47DA,35,93.79,住家用,鋼筋混凝土造,79年4月25日,五層,三層 陽台,全筆移轉
RPSNMLMLJIJGFDF97DA,30,33.41,見使用執照,鋼筋混凝土造,84年1月26日,二十五層,地下一層,持分移轉
RPPOMLPKJIJGFEF08DA,28,51.08,住家用,鋼筋混凝土造,85年12月19日,八層,八層 陽台,全筆移轉
RPPOMLPKJIJGFEF08DA,28,7.00,共有部分,鋼筋混凝土造,85年12月19日,九層,,持分移轉
RPPOMLPKJIJGFEF08DA,28,17.03,共有部分,鋼筋混凝土造,85年12月19日,九層,,持分移轉
RPPNMLMJJIJGFGF77DA,33,30.16,防空避難室、停車場,鋼筋混凝土造,81年1月18日,十層,地下三層,持分移轉
RPPNMLMJJIJGFGF77DA,33,.26,共有部分,鋼筋混凝土造,81年1月18日,十層,,持分移轉
RPPNMLMJJIJGFGF77DA,33,.11,共有部分,鋼筋混凝土造,81年1月18日,十層,,持分移轉
RPPNMLMJJIJGFGF77DA,33,.19,共有部分,鋼筋混凝土造,81年1月18日,十層,,持分移轉
RPPNMLMJJIJGFGF77DA,33,.19,共有部分,鋼筋混凝土造,81年1月18日,十層,,持分移轉
RPPNMLMJJIJGFGF77DA,33,.14,共有部分,鋼筋混凝土造,81年1月18日,十層,,持分移轉
RPROMLSJJIJGFEF48DA,18,80.01,住家用,鋼筋混凝土造,95年11月21日,七層,二層 陽台,全筆移轉
RPROMLSJJIJGFEF48DA,18,17.42,共有部分,鋼筋混凝土造,95年11月21日,七層,,持分移轉
RPROMLSJJIJGFEF48DA,18,10.07,共有部分,鋼筋混凝土造,95年11月21日,七層,,持分移轉
RPROMLSJJIJGFEF48DA,18,44.39,共有部分,鋼筋混凝土造,95年11月21日,七層,,持分移轉
RPXNMLLLJIJGFHF78DA,26,102.12,住家用,鋼筋混凝土造,88年4月12日,十四層,十四層 陽台,全筆移轉
RPXNMLLLJIJGFHF78DA,26,8.54,共有部分,鋼筋混凝土造,88年4月12日,十五層,,持分移轉
RPXNMLLLJIJGFHF78DA,26,42.75,停車空間兼防空避難室,鋼筋混凝土造,88年4月12日,十五層,,持分移轉
RPPOMLLLJIJGFAF37DA,16,31.72,共有部分,鋼骨鋼筋混凝土造,98年4月3日,二十八層,,持分移轉
RPTNMLNKJIJGFDF08DA,27,62.61,住家用,鋼筋混凝土造,86年5月21日,七層,七層 露台,全筆移轉
RPTNMLNKJIJGFDF08DA,27,3.84,門廳、機械室、儲藏室、台電配電室、樓梯間、水箱、泵浦室、電梯間,鋼筋混凝土造,86年5月21日,七層,,持分移轉
RPTNMLNKJIJGFDF08DA,27,13.31,樓梯間、電梯間、屋頂突出物,鋼筋混凝土造,86年5月21日,七層,,持分移轉
