編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPQNMLMKJIGGFEF57EA,21,1.96,共有部份,鋼筋混凝土造,90年4月11日,十四層,,持分移轉
RPQNMLMKJIGGFEF57EA,21,62.04,鄉村住宅,鋼筋混凝土造,90年4月11日,十四層,四層 陽台,全筆移轉
RPQNMLMKJIGGFEF57EA,21,22.95,共有部份,鋼筋混凝土造,90年4月11日,十四層,,持分移轉
RPRRMLMKJIGGFBF77EA,43,81.70,商業用,鋼筋混凝土造,67年10月17日,四層,一層 平台,全筆移轉
RPWPMLPKJIGGFEF58DA,7,65.56,住家用,鋼筋混凝土造,103年11月26日,十五層,三層 陽台 雨遮,全筆移轉
RPWPMLPKJIGGFEF58DA,7,14.71,本共有部分項目有：梯廳、樓梯間、電梯間、電梯機房、水箱、雨遮、梯間等７項,鋼筋混凝土造,103年11月26日,十五層,,持分移轉
RPWPMLPKJIGGFEF58DA,7,4.93,本共有部分項目有：管委會使用空間、陽台、梯廳、室外通路、基地內通路穿廊、騎樓、台電配電室、發電機室、電錶室、電信室、垃圾貯存室、機械室、水箱、機械空間、消防泵浦室、管委會使用空間（外廊）、管委會使用空間（健身中心）等１７項,鋼筋混凝土造,103年11月26日,十五層,,持分移轉
RPWPMLPKJIGGFEF58DA,7,40.72,本共有部分項目有：防空避難室兼停車空間、停車空間等２項,鋼筋混凝土造,103年11月26日,十五層,,持分移轉
RPUNMLMKJIGGFDF77DA,21,66.09,住家用,鋼筋混凝土造,89年9月13日,十四層,七層 陽台,全筆移轉
RPUNMLMKJIGGFDF77DA,21,10.30,共有部份,鋼筋混凝土造,89年9月13日,十四層,,持分移轉
RPUNMLMKJIGGFDF77DA,21,6.68,共有部份,鋼筋混凝土造,89年9月13日,十四層,,持分移轉
RPUNMLMKJIGGFDF77DA,21,57.75,共有部份,鋼筋混凝土造,89年9月13日,十四層,,持分移轉
RPSOMLLKJIGGFAF37EA,14,16.29,共有部份,鋼筋混凝土造,96年7月23日,十五層,,持分移轉
RPPNMLPKJIGGFDF67EA,17,70.74,住家用,鋼筋混凝土造,94年1月28日,七層,七層 陽台,全筆移轉
RPPNMLMKJIGGFDF37EA,24,42.08,停車空間,鋼筋混凝土造,86年12月10日,十七層,地下六層,持分移轉
RPPNMLPKJIGGFDF67EA,17,16.62,共有部份,鋼筋混凝土造,94年1月28日,七層,,持分移轉
RPRNMLSKJIGGFDF18EA,5,39.46,本共有部分項目有：停車空間等１項。,鋼筋混凝土造,105年11月7日,十二層,,持分移轉
RPPNMLPKJIGGFDF67EA,17,14.73,共有部份,鋼筋混凝土造,94年1月28日,七層,,持分移轉
RPXQMLPKJIGGFBF48DA,57,85.12,住家用,加強磚造,53年7月1日,四層,三層 陽台,全筆移轉
RPSNMLSKJIGGFDF28EA,5,96.19,住家用,鋼筋混凝土造,105年11月7日,十二層,二層 陽台,全筆移轉
RPSNMLSKJIGGFDF28EA,5,36.56,本共有部分項目有：電梯樓梯間、管委會、管理員室、電信機房、發電機房、台電配電室、消防機房、雨水機房、污水機房、機械室、消防水箱、儲藏室、水箱、機械室等１４項。,鋼筋混凝土造,105年11月7日,十二層,,持分移轉
RPSNMLSKJIGGFDF28EA,5,78.92,本共有部分項目有：停車空間等１項。,鋼筋混凝土造,105年11月7日,十二層,,持分移轉
RPSQMLPKJIGGFEF38EA,11,228.45,住家用,鋼骨鋼筋混凝土造,99年9月10日,二十七層,二十五層 陽台 雨遮,全筆移轉
RPSQMLPKJIGGFEF38EA,11,176.71,本共有部分之項目有防災中心、樓梯、行動不便者電梯、緊急升降機、梯廳、停車空間、電錶室、管道、台電配電室、受電箱、電錶牆、排風機房、進氣機房、停車空間、防空避難室兼停車空間、機車停車空間、發電機室、緊急發電機室、電信機房、機房、水箱、電梯機房、污水機房、消防泵浦室、採水泵機房、社區活動中心、廁所、特別安全梯、兼緊急升降排煙室、陽台、雨遮、中繼水箱、溫泉水箱等３３項,鋼骨鋼筋混凝土造,99年9月10日,二十七層,,持分移轉
RPWOMLPKJIGGFEF48DA,4,58.92,住家用,鋼筋混凝土造,106年12月29日,二十七層,二十層 陽台 雨遮,全筆移轉
RPWOMLPKJIGGFEF48DA,4,42.74,本共有部分項目：騎樓、接待大廳、梯廳、管委會使用空間、排煙室、陽台、緩衝空間６＊１２、人行通廊、走道、防災中心、商業管委會使用空間、女廁、男廁、男按摩池、女按摩池、男更衣室、女更衣室、樓梯間、機房、機械室、水箱、中繼消防水箱、泵浦區、中繼消防機房、Ｂ梯廳排煙室、Ｂ棟電錶室、昇降機坑、排風機房、電信室（Ａ）、台電配電室（Ｄ）、受電箱通道、Ｈ梯廳排煙室、Ｈ棟電錶室、停車空間、Ｉ棟電錶室、Ｉ梯廳排煙室、電信室（Ｂ）、儲油室、緊急發電機室（Ｂ）（兼大公變電室）、台電配電室（Ｃ）、Ｆ棟電錶室、Ｆ梯廳排煙室、消防中繼水箱、消防中繼機房（兼揚水泵浦機房）、游泳池專用水箱－１、游泳池專用水箱－２、Ｅ梯廳排煙室、Ｅ棟電錶室、Ａ梯廳排煙室、Ａ棟電錶室、緊急發電機室（Ａ）（兼大公變電室）、垃圾儲藏室、游泳池機房、車道、防空避難室兼停車空間、排風管道、進風管道、Ｃ梯廳排煙室、Ｃ棟電錶室、台電配電室（Ｂ）、Ｄ梯廳排煙室、Ｄ棟電錶室、Ａ棟小公變電室、Ｈ棟小公變電室、Ｉ棟小公變電室、Ｅ棟水箱－１、Ｅ棟小公變電室、Ｄ棟水箱－１、Ｃ棟小公變電室、Ｄ棟小公變電室、Ｂ棟小公變電室、Ｅ棟水箱－２、Ｄ棟水箱－２、Ｆ棟小公變電室、Ａ棟水箱、Ｂ棟水箱、共同泵浦區、Ｈ棟水箱、Ｉ棟水箱、消防泵浦室、雨水過濾機房、Ｆ棟水箱、Ｃ棟水箱、住宅臨停車位１～５４、商業臨停車位１～２０、裝卸車位１～３、＃３、＃６、＃９、＃１２、＃１５、＃１８、＃２１、＃２４緊急昇降機（行動不便者電梯）、安全梯（Ｃ）、安全梯（Ｂ）、垃圾車位、機車停車空間、安全梯（Ａ）、特別安全梯（Ａ）、特別安全梯（Ｂ）、ａ梯、ｂ梯、ｃ梯、台電配電室（Ａ）、＃２５昇降機、＃２６昇降機等１０７項。,鋼筋混凝土造,106年12月29日,二十七層,,持分移轉
RPTNMLTJJIGGFIF78DA,27,43.07,住家用,鋼筋混凝土造,83年10月27日,七層,五層,全筆移轉
RPTNMLTJJIGGFIF78DA,27,15.14,共有部份,鋼筋混凝土造,83年10月27日,七層,,持分移轉
RPTNMLTJJIGGFIF78DA,27,3.53,共有部份,鋼筋混凝土造,83年10月27日,七層,,持分移轉
RPTONLTJJIGGFHF88DA,2,35.78,本共有部分項目有：高程緩衝空間６Ｍ＊１２Ｍ、防災中心、排煙室Ａ１、排煙室（Ａ２）、梯廳、交誼廳、自行車停車空間、排煙室（Ａ３）、排煙室（Ａ４）、街角廣場、大廳、管理員室、排煙室（Ｂ１）、排煙室Ｂ、排煙室（Ｂ２）、管委會空間（交誼廳）、排煙室Ｃ、排煙室（Ｃ２）、排煙室（Ｃ１）、排煙室、健身房、視廳室、陽台、閱讀區、綜合才藝教室、撞球室、健身房（１）、男廁、女廁、乒乓球室、視廳室（Ｂ）、視廳室（Ａ）、音樂教室、韻律教室、健身房（２）、兒童遊戲區、委員會辦公室、水箱、機械室、機械室（水表室）、梯間、台電配電場所（Ａ）、垃圾暫存區、消防水箱、台電配電場所（Ｂ）、消防機房、汽車坡道、緊急發電室（Ａ）、裝卸車位、垃圾車暫停車位、緊急發電室（Ｂ）、電信機房、水箱Ａ１、水箱（Ｂ）、垃圾處理室、緊急發電室（Ｃ）、水箱（Ｃ）、台電配電場所（Ｃ）、排風機房、停車空間、進風機房、防空避難室兼停車空間、消防幫浦室等６３項。,鋼骨鋼筋混凝土構造,109年4月27日,二十九層,,持分移轉
RPQNMLQKJIGGFHF28EA,26,.34,共有部份,鋼筋混凝土造,85年3月25日,十五層,,持分移轉
RPQNMLQKJIGGFHF28EA,26,35.29,停車空間,鋼筋混凝土構造,85年3月25日,十五層,地下二層,持分移轉
RPQNMLQKJIGGFHF28EA,26,2.14,本共有部分項目：排煙室、蓄水池等。,鋼筋混凝土構造,85年3月25日,十五層,,持分移轉
RPUSMLNJJIGGFEF38DA,22,32.78,辦公室,鋼骨鋼筋混凝土造,88年8月11日,三十一層,三層 陽台,全筆移轉
RPUSMLNJJIGGFEF38DA,22,5.71,共有部份,鋼骨鋼筋混凝土造,88年8月11日,三十一層,,持分移轉
RPUSMLNJJIGGFEF38DA,22,3.11,共有部份,鋼骨鋼筋混凝土造,88年8月11日,三十一層,,持分移轉
RPVUMLQKJIGGFEF56EA,24,32.96,住家用,鋼筋混凝土造,86年6月11日,十一層,七層 陽台,全筆移轉
RPVUMLQKJIGGFEF56EA,24,12.15,共有部份,鋼筋混凝土造,86年6月11日,十一層,,持分移轉
RPUVMLQKJIGGFEF09DA,26,21.46,住家用,鋼筋混凝土造,85年4月30日,十二層,十一層 陽台,全筆移轉
RPUVMLQKJIGGFEF09DA,26,27.81,住家用,鋼筋混凝土造,85年4月30日,十二層,十一層 陽台,全筆移轉
RPUVMLQKJIGGFEF09DA,26,4.78,共有部份,鋼筋混凝土造,85年4月30日,十二層,,持分移轉
RPUVMLQKJIGGFEF09DA,26,6.12,共有部份,鋼筋混凝土造,85年4月30日,十二層,,持分移轉
RPUVMLQKJIGGFEF09DA,26,.76,共有部份,鋼筋混凝土造,85年4月30日,十二層,,持分移轉
RPUVMLQKJIGGFEF09DA,26,1.02,共有部份,鋼筋混凝土造,85年4月30日,十二層,,持分移轉
RPRNMLQKJIGGFIF38DA,2,88.62,店舖,鋼筋混凝土造,108年10月14日,十一層,一層 騎樓 見其他登記事項,全筆移轉
RPRNMLQKJIGGFIF38DA,2,20.19,本共有部分之項目有：車道、門廳、陽台、騎樓、防空避難室兼停車空間、停車空間、供管委會使用空間（一）至（六）、安全梯兼行動不便者樓梯、進氣管道、排氣管道、電信機房、緊急升降機電梯、垃圾暫存區、電信、台電配電室、發電機房、排煙室、女廁、男廁、哺乳室、排風管道、排風機房、昇降設備、排氣、進氣、垃圾停車位兼裝卸車位、供行動不便者使用電梯、梯廳、自設升降機兼行動不便者使用、蓄水池、消防機房、公共蓄水池、污水機房等３３項。,鋼筋混凝土造,108年10月14日,十一層,,持分移轉
RPRNMLQKJIGGFIF38DA,2,22.31,本共有部分之項目有：安全梯、戶外安全梯兼行動不便者樓梯、進氣、排氣、電信、電梯機房、緊急升降機電梯、騎樓、水箱、機電空間設備、供行動不便者使用電梯、梯廳、梯間、排煙室等１４項。,鋼筋混凝土造,108年10月14日,十一層,,持分移轉
RPRNMLQKJIGGFIF38DA,2,23.70,本共有部分之項目有：車道、門廳、陽台、騎樓、防空避難室兼停車空間、停車空間、供管委會使用空間（一）至（六）、安全梯兼行動不便者樓梯、進氣管道、排氣管道、電信機房、緊急升降機電梯、垃圾暫存區、電信、台電配電室、發電機房、排煙室、女廁、男廁、哺乳室、排風管道、排風機房、昇降設備、排氣、進氣、垃圾停車位兼裝卸車位、供行動不便者使用電梯、梯廳、自設升降機兼行動不便者使用、蓄水池、消防機房、公共蓄水池、污水機房等３３項。,鋼筋混凝土造,108年10月14日,十一層,,持分移轉
RPRNMLMKJIGGFAF17DA,14,14.35,停車空間,鋼筋混凝土造,96年10月2日,十五層,地下一層 地下二層,持分移轉
RPRNMLMKJIGGFAF17DA,14,.27,共有部份,鋼筋混凝土造,96年10月2日,十五層,,持分移轉
RPRNMLMKJIGGFAF17DA,14,17.81,共有部份,鋼筋混凝土造,96年10月2日,十五層,,持分移轉
RPPQMLLKJIGGFDF47DA,5,84.51,集合住宅,鋼筋混凝土構造,105年8月10日,十五層,五層 陽台 雨遮,全筆移轉
RPPQMLLKJIGGFDF47DA,5,13.22,本共有部分之項目有梯廳、緊急昇降機、供行動不便者使用電梯、排煙室、Ｂ１梯、Ｂ２梯、排煙、進風、消防、水箱、２噸消防池、機械室等１２項。,鋼筋混凝土構造,105年8月10日,十五層,,持分移轉
RPPQMLLKJIGGFDF47DA,5,50.50,本共有部分之項目有梯廳、管委會空間、緊急昇降機、供行動不便者使用電梯、排煙室、陽台、Ａ１梯、行動不便樓梯、Ｂ１梯、Ｃ１梯、Ｄ２梯、排煙、進風、地下排風、地下進風、自行車停車區、防空避難室兼停車空間、停車空間、車道、受電箱室、台電配電場所、垃圾儲藏室、垃圾車位、機車車道、發電機房、發電排風、發電進風、水箱、電信機房、消防機房等３０項。,鋼筋混凝土構造,105年8月10日,十五層,,持分移轉
RPUPMLLKJIGGFGF18DA,29,28.84,防空避難室兼停車場,鋼筋混凝土造,81年5月21日,十層,地下三層,持分移轉
RPTPMLPLIIGGFAF87DA,13,87.75,住家用,鋼筋混凝土造,98年1月22日,十五層,十五層 陽台 雨遮,全筆移轉
RPTPMLPLIIGGFAF87DA,13,12.06,共有部份,鋼筋混凝土造,98年1月22日,十五層,,持分移轉
RPTPMLPLIIGGFAF87DA,13,9.36,共有部份,鋼筋混凝土造,98年1月22日,十五層,,持分移轉
RPTPMLPLIIGGFAF87DA,13,20.60,共有部份,鋼筋混凝土造,98年1月22日,十五層,,持分移轉
RPTPMLPLIIGGFAF87DA,13,30.90,共有部份,鋼筋混凝土造,98年1月22日,十五層,,持分移轉
RPQPMLPJJIGGFHF18DA,50,91.56,住家用,加強磚造,61年2月30日,四層,二層 陽台,全筆移轉
RPQSMLMKJIGGFCF77DA,4,379.26,住宅,鋼筋混凝土構造,106年12月15日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮 地下一層,全筆移轉
RPQSMLMKJIGGFCF77DA,4,1.64,本共有部分項目計有警衛室等共計一項,鋼筋混凝土構造,106年12月15日,三層,,持分移轉
RPPOMLMKJIGGFIF87DA,5,7.02,本共有部分之項目有：防空避難室兼停車空間、發電機室、梯廳、電信機房、資源回收垃圾臨時放置室、垃圾車暫時停車位、蓄水池、汽車坡道、消防幫浦室、陽台、樓電梯間、機械室、水箱、防災中心、管委會空間（會議室）、緩衝空間、台電配電室等１７項。,鋼筋混凝土造,105年9月14日,十七層,,持分移轉
RPTQMLPKJIGGFGF58DA,2,44.16,集合住宅,鋼筋混凝土造,109年2月11日,十三層,十二層 陽台 雨遮,全筆移轉
RPTQMLPKJIGGFGF58DA,2,18.65,本共有部份之項目有：停車空間、樓梯間、梯廳、機械房等４項。,鋼筋混凝土造,109年2月11日,十三層,,持分移轉
RPTRMLPKJIGGFGF68DA,,89.78,集合住宅,鋼筋混凝土造,110年5月3日,十五層,十一層 陽台 雨遮,全筆移轉
RPTRMLPKJIGGFGF68DA,,78.64,本共有部分之項目有：停車空間、防空避難室兼停車空間、走廊、自行車空間、梯廳、樓電梯間、樓梯間、機房、昇降機房、水箱等１０項。,鋼筋混凝土造,110年5月3日,十五層,,持分移轉
RPXNMLQKJIGGFAF28EA,8,.04,辦公室,鋼骨鋼筋混凝土造,102年12月26日,十七層,一層,持分移轉
RPXNMLQKJIGGFAF28EA,8,20.97,共有部份,鋼骨鋼筋混凝土造,102年12月26日,十九層,,持分移轉
RPOSMLRKJIGGFBF08EA,27,26.53,一般廠房附屬停車空間,鋼筋混凝土造,83年5月26日,十層,地下一層,持分移轉
RPOSMLRKJIGGFBF08EA,27,1.68,共有部份,鋼筋混凝土造,83年5月26日,十層,,持分移轉
RPOSMLRKJIGGFBF08EA,27,2.60,共有部份,鋼筋混凝土造,83年5月26日,十層,,持分移轉
RPVQMLQKJIGGFBF48EA,27,26.53,一般廠房附屬停車空間,鋼筋混凝土造,83年5月26日,十層,地下一層,持分移轉
RPVQMLQKJIGGFBF48EA,27,1.68,共有部分,鋼筋混凝土造,83年5月26日,十層,,持分移轉
RPVQMLQKJIGGFBF48EA,27,2.60,共有部分,鋼筋混凝土造,83年5月26日,十層,,持分移轉
RPXRMLTJJIGGFEF56DA,14,22.99,住家用,鋼筋混凝土造,96年10月2日,十四層,六層 陽台,全筆移轉
RPXRMLTJJIGGFEF56DA,14,11.55,共有部份,鋼筋混凝土造,96年10月2日,十四層,,持分移轉
RPPSMLRKJIGGFHF78EA,8,124.86,集合住宅,鋼筋混凝土構造,102年5月28日,十四層,一層 陽台,全筆移轉
RPPSMLRKJIGGFHF78EA,8,76.87,本共有部分項目有：警衛室、台電配電室場所、梯廳、排煙室、儲藏室、中央管理室、交誼空間、文教空間、集合空間、門廊、陽台、休閒空間、停車空間、消防水箱、消防水箱室、電梯機房、防空避難室兼停車空間、梯間、電信機房、排風機房、台電管道間室、發電機室兼電氣室、資源回收室、網路機房、水箱、泵浦室、消防泵浦室、汙水機房等２８項。,鋼筋混凝土構造,102年5月28日,十四層,,持分移轉
RPWRMLRKJIGGFBF78EA,7,82.79,集合住宅,鋼筋混凝土造,103年10月20日,十八層,十三層 陽台 雨遮,全筆移轉
RPWRMLRKJIGGFBF78EA,7,70.82,本共有部分之項目有門廳、排煙室Ａ、緊急昇降機、特別安全梯Ａ、特別安全梯Ｂ、陽台、安全梯、排風、進風、緩衝空間、騎樓、預留地下室排煙室進排風管道開口、梯廳、排風管道、進風管道、緊急昇降機兼行動不便者使用、排煙室Ｂ、排煙室Ａ兼梯廳、機房、消防機房、電梯機房、樓梯間、機電空間、水箱、消防水箱、發電機房排氣管道、發電機房進氣管道、垃圾機房資源回收室、電梯機坑、防災中心、停車空間排風管道閘門與排風機連動、停車空間進風管道閘門與排進機連動、配電盤、台電配電場、汽車停車空間、消防中繼機房、安全梯（停獎專用）、蓄水池、排煙室、發電機房、防空避難室兼停車空間、電信機房、消防泵室、雨水回收設備機房等４４項。,鋼筋混凝土造,103年10月20日,十八層,,持分移轉
RPUPMLQKJIGGFHF78DA,16,107.46,住家用,鋼筋混凝土造,94年12月2日,十四層,十一層 陽台,全筆移轉
RPUPMLQKJIGGFHF78DA,16,6.67,共有部份,鋼筋混凝土造,94年12月2日,十四層,,持分移轉
RPUPMLQKJIGGFHF78DA,16,21.21,共有部份,鋼筋混凝土造,94年12月2日,十四層,,持分移轉
RPUPMLQKJIGGFHF78DA,16,12.50,共有部份,鋼筋混凝土造,94年12月2日,十四層,,持分移轉
RPUPMLQKJIGGFHF78DA,16,37.80,共有部份,鋼筋混凝土造,94年12月2日,十四層,,持分移轉
RPSOMLRKJIGGFCF08DA,34,54.20,住家用,鋼筋混凝土造,76年9月16日,九層,三層 陽台 通道,全筆移轉
RPSOMLRKJIGGFCF08DA,34,16.86,共有部份,鋼筋混凝土造,76年9月16日,九層,,持分移轉
RPOPMLPKJIGGFDF67DA,5,39.46,本共有部分項目有：停車空間等１項。,鋼筋混凝土造,105年11月7日,十二層,,持分移轉
RPRPMLPKJIGGFDF97DA,5,39.46,本共有部分項目有：停車空間等１項。,鋼筋混凝土造,105年11月7日,十二層,,持分移轉
RPUNMLQKJIGGFDF18DA,31,26.45,工業用,鋼筋混凝土造,79年12月1日,八層,地下二層,持分移轉
RPUNMLQKJIGGFDF18DA,31,215.96,工業用,鋼筋混凝土造,79年12月1日,八層,六層,全筆移轉
RPUNMLQKJIGGFDF18DA,31,41.57,共有部份,鋼筋混凝土造,79年12月1日,八層,,持分移轉
RPUNMLQKJIGGFDF18DA,31,17.89,共有部份,鋼筋混凝土造,79年12月1日,八層,,持分移轉
RPTQMLQKJIGGFEF48DA,24,46.06,住家用,鋼筋混凝土造,86年5月29日,八層,六層 陽台 花台,全筆移轉
RPTQMLQKJIGGFEF48DA,24,13.75,共有部份,鋼筋混凝土造,86年5月29日,八層,,持分移轉
RPPPMLQKJIGGFIF38DA,,67.43,住家用,加強磚造,,四層,一層 平台,全筆移轉
RPSPMLMKJIGGFBF57DA,48,84.00,住家用,加強磚造,63年2月22日,二層,一層 二層 陽台,全筆移轉
RPXOMLQKJIGGFDF58DA,6,56.86,住家用,鋼筋混凝土造,105年4月20日,十五層,一層 陽台,全筆移轉
RPXOMLQKJIGGFDF58DA,6,40.07,本共有部分之項目有：管委會空間、防空避難室兼停車空間、台電配電場所、發電機房、梯廳、垃圾儲藏室、電信機房、停車空間、蓄水池、垃圾車暫停車位、消防機房、污水機房等１２項。,鋼筋混凝土造,105年4月20日,十五層,,持分移轉
RPXOMLQKJIGGFDF58DA,6,11.64,本共有部分之項目有：梯廳、門廊、機械室、水箱等４項。,鋼筋混凝土造,105年4月20日,十五層,,持分移轉
RPPPMLRKJIGGFCF97EA,22,36.92,共有部份,鋼筋混凝土造,89年2月3日,二十九層,,持分移轉
RPSNMLRKJIGGFIF58DA,1,94.32,集合住宅,鋼筋混凝土造,110年3月17日,十三層,八層 陽台,全筆移轉
RPSNMLRKJIGGFIF58DA,1,61.03,本共有部分之項目有：門廊、大廳、宅配室、梯廳、無障礙樓梯、安全梯、梯廳兼排煙室、管委會使用空間、管理室、昇降機、台電配電室、垃圾車暫停車位、垃圾儲存空間、電信室、電錶區、車道、自行車停車場、發電機室、水箱、污水機房、揚水機房、消防機房、雨污水機房、水錶室、電梯機房、停車空間及防空避難室兼停車空間等２７項。,鋼筋混凝土造,110年3月17日,十三層,,持分移轉
RPSNMLRKJIGGFIF58DA,1,21.62,本共有部分之項目有：安全梯、梯廳兼排煙室、梯廳、無障礙樓梯、昇降機等５項。,鋼筋混凝土造,110年3月17日,十三層,,持分移轉
RPQSMLRKJIGGFHF88EA,47,87.20,住家用,鋼筋混凝土造,64年4月19日,四層,二層,全筆移轉
RPROMLRKJIGGFDF18EA,9,221.71,工業用,鋼筋混凝土造,101年9月19日,十七層,十二層 雨遮,全筆移轉
RPROMLRKJIGGFDF18EA,9,97.98,裝卸車位、防災中心、專用出入口、公寓大廈管理維護辦公室、通風機房（Ａ．Ｂ．Ｃ）、台電配電場所（Ａ．Ｂ．Ｃ）、梯廳、樓電梯間（Ａ．Ｂ．Ｃ）、發電機房、自設變電室、電信機房、機房Ｅ、梯間Ｅ、機坑、梯間Ｄ、機車停車空間、防空避難設備兼汽車停車空間、蓄水池、消防機房、汙水機房、汽車停車空間等２１項,鋼筋混凝土造,101年9月19日,十七層,,持分移轉
RPROMLRKJIGGFDF18EA,9,34.81,裝卸車位、男女廁所、茶水間、樓電梯間、大廳、機房、樓梯間、公共走廊（Ｄ、Ｅ）、排煙室、消防中繼機房、消防中繼水箱、緊急昇降機、消防水池、水箱、昇降機房等１５項,鋼筋混凝土造,101年9月19日,十七層,,持分移轉
RPROMLRKJIGGFDF18EA,9,42.76,機房、茶水間、垃圾集中室、男女廁所等４項,鋼筋混凝土造,101年9月19日,十七層,,持分移轉
RPWQMLLKJIGGFHF58DA,39,107.95,住家用,鋼筋混凝土造,71年6月11日,五層,二層 陽台,全筆移轉
RPXTMLRKJIGGFHF96DA,33,105.49,住家用,鋼筋混凝土造,78年3月11日,五層,五層 陽台,全筆移轉
RPRPMLQKJIGGFHF48DA,1,42.07,集合住宅,鋼筋混凝土構造,110年3月25日,十四層,十一層 陽台 雨遮,全筆移轉
RPRPMLQKJIGGFHF48DA,1,65.28,本共有部分項目有：管委會使用空間（１）、管委會使用空間（２）、管委會使用空間（３）、管委會使用空間（４）、管委會使用空間（５）、法定騎樓、通廊、排煙室、儲藏室、門廳、汽機車出入口、梯廳、樓梯間、機房、水箱、電梯機房、台電配電場所、停車空間、緊急發電機室、電信機房、消防泵浦室、甲水箱、乙水箱、防空避難室兼停車空間、供行動不便者使用昇降機、緊急昇降機、行動不便安全梯等２７項。,鋼筋混凝土構造,110年3月25日,十四層,,持分移轉
RPSOMLRKJIGGFDF28EA,9,203.00,一般事務所,鋼筋混凝土造,101年9月19日,十七層,十二層 雨遮,全筆移轉
