編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPSNMLMKNHHGFAF67DA,26,13.61,共有部份,鋼筋混凝土造,85年8月9日,七層,,持分移轉
RPRNMLLKNHHGFAF57EA,,73.24,住家用,鋼筋混凝土造,,五層,二層 陽台,持分移轉
RPVNMLNKNHHGFBF18DA,9,29.61,創業管理技術服務業,鋼筋混凝土造,102年4月30日,十五層,十五層 雨遮,全筆移轉
RPVNMLNKNHHGFBF18DA,9,9.78,本共有部分之項目有電樓梯間、排煙室、茶水間、雨遮等四項。,鋼筋混凝土造,102年4月30日,十五層,,持分移轉
RPVNMLNKNHHGFBF18DA,9,8.83,本共有部分之項目有消防機械室、水箱、停車空間、汽車車道、防空避難室兼停車空間、台電配電場所、機車車道、電信室、發電機室、管委會使用空間、陽台、雨遮、消防水箱、機械房、穿廊、電樓梯間等１６項,鋼筋混凝土造,102年4月30日,十五層,,持分移轉
RPUOMLQKNHHGFAF48EA,46,47.44,住家用,加強磚造,65年10月2日,四層,四層 陽台,全筆移轉
RPUOMLQKNHHGFAF48EA,46,51.68,住家用,加強磚造,65年10月2日,四層,四層 陽台,全筆移轉
RPPPMLKKNHHGFDF77EA,21,.12,住家用,鋼筋混凝土造,90年1月19日,十四層,一層,持分移轉
RPPPMLKKNHHGFDF77EA,21,.04,共有部份,鋼筋混凝土造,90年1月19日,十四層,,持分移轉
RPPPMLKKNHHGFDF77EA,21,39.20,共有部份,鋼筋混凝土造,90年1月19日,十四層,,持分移轉
RPSOMLSJOHHGFCF58DA,5,62.76,集合住宅,鋼筋混凝土構造,106年3月24日,二十六層,十七層 陽台 雨遮,全筆移轉
RPSOMLSJOHHGFCF58DA,5,27.54,本建號共有部分項目有：資源回收室、發電機進排氣口、垃圾車車位、機車停車空間、台電配電場所、受電箱、電信機房、梯廳、游泳池機房、蓄水池、電表室、電氣機房、儲藏室、防空避難室、公共水箱、溫泉水箱、緊急發電機房、進氣管道、排氣管道、防空避難室兼停車場用、雨水回收機房、雨水貯留設施、消防泵浦室、高層建築緩衝空間、信箱區、排煙室、防災中心、公共服務空間、管委會空間、消防水箱、樓梯間、水箱、水表牆室、電梯機房等３４項。,鋼筋混凝土構造,106年3月24日,二十六層,,持分移轉
RPUNMLNKNHHGFEF48EA,6,77.24,住家用,鋼筋混凝土造,105年8月16日,十七層,十五層 陽台 雨遮,全筆移轉
RPUNMLNKNHHGFEF48EA,6,71.57,本共有部分之項目有陽台、雨遮、管理委會使用空間、休憩室、樓電梯間、梯廳、緩衝空間、烹飪教室、會議室、兒童室、門廊、門廳、媽媽教室、警衛室、視聽室、更衣室、機械室、防空避難室兼停車空間、台電配電場所、汽機車坡道、機車停車空間、垃圾貯存空間、暫停車位、噴灌機房、中繼消防泵浦機房、消防中心、受電箱室、泳池機房、停車空間、機電設備空間、汽車坡道、電信機房、緊急發電機房、水箱、污水處理機房、污水機房、消防泵浦機房等３７項。,鋼筋混凝土造,105年8月16日,二十三層,,持分移轉
RPWNMLQJNHHGFEF88EA,27,54.66,住家用,鋼筋混凝土造,84年1月27日,十六層,十五層 陽台 花台 雨遮,全筆移轉
RPWNMLQJNHHGFEF88EA,27,4.47,共有部份,鋼筋混凝土造,84年1月27日,十六層,,持分移轉
RPVNMLQKNHHGFDF78EA,14,.37,住家用,鋼筋混凝土造,97年2月5日,十五層,二層 陽台 雨遮,持分移轉
RPVNMLQKNHHGFDF78EA,14,17.97,共有部份,鋼筋混凝土造,97年2月5日,十五層,,持分移轉
RPOOMLRKNHHGFDF28EA,25,30.42,住家用,鋼筋混凝土造,86年5月21日,七層,六層 陽台,全筆移轉
RPOOMLRKNHHGFDF28EA,25,2.21,門廳、機械室、儲藏室、台電配電室、樓梯間、水箱、泵浦室、電梯間,鋼筋混凝土造,86年5月21日,七層,,持分移轉
RPOOMLRKNHHGFDF28EA,25,7.51,樓梯間、電梯間、屋頂突出物,鋼筋混凝土造,86年5月21日,七層,,持分移轉
RPTNMLLKNHHGFAF77EA,,40.59,住家用,加強磚造,,四層,一層 騎樓,持分移轉
RPUOMLTJNHHGFCF78DA,2,25.66,本共有部分項目：機車停車區、電錶室、排煙室、停車空間兼防空避難室、台電配電場所、機房、機械室、停車空間、發電機室、資源回收室、資源回收車位、消防幫浦室及水箱等１３項。,鋼筋混凝土構造,108年11月5日,十五層,,持分移轉
RPWNMLMKNHHGFEF58EA,10,50.96,住家用,鋼筋混凝土造,101年8月24日,九層,八層 陽台 雨遮,全筆移轉
RPWNMLMKNHHGFEF58EA,10,21.90,本案共有部分項目有管委會辦公室、警衛室、茶水間、樓電梯間、梯廳、陽台、雨遮、閱覽室（供社區使用）、台電配電室、受電箱、污水機房、電信機房、消防機房、發電機房、防空避難室兼停車空間、機車停車場、機坑、垃圾暫存空間、垃圾車暫停位置、蓄水池、消防水池、機房、水箱等２３項,鋼筋混凝土造,101年8月24日,九層,,持分移轉
RPOSMLNKNHHGFBF97DA,3,51.64,集合住宅,鋼骨鋼筋混凝土造,108年6月11日,十九層,十七層 陽台 雨遮,全筆移轉
RPOSMLNKNHHGFBF97DA,3,11.92,本共有部分項目有入口大廳、排煙室、樓電梯間、管委會空間、防空避難室兼停車空間、防災中心、垃圾儲存空間、垃圾裝卸車位、機電設備空間、台電配電場所、停車空間、蓄水池、梯間、消防水箱、消防幫浦室、機械室、水箱等１７項。,鋼骨鋼筋混凝土造,108年6月11日,十九層,,持分移轉
RPOSMLNKNHHGFBF97DA,3,15.47,本共有部分項目有梯廳、排煙室、樓電梯間等３項。,鋼骨鋼筋混凝土造,108年6月11日,十九層,,持分移轉
RPXOMLQKNHHGFDF09EA,25,195.25,鄉村住宅、停車空間,鋼筋混凝土造,86年5月24日,四層,一層 二層 三層 四層 陽台 屋頂突出物 花台,全筆移轉
RPWSMLQKNHHGFAF09EA,,72.51,住家用,鋼筋混凝土造,,四層,三層,全筆移轉
RPSPMLTJNHHGFBF58DA,9,88.14,一般事務所,鋼骨鋼筋混凝土造,102年6月3日,二十四層,八層 陽台,全筆移轉
RPSPMLTJNHHGFBF58DA,9,18.45,本共有部分之項目有商業大廳、頂蓋型廊道、門廳、車道、一般零售業、機房、警衛室、健身服務業、商業用途之管委會使用空間、游泳池、泳池機房、自由職業事務所、陽台、防空避難室兼停車空間、台電配電場所、受電箱室、自行車停車空間、進氣機房、電動汽車充電位置、車道、防災中心、排氣機房、緊急發電室、機車道、電動機車充電位置、機電設備空間、垃圾處理室〈一〉、垃圾車暫停車位、電信機房、機電設備空間〈一、二、三〉、機電設備空間〈水箱室〉、雨水回收機房、消防泵浦室等３３項,鋼骨鋼筋混凝土造,102年6月3日,二十五層,,持分移轉
RPSPMLTJNHHGFBF58DA,9,29.22,本共有部分之項目有商業大廳、梯廳、樓電梯間、排煙室、機房、中繼機房、中繼水箱、自來水箱、垃圾處理室〈三〉、水箱、樓梯間等１１項,鋼骨鋼筋混凝土造,102年6月3日,二十四層,,持分移轉
RPSPMLTJNHHGFBF58DA,9,10.49,本共有部分之項目有機房１項,鋼骨鋼筋混凝土造,102年6月3日,二十四層,,持分移轉
RPSPMLTJNHHGFBF58DA,9,37.08,本共有部分之項目有防空避難室兼停車空間、車道、停車空間等３項,鋼骨鋼筋混凝土造,102年6月3日,二十五層,,持分移轉
RPSPMLTJNHHGFBF58DA,9,3.49,本共有部分之項目有機車停車空間１項,鋼骨鋼筋混凝土造,102年6月3日,二十五層,,持分移轉
RPQPMLRKNHHGFDF48DA,25,68.06,住家用,鋼筋混凝土造,86年5月21日,六層,三層 陽台,全筆移轉
RPQPMLRKNHHGFDF48DA,25,4.90,門廳、機械室、儲藏室、台電配電室、樓梯間、水箱、泵浦室、電梯間,鋼筋混凝土造,86年5月21日,七層,,持分移轉
RPQPMLRKNHHGFDF48DA,25,15.37,樓梯間、電梯間、屋頂突出物,鋼筋混凝土造,86年5月21日,七層,,持分移轉
RPROMLSKNHHGFCF48DA,8,14.47,停車空間,鋼筋混凝土造,102年11月8日,八層,地下四層 地下五層,持分移轉
RPROMLSKNHHGFCF48DA,8,17.49,本共有部分項目有：防空避難室、防空避難室兼停車空間、停車空間、甲棟台電配電場所、乙台電配電場所、丙台電配電場所、台電配電場所（丁）、發電機房、發電機房一、電信機房、Ｈ電信機房、台電管道間（１）、台電管道間（２）、消防機房、消防機房二、污水池專用機電室、中央管理室（消防、機電用）、Ａ梯廳、Ａ樓梯間、Ｂ廳梯、Ｃ梯廳、Ｃ樓梯間、Ｄ梯廳、Ｄ樓梯間、Ｅ梯廳、Ｅ樓梯間、Ｆ梯廳、Ｆ樓梯間、Ｇ梯廳、Ｇ樓梯間、Ｈ梯廳、Ｈ１梯、Ｈ２梯、Ｋ樓梯、Ｌ樓梯、Ｍ梯廳、Ｍ門廳、Ａ蓄水池、Ｂ蓄水池、Ｃ蓄水池、Ｄ蓄水池、Ｅ蓄水池、Ｆ蓄水池、Ｇ蓄水池、Ｈ蓄水池、Ｉ蓄水池、Ｊ蓄水池、Ｋ蓄水池等４８項。,鋼筋混凝土造,102年11月8日,八層,,持分移轉
RPUNMLRKNHHGFHF56EA,40,75.52,住家用,鋼筋混凝土造,70年12月24日,五層,五層 陽台,全筆移轉
RPXPMLRKNHHGFBF09EA,9,55.69,日用品零售或服務業、集合住宅,鋼筋混凝土造,101年12月13日,十五層,一層 陽台 見其他登記事項,全筆移轉
RPXPMLRKNHHGFBF09EA,9,29.03,本共有部分之項目有：公共服務空間、管委會使用空間、獎停專用梯、供公眾停車空間、停車空間、台電配電場所、發電機室、電信機房、進風管道、排風管道、垃圾貯存空間、樓梯間、蓄水池、消防機房、污水機房等十五項。,鋼筋混凝土造,101年12月13日,十五層,,持分移轉
RPXPMLRKNHHGFBF09EA,9,9.95,本共有部分之項目有：樓梯間、機械室、水箱等三項,鋼筋混凝土造,101年12月13日,十五層,,持分移轉
RPUNMLRKNHHGFBF48DA,9,30.60,創業管理技術服務業,鋼筋混凝土造,102年4月30日,十五層,十二層 雨遮,全筆移轉
RPUNMLRKNHHGFBF48DA,9,9.78,本共有部分之項目有電樓梯間、排煙室、茶水間、雨遮等四項。,鋼筋混凝土造,102年4月30日,十五層,,持分移轉
RPUNMLRKNHHGFBF48DA,9,8.95,本共有部分之項目有消防機械室、水箱、停車空間、汽車車道、防空避難室兼停車空間、台電配電場所、機車車道、電信室、發電機室、管委會使用空間、陽台、雨遮、消防水箱、機械房、穿廊、電樓梯間等１６項,鋼筋混凝土造,102年4月30日,十五層,,持分移轉
RPRNMLOKNHHGFEF18DA,16,.16,管委會室,鋼筋混凝土造,95年4月24日,七層,一層,持分移轉
RPRNMLOKNHHGFEF18DA,16,.04,共有部份,鋼筋混凝土造,95年4月24日,七層,,持分移轉
RPRNMLOKNHHGFEF18DA,16,42.64,共有部份,鋼筋混凝土造,95年4月24日,七層,,持分移轉
RPUPMLSKNHHGFAF68DA,15,14.35,停車空間,鋼筋混凝土造,96年10月2日,十五層,地下一層 地下二層,持分移轉
RPUPMLSKNHHGFAF68DA,15,.27,共有部份,鋼筋混凝土造,96年10月2日,十五層,,持分移轉
RPUPMLSKNHHGFAF68DA,15,17.81,共有部份,鋼筋混凝土造,96年10月2日,十五層,,持分移轉
RPQOMLRKNHHGFEF58EA,3,61.14,住家用,鋼筋混凝土造,108年2月22日,二十六層,十四層 陽台 雨遮,全筆移轉
RPQOMLRKNHHGFEF58EA,3,54.32,本共有部分有：停車空間、電梯機房、（高架地板）、１．８Ｍ防火門、１：７．０３汽車坡道、１：８汽車坡道、大廳、女廁、中繼泵浦室、公共設施空間、水池、水箱、水箱（公設）、台電配電室一區、台電配電室二區、台電配電室三區、台電配電室四區、地排水池、安全梯、自行車位停放區、行動不便廁所、沉砂池、男廁、防火乘場門、防災中心、垃圾貯存空間（一）、垃圾貯存空間（二）、昇降機道、門廳、雨水回收池、雨水泵浦機房、雨水滯留池、屋頂水箱、泵浦室、消防中繼機房、消防水池、消防水箱、消防機房、特別安全梯、特別安全梯兼無障礙梯、無障礙梯、停車空間兼防空避難室、排風管道、排氣墩、排煙室、梯間、梯廳、景觀機房、電信室、電梯、截水溝、管委會空間、緊急昇降機、緊急昇降機兼行動不便梯、緊急昇降機兼行動不便電梯、緊急昇降機道、緊急發電機室（一）、緊急發電機室（二）、機房、騎樓、警衛室。等６１項,鋼筋混凝土造,108年2月22日,二十六層,,持分移轉
RPSPMLRKNHHGFGF98DA,62,35.00,住家用,加強磚造,49年6月1日,二層,一層 二層,持分移轉
RPVNMLRKNHHGFCF78EA,49,25.76,住家用,鋼筋混凝土造,62年8月20日,九層,六層,全筆移轉
RPQOMLSKNHHGFCF38DA,8,14.47,停車空間,鋼筋混凝土造,102年11月8日,八層,地下四層 地下五層,持分移轉
RPQOMLSKNHHGFCF38DA,8,17.49,本共有部分項目有：防空避難室、防空避難室兼停車空間、停車空間、甲棟台電配電場所、乙台電配電場所、丙台電配電場所、台電配電場所（丁）、發電機房、發電機房一、電信機房、Ｈ電信機房、台電管道間（１）、台電管道間（２）、消防機房、消防機房二、污水池專用機電室、中央管理室（消防、機電用）、Ａ梯廳、Ａ樓梯間、Ｂ廳梯、Ｃ梯廳、Ｃ樓梯間、Ｄ梯廳、Ｄ樓梯間、Ｅ梯廳、Ｅ樓梯間、Ｆ梯廳、Ｆ樓梯間、Ｇ梯廳、Ｇ樓梯間、Ｈ梯廳、Ｈ１梯、Ｈ２梯、Ｋ樓梯、Ｌ樓梯、Ｍ梯廳、Ｍ門廳、Ａ蓄水池、Ｂ蓄水池、Ｃ蓄水池、Ｄ蓄水池、Ｅ蓄水池、Ｆ蓄水池、Ｇ蓄水池、Ｈ蓄水池、Ｉ蓄水池、Ｊ蓄水池、Ｋ蓄水池等４８項。,鋼筋混凝土造,102年11月8日,八層,,持分移轉
RPPNMLRKNHHGFHF68EA,11,.02,自由職業事務所,鋼筋混凝土構造,100年8月29日,二十二層,一層,持分移轉
RPPNMLRKNHHGFHF68EA,11,.70,本共有部分之項目有汽車坡道，停車空間，電梯間等。,鋼筋混凝土構造,100年8月29日,二十二層,,持分移轉
RPPNMLRKNHHGFHF68EA,11,22.14,本共有部分之項目有停車空間，防空避難室兼停車空間。,鋼筋混凝土構造,100年8月29日,二十二層,,持分移轉
RPRQMLRKNHHGFEF78DA,26,35.47,住家用,鋼筋混凝土造,85年5月29日,十六層,十四層 陽台,全筆移轉
RPRQMLRKNHHGFEF78DA,26,5.58,共有部份,鋼筋混凝土造,85年5月29日,十六層,,持分移轉
RPRQMLRKNHHGFEF78DA,26,.20,共有部份,鋼筋混凝土造,85年5月28日,七層,,持分移轉
RPSNMLSKNHHGFDF58DA,6,48.28,住家用,鋼筋混凝土造,105年4月20日,十五層,十一層 陽台 雨遮,全筆移轉
RPSNMLSKNHHGFDF58DA,6,40.59,本共有部分之項目有：管委會空間、防空避難室兼停車空間、台電配電場所、發電機房、梯廳、垃圾儲藏室、電信機房、停車空間、蓄水池、垃圾車暫停車位、消防機房、污水機房等１２項。,鋼筋混凝土造,105年4月20日,十五層,,持分移轉
RPSNMLSKNHHGFDF58DA,6,9.88,本共有部分之項目有：梯廳、門廊、機械室、水箱等４項。,鋼筋混凝土造,105年4月20日,十五層,,持分移轉
RPSRMLRKNHHGFHF66DA,14,68.98,住家用,鋼筋混凝土造,97年5月27日,十一層,六層 陽台 雨遮,全筆移轉
RPSRMLRKNHHGFHF66DA,14,16.87,共有部份,鋼筋混凝土造,97年5月27日,十一層,,持分移轉
RPSRMLRKNHHGFHF66DA,14,13.52,共有部份,鋼筋混凝土造,97年5月27日,十一層,,持分移轉
RPSRMLRKNHHGFHF66DA,14,6.16,共有部份,鋼筋混凝土造,97年5月27日,十一層,,持分移轉
RPXNMLTKNHHGFCF09DA,20,36.07,共有部份,鋼筋混凝土造,91年4月22日,十四層,,持分移轉
RPTQMLNKNHHGFEF58DA,12,29.92,本案共有部分項目有公共服務空間、走廊兼梯廳、機械室、緊急昇降機、撒水消防、排煙室、電氣管道、中繼水表室、中繼電信室、自來水箱、蓄水箱、特別安全梯、消防水箱、水表室、陽台、機車停車空間、管委會辦公室、管委會空間、儲藏間、電梯間、樓梯間、消防水池、消防泵浦室、集污坑、電梯機坑、台電配電室、垃圾儲存空間、污水處理場、污水處理機房、增設雨水機房、水箱、緊急發電機房、電信機房、高壓變電站、消防專用泵浦室、進氣機房、排氣機房、游泳池機房、停車空間、防空避難室兼停車空間等４０項,鋼筋混凝土造,98年12月25日,十七層,,持分移轉
RPTNMLNKNHHGFAF97EA,29,17.30,見使用執照,鋼骨造,81年12月8日,三十二層,地下三層,持分移轉
RPTNMLNKNHHGFAF97EA,29,132.78,住家用,鋼骨造,81年12月8日,三十二層,七層 陽台,全筆移轉
RPTNMLNKNHHGFAF97EA,29,1.12,共有部份,鋼骨造,81年12月8日,三十二層,,持分移轉
RPTNMLNKNHHGFAF97EA,29,8.61,共有部份,鋼骨造,81年12月8日,三十二層,,持分移轉
RPTNMLNKNHHGFAF97EA,29,2.52,共有部份,鋼骨造,81年12月8日,三十二層,,持分移轉
RPPNMLNKNHHGFEF97EA,26,55.44,住家用,鋼筋混凝土造,85年2月17日,二十四層,十六層 陽台,持分移轉
RPPNMLNKNHHGFEF97EA,26,1.12,停車場,鋼筋混凝土造,85年2月17日,二十四層,地下二層,持分移轉
RPPNMLNKNHHGFEF97EA,26,3.50,防空避難室、停車空間,鋼筋混凝土造,85年2月17日,二十四層,地下三層,持分移轉
RPPNMLNKNHHGFEF97EA,26,4.99,共有部份,鋼筋混凝土造,85年2月17日,二十四層,,持分移轉
RPTOMLMKNHHGFEF28DA,43,116.40,住家用,加強磚造,68年6月26日,二層,一層 二層 陽台 平台,全筆移轉
RPVPMLSKNHHGFEF56DA,25,46.06,住家用,鋼筋混凝土造,86年5月8日,十一層,四層 陽台 花台,全筆移轉
RPVPMLSKNHHGFEF56DA,25,18.84,共有部份,鋼筋混凝土造,86年5月8日,十一層,,持分移轉
RPVPMLSKNHHGFEF56DA,25,18.30,共有部份,鋼筋混凝土造,86年5月8日,十一層,,持分移轉
RPVQMLRKNHHGFEF66EA,15,22.99,住家用,鋼筋混凝土造,96年10月2日,十四層,八層 陽台,全筆移轉
RPVQMLRKNHHGFEF66EA,15,11.55,共有部份,鋼筋混凝土造,96年10月2日,十四層,,持分移轉
RPOPMLQKNHHGFCF08DA,18,29.87,共有部份,鋼筋混凝土造,92年12月1日,十四層,,持分移轉
RPQPMLSKNHHGFDF58DA,6,23.03,本共有部分之項目有梯廳、管委會空間、緊急昇降機、供行動不便者使用電梯、排煙室、陽台、Ａ１梯、行動不便樓梯、Ｂ１梯、Ｃ１梯、Ｄ２梯、排煙、進風、地下排風、地下進風、自行車停車區、防空避難室兼停車空間、停車空間、車道、受電箱室、台電配電場所、垃圾儲藏室、垃圾車位、機車車道、發電機房、發電排風、發電進風、水箱、電信機房、消防機房等３０項。,鋼筋混凝土構造,105年8月10日,十五層,,持分移轉
RPPNMLSKNHHGFGF68EA,41,84.00,住商用,鋼筋混凝土造,70年4月21日,四層,一層,全筆移轉
RPXNMLSKNHHGFEF66EA,44,86.75,住家用,鋼筋混凝土造,67年10月17日,四層,一層 走廊,全筆移轉
RPVNMLRKNHHGFDF78DA,28,255.25,工商用,鋼造,83年3月30日,二十層,三層,全筆移轉
RPVNMLRKNHHGFDF78DA,28,14.13,見使用執照,鋼造,83年3月30日,二十層,地下三層,持分移轉
RPVNMLRKNHHGFDF78DA,28,92.34,見使用執照,鋼造,83年3月30日,二十層,地下四層 地下五層 地下六層,持分移轉
RPVNMLRKNHHGFDF78DA,28,63.19,共有部份,鋼造,83年3月30日,二十層,,持分移轉
RPVNMLRKNHHGFDF78DA,28,.34,共有部份,鋼造,83年3月30日,二十一層,,持分移轉
RPVNMLRKNHHGFDF78DA,28,2.19,共有部份,鋼造,83年3月30日,二十一層,,持分移轉
RPVNMLRKNHHGFDF78DA,28,15.50,共有部份,鋼造,83年3月30日,二十一層,,持分移轉
RPPOMLSKNHHGFEF58EA,8,123.63,住家用,鋼筋混凝土造,103年6月13日,十一層,三層 陽台 雨遮,全筆移轉
RPPOMLSKNHHGFEF58EA,8,81.80,本共有部分之項目有：走道、裝卸空間、陽台、管委會空間、排氣機房、梯間、電氣室、台電配電室、停車空間、垃圾儲藏空間、進氣機房、電信室、樓電梯間、溫泉蓄水池、發電機房、蓄水池、景觀水池過濾機房、游泳池過濾機房、污水機房、噴灌機房、消防泵浦室、公共蓄水池、梯廳、電梯間、消防水箱、樓梯間、自來水箱、機械室、安全梯、防空避難室兼停車空間等３０項,鋼筋混凝土造,103年6月13日,十一層,,持分移轉
RPSPMLSKNHHGFGF09DA,,93.47,集合住宅,鋼筋混凝土造,111年2月15日,十一層,九層 陽台,全筆移轉
RPSPMLSKNHHGFGF09DA,,86.71,本共有部分項目有：停車空間、發電機室、台電配電場所、水箱、無障礙電梯、無障礙樓梯安全梯、消防泵浦室、汽車昇降機機房、戶外安全梯、一般昇降梯、汽車昇降機、電信室、梯廳、發電機進風、樓梯間、機械室,鋼筋混凝土造,111年2月15日,十一層,,持分移轉
RPQOMLSJNHHGFAF08DA,27,34.81,共有部份,鋼筋混凝土造,84年1月14日,八層,,持分移轉
RPTNMLPKNHHGFEF48DA,33,21.44,住家用,鋼筋混凝土造,78年3月10日,五層,二層 陽台 花台,全筆移轉
RPTNMLPKNHHGFEF48DA,33,7.02,共有部份,鋼筋混凝土造,78年3月10日,五層,,持分移轉
RPQNMLRJNHHGFBF97DA,3,59.38,集合住宅,鋼筋混凝土造,108年9月9日,十五層,十一層 陽台 雨遮,全筆移轉
RPQNMLRJNHHGFBF97DA,3,12.11,本共有部分之用途有梯廳、樓電梯間、梯間、樓梯間、水箱、機房等６項。,鋼筋混凝土造,108年9月9日,十五層,,持分移轉
RPQNMLRJNHHGFBF97DA,3,34.15,本共有部分之用途有梯廳、管委會使用空間、汽車車道、停車空間、安全梯、電信機房、台電配電場所、發電機房、消防機房、水箱等１０項。,鋼筋混凝土造,108年9月9日,十五層,,持分移轉
RPTOMLTKNHHGFAF58DA,34,90.10,住家用,鋼筋混凝土造,76年11月13日,五層,五層 陽台,全筆移轉
RPTOMLTKNHHGFAF58DA,34,9.54,共有部分,鋼筋混凝土造,76年11月13日,五層,,持分移轉
RPUNMLTKNHHGFHF76EA,26,14.98,停車空間,鋼筋混凝土造,84年11月17日,十四層,地下一層,持分移轉
RPUNMLTKNHHGFHF76EA,26,25.46,共有部份,鋼筋混凝土造,84年11月17日,十四層,,持分移轉
RPPSMLNJNHHGFBF97DA,41,41.32,住家用,鋼筋混凝土造,70年1月12日,五層,五層 陽台,持分移轉
RPVOMLRKNHHGFAF68EA,37,80.50,住家用,鋼筋混凝土造,74年4月2日,五層,三層 陽台,全筆移轉
RPXOMLSKNHHGFIF07DA,1,196.49,集合住宅,鋼筋混凝土造,110年3月24日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項,全筆移轉
RPOQMLSKNHHGFAF18DA,35,83.55,住家用,鋼筋混凝土造,76年3月17日,五層,二層 陽台,全筆移轉
RPOQMLSKNHHGFAF18DA,35,6.06,共有部份,鋼筋混凝土造,76年3月17日,五層,,持分移轉
RPSOMLMJNHHGFEF08DA,25,45.06,住家用,鋼筋混凝土造,86年4月7日,七層,三層 陽台,全筆移轉
RPSOMLMJNHHGFEF08DA,25,8.84,共有部份,鋼筋混凝土造,86年4月7日,十層,,持分移轉
RPPPMLTKNHHGFHF09EA,8,112.60,集合住宅,鋼筋混凝土構造,102年12月27日,二十三層,十四層 陽台,全筆移轉
RPPPMLTKNHHGFHF09EA,8,46.99,本共有部分之項目有機電設備空間、台電管道間、機車停車位、機車道、垃圾暫存室、垃圾車暫停、梯間、台電配電場所、採光井、通風天井、防災中心、管委會使用空間、警衛室、自行車停車位、門廳、汽車停車位、中繼機房、機房、水箱、排煙室、走廊等２１項。,鋼筋混凝土構造,102年12月27日,二十三層,,持分移轉
RPPPMLTKNHHGFHF09EA,8,9.16,本共有部分之項目有機電設備空間、樓梯間、管委會使用空間、游泳池、梯廳、走道、蓄水池、陽台等８項。,鋼筋混凝土構造,102年12月27日,二十三層,,持分移轉
RPPPMLTKNHHGFHF09EA,8,3.22,本共有部分之項目有機車停車位１項。,鋼筋混凝土構造,102年12月27日,二十三層,,持分移轉
RPPPMLTKNHHGFHF09EA,8,36.58,本共有部分之項目有防空避難室兼停車空間、停車空間等２項。,鋼筋混凝土構造,102年12月27日,二十三層,,持分移轉
RPUOMLRKNHHGFAF58EA,37,83.37,住家用,鋼筋混凝土造,74年9月26日,五層,四層 陽台 花台,全筆移轉
RPUOMLRKNHHGFAF58EA,37,8.85,共有部份,鋼筋混凝土造,74年9月26日,五層,,持分移轉
RPSSMLRKNHHGFEF09DA,28,105.02,住家用,鋼筋混凝土造,83年9月12日,十二層,十二層 陽台 花台,全筆移轉
