編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPQNMLSJJIHGFCF87DA,26,32.50,共有部分,鋼筋混凝土造,85年7月10日,十七層,,持分移轉
RPTNMLKKJIHGFHF08EA,27,133.36,住家用,鋼筋混凝土造,84年8月17日,十二層,二層 陽台 花台,全筆移轉
RPTNMLKKJIHGFHF08EA,27,8.43,共有部分,鋼筋混凝土造,84年8月17日,十二層,,持分移轉
RPPNMLOJJIHGFDF47DA,42,63.65,住家用,鋼筋混凝土造,69年6月27日,四層,三層 陽台,全筆移轉
RPSOMLRJJIHGFEF38EA,34,15.41,住家用,鋼筋混凝土造,78年1月22日,五層,四層 陽台 花台,全筆移轉
RPSOMLRJJIHGFEF38EA,34,6.62,共有部分,鋼筋混凝土造,78年1月22日,五層,,持分移轉
RPWPMLLKJIHGFHF68EA,37,120.14,住家用,鋼筋混凝土造,74年8月1日,五層,二層 陽台,全筆移轉
RPOOMLRJJIHGFEF87DA,27,34.98,停車空間,鋼筋混凝土造,84年12月7日,十六層,地下一層,持分移轉
RPOOMLRJJIHGFEF87DA,27,.03,共有部分,鋼筋混凝土造,84年12月7日,十六層,,持分移轉
RPRQMLTJJIHGFBF28DA,28,32.82,住家用,鋼筋混凝土造,83年10月28日,十六層,三層 陽台,全筆移轉
RPRQMLTJJIHGFBF28DA,28,7.18,共有部分,鋼筋混凝土造,83年10月28日,十六層,,持分移轉
RPVNMLRJJIHGFEF48DA,27,34.98,停車空間,鋼筋混凝土造,84年12月7日,十六層,地下一層,持分移轉
RPVNMLRJJIHGFEF48DA,27,.03,共有部分,鋼筋混凝土造,84年12月7日,十六層,,持分移轉
RPVPMLLKJIHGFHF58EA,37,120.14,住家用,鋼筋混凝土造,74年8月1日,五層,一層 平台,全筆移轉
RPSPMLKKJIHGFBF47DA,16,92.48,住家用,鋼筋混凝土造,95年12月5日,十三層,二層 陽台 雨遮,全筆移轉
RPSPMLKKJIHGFBF47DA,16,12.50,共有部分,鋼筋混凝土造,95年12月5日,十四層,,持分移轉
RPSPMLKKJIHGFBF47DA,16,6.38,共有部分,鋼筋混凝土造,95年12月5日,十四層,,持分移轉
RPSPMLKKJIHGFBF47DA,16,9.44,共有部分,鋼筋混凝土造,95年12月5日,十四層,,持分移轉
RPSQMLPKJIHGFEF38DA,27,92.41,住家用,鋼筋混凝土造,85年4月30日,十二層,九層 陽台,全筆移轉
RPSQMLPKJIHGFEF38DA,27,17.20,共有部分,鋼筋混凝土造,85年4月30日,十二層,,持分移轉
RPSQMLPKJIHGFEF38DA,27,3.44,共有部分,鋼筋混凝土造,85年4月30日,十二層,,持分移轉
RPXPMLRKJIHGFBF68DA,26,34.19,停車空間,鋼筋混凝土造,85年7月15日,九層,地下一層 地下二層,持分移轉
SPXPMLRKJIHGFBF78DA,26,34.19,停車空間,鋼筋混凝土造,85年7月15日,九層,地下一層 地下二層,持分移轉
RPRNMLPKJIHGFBF67DA,8,82.85,本共有部分之項目有公共服務空間、門廳、自行車停放區、樓梯間、防災中心、管委會使用空間、通廊、公共空間、社區活動中心、停車空間、供公眾停車空間、防空避難室兼停車空間、景觀造型涼亭等１３項。,鋼筋混凝土造,103年6月17日,二十一層,,持分移轉
RPPNMLLKJIHGFHF77EA,14,6.16,共有部分,鋼筋混凝土造,97年5月27日,十一層,,持分移轉
RPPNMLLKJIHGFHF77EA,14,7.32,共有部分,鋼筋混凝土造,97年5月27日,十一層,,持分移轉
RPQNMLOKJIHGFFF87DA,23,33.40,商業用,鋼筋混凝土造,88年7月9日,七層,一層 騎樓,持分移轉
RPQNMLOKJIHGFFF87DA,23,5.35,共有部分,鋼筋混凝土造,88年7月9日,七層,,持分移轉
RPQNMLOKJIHGFFF87DA,23,14.17,共有部分,鋼筋混凝土造,88年7月9日,七層,,持分移轉
RPPWNLOKJIHGFAF28DA,28,82.29,住家用,鋼筋混凝土造,83年7月5日,十一層,四層 陽台,全筆移轉
RPPWNLOKJIHGFAF28DA,28,10.99,共有部分,鋼筋混凝土造,83年7月5日,十一層,,持分移轉
RPPWNLOKJIHGFAF28DA,28,3.56,共有部分,鋼筋混凝土造,83年7月5日,十一層,,持分移轉
RPPWNLOKJIHGFAF28DA,28,17.37,共有部分,鋼筋混凝土造,83年7月5日,十一層,,持分移轉
RPXNMLQKJIHGFAF38EA,24,28.18,住家用,鋼筋混凝土造,88年2月9日,十二層,二層 陽台,持分移轉
RPXNMLQKJIHGFAF38EA,24,9.83,共有部分,鋼筋混凝土造,88年2月9日,十二層,,持分移轉
RPORMLLKJIHGFEF67DA,26,64.69,住家用,鋼筋混凝土造,86年4月26日,五層,三層 陽台,全筆移轉
RPORMLLKJIHGFEF67DA,26,7.00,共有部分,鋼筋混凝土造,86年4月26日,五層,,持分移轉
RPUQMLOKJIHGFEF48DA,24,37.57,共有部分,鋼筋混凝土造,88年1月11日,二十三層,,持分移轉
RPVNMLPKJIHGFHF78EA,,110.00,住商用,加強磚造,,二層,一層 二層,全筆移轉
RPTQMLOKJIHGFEF38DA,24,56.36,共有部分,鋼筋混凝土造,88年1月11日,二十三層,,持分移轉
RPSRMLQKJIHGFEF58DA,25,25.74,住家用,鋼筋混凝土造,87年3月4日,十二層,十層 陽台,全筆移轉
RPSRMLQKJIHGFEF58DA,25,6.61,共有部分,鋼筋混凝土造,87年3月4日,十二層,,持分移轉
RPSRMLQKJIHGFEF58DA,25,.55,共有部分,鋼筋混凝土造,87年3月4日,十二層,,持分移轉
RPPNMLRKJIHGFFF08DA,29,4.20,共有部分,鋼筋混凝土造,82年5月22日,四層,,持分移轉
RPPNMLRKJIHGFFF08DA,29,50.32,住家用,鋼筋混凝土造,82年5月22日,四層,三層 陽台,全筆移轉
RPUNMLTJJIHGFCF48EA,,70.67,住家用,加強磚造,,四層,二層,全筆移轉
RPQQMLPKJIHGFEF18DA,34,16.08,住家用,鋼筋混凝土造,78年4月17日,五層,三層,全筆移轉
RPQQMLPKJIHGFEF18DA,34,4.74,共有部分,鋼筋混凝土造,78年4月17日,五層,,持分移轉
RPSNMLQKJIHGFCF08EA,39,63.48,住家用,鋼筋混凝土造,72年11月29日,五層,一層 平台,全筆移轉
RPQRMLLKJIHGFEF87DA,26,35.66,住家用,鋼筋混凝土造,86年4月10日,九層,六層 陽台,全筆移轉
RPQRMLLKJIHGFEF87DA,26,12.72,共有部分,鋼筋混凝土造,86年4月10日,九層,,持分移轉
RPQRMLLKJIHGFEF87DA,26,12.62,共有部分,鋼筋混凝土造,86年4月10日,九層,,持分移轉
RPXNMLQKJIHGFDF68EA,25,30.42,住家用,鋼筋混凝土造,86年5月21日,七層,二層 陽台,全筆移轉
RPXNMLQKJIHGFDF68EA,25,2.21,門廳、機械室、儲藏室、台電配電室、樓梯間、水箱、泵浦室、電梯間,鋼筋混凝土造,86年5月21日,七層,,持分移轉
RPXNMLQKJIHGFDF68EA,25,7.51,樓梯間、電梯間、屋頂突出物,鋼筋混凝土造,86年5月21日,七層,,持分移轉
RPPQMLRJJIHGFEF18DA,27,34.98,停車空間,鋼筋混凝土造,84年12月7日,十六層,地下一層,持分移轉
RPPQMLRJJIHGFEF18DA,27,.03,共有部分,鋼筋混凝土造,84年12月7日,十六層,,持分移轉
RPSPMLQJKIHGFHF68DA,15,59.32,一般事務所,鋼筋混凝土造,97年5月19日,十九層,三層 陽台,全筆移轉
RPSPMLQJKIHGFHF68DA,15,21.69,共有部分,鋼筋混凝土造,97年5月19日,十九層,,持分移轉
RPPNMLKKJIHGFBF96DA,33,125.04,住家用,鋼筋混凝土造,78年7月7日,五層,三層 陽台 花台,全筆移轉
RPPNMLKKJIHGFBF96DA,33,13.14,共有部分,鋼筋混凝土造,78年7月7日,五層,,持分移轉
RPXNMLRJJIHGFCF48DA,6,34.59,本共有部分之項目有獎勵停車空間、法定停車空間、防空避難室兼停車空間及汽車坡道等４項。,鋼骨構造,105年5月31日,二十二層,,持分移轉
RPRNMLSJJIHGFBF87DA,13,81.39,住家用,鋼筋混凝土造,98年5月25日,十一層,五層 陽台 雨遮,全筆移轉
RPRNMLSJJIHGFBF87DA,13,17.57,共有部分,鋼筋混凝土造,98年5月25日,十一層,,持分移轉
RPRNMLSJJIHGFBF87DA,13,41.36,共有部分,鋼筋混凝土造,98年5月25日,十一層,,持分移轉
RPUOMLSJJIHGFDF48DA,24,47.17,住家用,鋼筋混凝土造,87年8月27日,八層,五層 陽台,全筆移轉
RPUOMLSJJIHGFDF48DA,24,12.99,共有部分,鋼筋混凝土造,87年8月27日,八層,,持分移轉
RPPNMLTJJIHGFDF97DA,33,93.50,住家用,鋼筋混凝土造,78年9月27日,五層,五層 陽台 花台,全筆移轉
RPPNMLTJJIHGFDF97DA,33,9.46,共有部分,鋼筋混凝土造,78年9月27日,五層,,持分移轉
RPSSMLPKJIHGFGF78DA,30,40.51,辦公室﹐儲藏室,鋼筋混凝土造,81年7月2日,二十一層,地下二層,持分移轉
RPSSMLPKJIHGFGF78DA,30,4.14,共有部分,鋼筋混凝土造,81年7月2日,二十一層,,持分移轉
RPPQMLSJJIHGFAF87DA,,93.37,住家用,鋼筋混凝土造,,五層,五層 陽台,全筆移轉
RPSNMLQJJIHGFAF67DA,3,51.77,集合住宅,鋼筋混凝土造,108年6月4日,十五層,十二層 陽台 雨遮,全筆移轉
RPSNMLQJJIHGFAF67DA,3,33.47,共有部分；共同使用之項目：發電機排氣管道、Ｂ戶外安全梯、無障礙昇降機、緊急昇降機、管委會空間、緊急用昇降機兼排煙室、進氣管道、排氣管道、Ａ特別安全梯（無障礙樓梯）、機電設備空間、Ｃ一般安全梯、門廳、客貨兩用昇降機、無障礙停車位、一般事務所、無障礙機車位、梯廳、緊急昇降機管道、消防水箱室、水箱、電梯機房、Ａ一般安全梯（無障礙樓梯）、發電機進氣管道、緊急昇降機坑、防空避難室兼停車空間、排水管道、停車場排氣管道、垃圾儲藏室、電信室、台電配電場所、緊急發電機、Ｄ一般樓梯、停車空間、消防泵浦室、自來水水箱等３５項。,鋼筋混凝土造,108年6月4日,十五層,,持分移轉
RPRNMLRKJIHGFFF38EA,,95.76,住家用,鋼筋混凝土造,,三層,三層 陽台,全筆移轉
RPOQMLOKJIHGFEF97EA,27,25.87,住家用,鋼筋混凝土造,84年10月5日,十三層,三層 陽台 花台,全筆移轉
RPOQMLOKJIHGFEF97EA,27,2.44,共有部分,鋼筋混凝土造,84年10月5日,十四層,,持分移轉
RPTRNLOKJIHGFAF18DA,29,32.72,共有部分,鋼筋混凝土造,82年9月16日,十三層,,持分移轉
RPOWMLOKJIHGFAF08DA,28,69.31,住家用,鋼筋混凝土造,83年12月5日,五層,三層 陽台 雨遮,全筆移轉
RPOWMLOKJIHGFAF08DA,28,2.21,共有部分,鋼筋混凝土造,83年12月5日,五層,,持分移轉
RPXOMLPKJIHGFGF88DA,25,35.03,住家用,鋼筋混凝土造,86年5月16日,十層,二層 陽台 花台,全筆移轉
RPXOMLPKJIHGFGF88DA,25,4.52,共有部分,鋼筋混凝土造,86年5月16日,十層,,持分移轉
RPXOMLPKJIHGFGF88DA,25,4.77,共有部分,鋼筋混凝土造,86年5月16日,十層,,持分移轉
RPWQMLOKJIHGFHF98DA,24,32.72,共有部分,鋼筋混凝土造,87年12月30日,十四層,,持分移轉
RPXQMLOKJIHGFHF09DA,50,87.30,住家用,加強磚造,62年2月21日,二層,一層 二層,全筆移轉
RPRNMLSKJIHGFEF38EA,27,101.02,住家用,鋼筋混凝土造,84年7月27日,五層,五層 陽台 花台,全筆移轉
RPRNMLSKJIHGFEF38EA,27,6.06,共有部分,鋼筋混凝土造,84年7月27日,五層,,持分移轉
RPVNMLQKJIHGFAF18EA,47,84.00,住家用,加強磚造,64年5月25日,四層,二層,全筆移轉
RPTNMLQKJIHGFBF08EA,27,16.67,共有部分,鋼筋混凝土造,84年7月5日,十一層,,持分移轉
RPTNMLMKJIHGFEF87DA,14,57.06,住家用,鋼筋混凝土造,97年10月16日,七層,六層 陽台 雨遮,全筆移轉
RPTNMLMKJIHGFEF87DA,14,58.06,共有部分,鋼筋混凝土造,97年10月16日,七層,,持分移轉
RPVNMLRKJIHGFDF48DA,40,11.92,共有部分,鋼筋混凝土造,72年3月21日,十二層,,持分移轉
RPVNMLRKJIHGFDF48DA,40,60.19,住家用,鋼筋混凝土造,72年3月21日,十二層,十二層 陽台,全筆移轉
RPXNMLRKJIHGFCF68EA,13,43.62,共有部分,鋼筋混凝土造,98年5月5日,十五層,,持分移轉
RPXQMLQKJIHGFAF58DA,27,20.73,共有部分,鋼筋混凝土造,84年8月30日,七層,,持分移轉
RPSQMLRKJIHGFBF38EA,16,94.42,住家用,鋼筋混凝土造,95年12月5日,十四層,四層 陽台 雨遮,全筆移轉
RPSQMLRKJIHGFBF38EA,16,12.80,共有部分,鋼筋混凝土造,95年12月5日,十四層,,持分移轉
RPSQMLRKJIHGFBF38EA,16,6.53,共有部分,鋼筋混凝土造,95年12月5日,十四層,,持分移轉
RPSQMLRKJIHGFBF38EA,16,38.31,共有部分,鋼筋混凝土造,95年12月5日,十四層,,持分移轉
RPVPMLKKJIHGFGF28DA,17,.14,管理員室,鋼筋混凝土造,94年8月25日,十層,一層 騎樓,持分移轉
RPVPMLKKJIHGFGF28DA,17,40.31,共有部分,鋼筋混凝土造,94年8月25日,十層,,持分移轉
RPXNMLQKJIHGFCF48DA,25,32.34,住家用,鋼筋混凝土造,87年1月7日,十二層,九層 陽台,全筆移轉
RPXNMLQKJIHGFCF48DA,25,7.34,共有部分,鋼筋混凝土造,87年1月7日,十二層,,持分移轉
RPSRMLPKJIHGFGF68DA,1,53.88,集合住宅,鋼筋混凝土造,111年3月1日,十二層,四層 陽台 雨遮,全筆移轉
RPSRMLPKJIHGFGF68DA,1,53.61,本共有部分項目有：管委會使用空間、梯廳、無障礙昇降機、無障礙安全梯、停車空間、機房、電梯機房、水箱、陽臺、雨遮等１０項。,鋼筋混凝土造,111年3月1日,十二層,,持分移轉
RPWNMLRKJIHGFGF98EA,53,65.60,住家用,加強磚造,58年6月1日,三層,一層 二層 三層,持分移轉
RPWOMLRKJIHGFIF56DA,40,122.49,住家用,鋼筋混凝土造,71年9月18日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPOOMLLKJIHGFBF07DA,31,41.15,防空避難室兼停車場,鋼筋混凝土造,81年4月2日,七層,地下層,持分移轉
RPORMLOKJIHGFHF28DA,25,75.93,住家用,鋼筋混凝土造,86年6月17日,十四層,九層 陽台 花台,全筆移轉
RPORMLOKJIHGFHF28DA,25,22.52,共有部分,鋼筋混凝土造,86年6月17日,十四層,,持分移轉
RPWONLOKJIHGFAF18DA,27,.14,管理員室,鋼筋混凝土造,85年1月12日,六層,一層,持分移轉
RPWONLOKJIHGFAF18DA,27,.00,電樓梯間等公共設施,鋼筋混凝土造,85年1月12日,六層,,持分移轉
RPWONLOKJIHGFAF18DA,27,18.73,防空避難室兼停車空間,鋼筋混凝土造,85年1月12日,六層,,持分移轉
RPWONLOKJIHGFAF18DA,27,2.14,停車空間,鋼筋混凝土造,85年1月12日,六層,,持分移轉
RPXNMLSKJIHGFCF68DA,,94.27,集合住宅,鋼筋混凝土造,111年6月7日,十一層,十一層 陽台 雨遮,全筆移轉
RPXNMLSKJIHGFCF68DA,,62.60,本共有部分項目計有：台電配電場所、發電機房、梯廳、停車空間、管委會空間、門廳、陽台、一般安全梯、汽車昇降機間、電信機房、蓄水池、台電管道間、污水機房、防空避難設備兼停車空間、消防機房、機械室、汽車昇降機道、梯間、消防水箱、水箱等共計２０項。,鋼筋混凝土造,111年6月7日,十一層,,持分移轉
RPPQMLMJJIHGFHF97DA,25,26.27,住家用,鋼骨鋼筋混凝土造,86年11月4日,四十一層,三十三層 陽台,全筆移轉
RPPQMLMJJIHGFHF97DA,25,.90,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPPQMLMJJIHGFHF97DA,25,6.19,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPPQMLMJJIHGFHF97DA,25,.33,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPPPMLSKJIHGFCF18EA,35,54.20,住家用,鋼筋混凝土造,76年9月16日,九層,七層 陽台 通道,全筆移轉
RPPPMLSKJIHGFCF18EA,35,16.86,共有部分,鋼筋混凝土造,76年9月16日,九層,,持分移轉
RPOOMLRKJIHGFIF38DA,15,67.28,住家用,鋼筋混凝土造,97年3月3日,十五層,十四層 陽台 雨遮,全筆移轉
RPOOMLRKJIHGFIF38DA,15,42.64,共有部分,鋼筋混凝土造,97年3月3日,十五層,,持分移轉
RPOOMLRKJIHGFIF38DA,15,15.97,共有部分,鋼筋混凝土造,97年3月3日,十五層,,持分移轉
RPUOMLSKJIHGFCF58EA,7,69.89,工商服務業（工商服務及展覽業）,鋼筋混凝土構造,105年4月6日,十四層,三層 陽台 雨遮,全筆移轉
RPUOMLSKJIHGFCF58EA,7,15.38,本共有部分項目計有：梯廳、排煙室、緊急昇降機、供行動不便者使用電梯、水箱、機械室等共計６項。,鋼筋混凝土構造,105年4月6日,十四層,,持分移轉
RPUOMLSKJIHGFCF58EA,7,4.50,本共有部分項目計有：汽車停車位、機車位、自行車位等共３項。,鋼筋混凝土構造,105年4月6日,三層,,持分移轉
RPUOMLSKJIHGFCF58EA,7,33.68,本共有部分項目計有：發電機房、梯間、水箱、汙水處理池、消防機房、停車空間、電信機房、垃圾儲藏室、汙水機房、資源回收空間、台電配電場所、垃圾儲藏室、防空避難室兼停車空間、梯廳、排煙室、緊急昇降機、供行動不便者使用電梯、管委會空間、自行車空間等共計１９項。,鋼筋混凝土構造,105年4月6日,十四層,,持分移轉
RPRNMLPKJIHGFDF97EA,25,25.63,住家用,鋼筋混凝土造,87年4月22日,七層,二層 陽台,全筆移轉
RPRNMLPKJIHGFDF97EA,25,5.25,共有部分,鋼筋混凝土造,87年4月22日,七層,,持分移轉
RPUPMLTJJIHGFHF09DA,44,81.92,住家用,鋼筋混凝土造,67年5月30日,四層,三層 陽台,全筆移轉
RPWRMLOJJIHGFBF38DA,36,120.39,商業用,鋼筋混凝土造,75年6月12日,五層,一層 平台,全筆移轉
RPWRMLOJJIHGFBF38DA,36,8.80,共有部分,鋼筋混凝土造,75年6月12日,五層,,持分移轉
RPTNMLQKJIHGFDF18DA,30,43.00,住家用,鋼筋混凝土造,81年7月27日,五層,二層 陽台,全筆移轉
RPTNMLQKJIHGFDF18DA,30,1.12,水箱、樓梯間,鋼筋混凝土造,81年7月27日,五層,,持分移轉
RPRNMLRKJIHGFHF58EA,28,34.85,住家用,鋼筋混凝土造,83年11月15日,二十六層,二十二層 陽台,全筆移轉
RPRNMLRKJIHGFHF58EA,28,2.32,共有部分,鋼筋混凝土造,83年11月15日,二十六層,,持分移轉
RPRNMLRKJIHGFHF58EA,28,.14,共有部分,鋼筋混凝土造,83年11月15日,二十六層,,持分移轉
RPPOMLRKJIHGFEF08DA,27,31.86,防空避難室兼停車場,鋼筋混凝土造,84年7月28日,二十三層,地下二層,持分移轉
RPUPMLPKJIHGFEF58EA,30,7.98,共有部分,鋼筋混凝土造,81年5月22日,七層,,持分移轉
RPUPMLPKJIHGFEF58EA,30,162.11,住家用,鋼筋混凝土造,81年5月22日,七層,七層 陽台 瞭望台,全筆移轉
RPVOMLLLJIHGFHF58EA,42,110.62,住家用,鋼筋混凝土造,70年2月25日,十二層,二層 陽台,全筆移轉
RPVOMLLLJIHGFHF58EA,42,17.98,共有部分,鋼筋混凝土造,70年2月25日,十二層,,持分移轉
RPOPMLRKJIHGFBF77DA,1,32.89,本共有部分之項目有防空避難室兼停車空間、停車空間、垃圾儲藏室、垃圾車暫停車位、電錶室、受電箱、台電配電室、電信室、不鏽鋼水箱、機房、緊急升降機、行動不便電梯、安全梯Ａ、特別安全梯Ｂ、排風機房、發電機房、排風管道、進風管道、進風機房、管道間、消防機房、排煙室Ａ、排煙室Ｂ、水箱（Ａ棟）、水箱（Ｂ棟）等２５項。,鋼筋混凝土造,110年9月3日,十五層,,持分移轉
RPQNMLLLJIHGFFF67DA,,44.81,住家用,加強磚造,,三層,三層 陽台,持分移轉
RPPRMLSKJIHGFHF88EA,37,94.57,住家用,鋼筋混凝土造,74年10月11日,五層,一層 平台,全筆移轉
RPRTMLSKJIHGFHF66EA,15,14.57,停車空間,鋼筋混凝土造,96年7月31日,十四層,地下一層 地下二層,持分移轉
RPRTMLSKJIHGFHF66EA,15,18.28,共有部分,鋼筋混凝土造,96年7月31日,十四層,,持分移轉
RPQOMLKKJIHGFBF17DA,2,43.24,本共有部分之項目有車道緩衝區、汽車車道、停車空間兼防空避難室、停車空間等４項,鋼骨鋼筋混凝土造,109年7月30日,二十五層,,持分移轉
RPPOMLRKJIHGFCF87DA,13,18.77,一般事務所,鋼筋混凝土造,98年12月21日,十六層,九層,全筆移轉
RPPOMLRKJIHGFCF87DA,13,4.72,本共有部分之項目如下：地下五層之Ａ電樓梯間，地下四層之Ａ電樓梯間、梯廳、蓄水池，地下三層之Ａ電樓梯間、梯廳，地下二層之Ａ電樓梯間、梯廳，地下一層之Ａ電樓梯間、，一層之電樓梯間、頂蓋型開放空間、陽台，二至十六層各層電樓梯間、排煙室，Ａ棟屋頂突出物一、二、三層等。,鋼筋混凝土造,98年12月21日,十六層,,持分移轉
RPPOMLRKJIHGFCF87DA,13,3.56,本共有部分之項目如下：地下五層之停車空間兼防空避難室﹝４５、７９號汽車停車位不登記﹞、進氣機、消防泵浦室、消防蓄水池、機房、排氣機、樓梯間、梯廳，地下四層之車道、汽車停車空間﹝２７０號汽車停車位不登記﹞、排氣機、進氣機、樓梯間，地下三層之車道、汽車停車空間﹝５０１號汽車停車位不登記﹞、排氣機、樓梯間、進氣機房，地下二層之車道、汽車停車空間﹝７１７、７１８、７１９、７２０、７２１、７３０、７６４號汽車停車位不登記﹞、排氣機房、機房、排氣機、進氣機房、公共設施蓄水池、垃圾儲藏空間、儲藏室、樓梯間，地下一層之一般服務業﹝即深坑鄉北深路三段２４０號地下一層區分所有建物併入北深路三段２３８號之１二樓等為共用部分﹞、車道、機車停車空間﹝不登載機車位數量及編號﹞、台電配電室場所、樓梯間、一般商業設施﹝一般服務業﹞、儲藏室、機房、廁所、電表箱、排氣機房、公共高壓變電站、住宅發電機房、住宅電信機房，一層之頂蓋型開放空間、梯廳、儲藏室、廳所、陽台、監控中心、一般商業設施﹝一般服務業﹞﹝一般事務所﹞、門廳、樓梯間等,鋼筋混凝土造,98年12月21日,十六層,,持分移轉
RPQNMLMLJIHGFFF87EA,27,88.37,住家用,鋼筋混凝土造,84年6月12日,八層,五層 陽台 花台,全筆移轉
RPQNMLMLJIHGFFF87EA,27,3.24,樓梯間．機械室．水箱,鋼筋混凝土造,84年6月12日,八層,,持分移轉
RPQNMLMLJIHGFFF87EA,27,9.22,防空避難室．停車空間,鋼筋混凝土造,84年6月12日,八層,,持分移轉
RPOOMLSKJIHGFIF58EA,15,30.42,共有部份,鋼筋混凝土造,96年7月3日,十二層,,持分移轉
RPSOMLKKJIHGFCF47DA,24,312.97,住家用,鋼筋混凝土造,87年6月9日,三層,一層 二層 三層 陽台 屋頂突出物 地下一層,全筆移轉
RPRPMLRKJIHGFAF97DA,32,485.67,工業用,鋼筋混凝土造,79年9月4日,十層,四層 陽台 花台,全筆移轉
RPRPMLRKJIHGFAF97DA,32,49.64,見使用執照,鋼筋混凝土造,79年9月4日,十層,地下二層,持分移轉
RPRPMLRKJIHGFAF97DA,32,21.56,共有部分,鋼筋混凝土造,79年9月4日,十層,,持分移轉
RPWNMLSKJIHGFIF56DA,40,99.74,住家用,加強磚造,72年2月4日,二層,一層 二層 陽台 平台,全筆移轉
RPSNMLLLJIHGFHF18EA,25,43.64,商業用,鋼筋混凝土造,86年9月10日,十七層,一層 陽台,全筆移轉
RPSNMLLLJIHGFHF18EA,25,7.58,共有部分,鋼筋混凝土造,86年9月10日,十七層,,持分移轉
RPVNMLLKJIHGFEF97DA,4,60.72,住家用,鋼筋混凝土造,108年2月22日,二十三層,六層 陽台 雨遮,全筆移轉
RPVNMLLKJIHGFEF97DA,4,53.71,本共有部分有：停車空間、電梯機房、（高架地板）、１．８Ｍ防火門、１：７．０３汽車坡道、１：８汽車坡道、大廳、女廁、中繼泵浦室、公共設施空間、水池、水箱、水箱（公設）、台電配電室一區、台電配電室二區、台電配電室三區、台電配電室四區、地排水池、安全梯、自行車位停放區、行動不便廁所、沉砂池、男廁、防火乘場門、防災中心、垃圾貯存空間（一）、垃圾貯存空間（二）、昇降機道、門廳、雨水回收池、雨水泵浦機房、雨水滯留池、屋頂水箱、泵浦室、消防中繼機房、消防水池、消防水箱、消防機房、特別安全梯、特別安全梯兼無障礙梯、無障礙梯、停車空間兼防空避難室、排風管道、排氣墩、排煙室、梯間、梯廳、景觀機房、電信室、電梯、截水溝、管委會空間、緊急昇降機、緊急昇降機兼行動不便梯、緊急昇降機兼行動不便電梯、緊急昇降機道、緊急發電機室（一）、緊急發電機室（二）、機房、騎樓、警衛室。等６１項,鋼筋混凝土造,108年2月22日,二十六層,,持分移轉
RPVNMLLLJIHGFCF97EA,50,122.50,住家用,加強磚造,61年9月29日,三層,一層 二層 三層,全筆移轉
RPSPMLQKJIHGFAF97DA,15,.06,住家用,鋼骨鋼筋混凝土造,96年9月7日,二十九層,十三層 陽台,持分移轉
RPSPMLQKJIHGFAF97DA,15,15.82,共有部分,鋼骨鋼筋混凝土造,96年9月7日,二十九層,,持分移轉
