編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPVPMLRKKHHGFHF09DA,24,1.00,共有部份,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPVPMLRKKHHGFHF09DA,24,6.63,共有部份,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPVPMLRKKHHGFHF09DA,24,.35,共有部份,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPVWMLRKKHHGFBF56DA,1,34.67,本共有部分之項目有梯廳兼排煙室、騎樓、戶外安全梯、特別安全梯、管委會使用空間、陽台、雨遮、排煙室、垃圾儲藏室、垃圾車暫停區裝卸車位、電信室、緊急發電機室、排煙機房、台電配電場所、停車空間、機房、水箱、進氣機房、消防泵浦室、樓梯間、電梯機房等二十一項。,鋼筋混凝土造,110年4月12日,十四層,,持分移轉
RPVWMLRKKHHGFBF56DA,1,34.67,本共有部分之項目有梯廳兼排煙室、騎樓、戶外安全梯、特別安全梯、管委會使用空間、陽台、雨遮、排煙室、垃圾儲藏室、垃圾車暫停區裝卸車位、電信室、緊急發電機室、排煙機房、台電配電場所、停車空間、機房、水箱、進氣機房、消防泵浦室、樓梯間、電梯機房等二十一項。,鋼筋混凝土造,110年4月12日,十四層,,持分移轉
RPVWMLRKKHHGFBF56DA,1,34.67,本共有部分之項目有梯廳兼排煙室、騎樓、戶外安全梯、特別安全梯、管委會使用空間、陽台、雨遮、排煙室、垃圾儲藏室、垃圾車暫停區裝卸車位、電信室、緊急發電機室、排煙機房、台電配電場所、停車空間、機房、水箱、進氣機房、消防泵浦室、樓梯間、電梯機房等二十一項。,鋼筋混凝土造,110年4月12日,十四層,,持分移轉
RPVWMLRKKHHGFBF56DA,1,34.67,本共有部分之項目有梯廳兼排煙室、騎樓、戶外安全梯、特別安全梯、管委會使用空間、陽台、雨遮、排煙室、垃圾儲藏室、垃圾車暫停區裝卸車位、電信室、緊急發電機室、排煙機房、台電配電場所、停車空間、機房、水箱、進氣機房、消防泵浦室、樓梯間、電梯機房等二十一項。,鋼筋混凝土造,110年4月12日,十四層,,持分移轉
RPROMLRKKHHGFDF18DA,26,27.12,停車空間,鋼筋混凝土造,85年6月27日,十五層,一層 二層 地下一層,持分移轉
RPROMLRKKHHGFDF18DA,26,10.30,防空避難室兼停車空間、排煙機房、配電室、電信機房、梯間排煙室、車道、門廳、電梯機房、水箱,鋼筋混凝土造,85年6月27日,十五層,,持分移轉
RPXOMLSKKHHGFEF09EA,28,49.14,防空避難室兼停車場,鋼筋混凝土造,82年12月24日,二十二層,地下三層,持分移轉
RPXOMLSKKHHGFEF09EA,28,2.00,共有部份,鋼筋混凝土造,82年12月24日,二十二層,,持分移轉
RPWPMLQKKHHGFBF48DA,27,71.58,住家用,鋼筋混凝土造,84年7月13日,十六層,十五層 陽台,全筆移轉
RPWPMLQKKHHGFBF48DA,27,17.10,共有部份,鋼筋混凝土造,84年7月13日,十七層,,持分移轉
RPWPMLQKKHHGFBF48DA,27,5.44,共有部份,鋼筋混凝土造,84年7月13日,十七層,,持分移轉
RPWPMLQKKHHGFBF48DA,27,2.44,共有部份,鋼筋混凝土造,84年7月13日,十七層,,持分移轉
RPWPMLQKKHHGFBF48DA,27,6.69,共有部份,鋼筋混凝土造,84年7月13日,十六層,,持分移轉
RPUOMLKKKHHGFDF77DA,42,63.65,住家用,鋼筋混凝土造,69年6月27日,四層,三層 陽台,全筆移轉
RPTWMLRKKHHGFBF98DA,1,34.67,本共有部分之項目有梯廳兼排煙室、騎樓、戶外安全梯、特別安全梯、管委會使用空間、陽台、雨遮、排煙室、垃圾儲藏室、垃圾車暫停區裝卸車位、電信室、緊急發電機室、排煙機房、台電配電場所、停車空間、機房、水箱、進氣機房、消防泵浦室、樓梯間、電梯機房等二十一項。,鋼筋混凝土造,110年4月12日,十四層,,持分移轉
RPTWMLRKKHHGFBF98DA,1,34.67,本共有部分之項目有梯廳兼排煙室、騎樓、戶外安全梯、特別安全梯、管委會使用空間、陽台、雨遮、排煙室、垃圾儲藏室、垃圾車暫停區裝卸車位、電信室、緊急發電機室、排煙機房、台電配電場所、停車空間、機房、水箱、進氣機房、消防泵浦室、樓梯間、電梯機房等二十一項。,鋼筋混凝土造,110年4月12日,十四層,,持分移轉
RPUQMLLLKHHGFEF28DA,32,25.40,住家用,鋼筋混凝土造,78年8月22日,五層,三層 陽台,全筆移轉
RPUQMLLLKHHGFEF28DA,32,.78,共有部份,鋼筋混凝土造,78年8月22日,五層,,持分移轉
RPUQMLLLKHHGFEF28DA,32,5.68,共有部份,鋼筋混凝土造,78年8月22日,五層,,持分移轉
RPUQMLLLKHHGFEF28DA,32,3.13,共有部份,鋼筋混凝土造,78年8月22日,五層,,持分移轉
RPTPMLLLKHHGFEF18EA,26,36.68,住家用,鋼筋混凝土造,85年5月29日,十六層,三層 陽台 花台,全筆移轉
RPTPMLLLKHHGFEF18EA,26,5.69,共有部份,鋼筋混凝土造,85年5月29日,十六層,,持分移轉
RPTPMLLLKHHGFEF18EA,26,.21,共有部份,鋼筋混凝土造,85年5月28日,七層,,持分移轉
RPQNMLSKKHHGFEF28EA,13,186.82,辦公室,鋼筋混凝土造,98年7月13日,二十三層,四層 陽台,全筆移轉
RPQNMLSKKHHGFEF28EA,13,105.73,共有部份,鋼筋混凝土造,98年7月13日,二十三層,,持分移轉
RPUOMLOJLHHGFAF87DA,13,.04,店鋪,鋼筋混凝土造,97年11月11日,十四層,一層,持分移轉
RPUOMLOJLHHGFAF87DA,13,.01,共有部分,鋼筋混凝土造,97年11月11日,十四層,,持分移轉
RPUOMLOJLHHGFAF87DA,13,.01,共有部分,鋼筋混凝土造,97年11月11日,十四層,,持分移轉
RPUOMLOJLHHGFAF87DA,13,.00,共有部分,鋼筋混凝土造,97年11月11日,十四層,,持分移轉
RPUOMLOJLHHGFAF87DA,13,.00,共有部分,鋼筋混凝土造,97年11月11日,十四層,,持分移轉
RPUOMLOJLHHGFAF87DA,13,20.42,共有部分,鋼筋混凝土造,97年11月11日,十四層,,持分移轉
RPOVMLKKKHHGFBF67DA,31,136.38,住家用,鋼筋混凝土造,80年2月6日,二十層,七層 陽台 花台,全筆移轉
RPOVMLKKKHHGFBF67DA,31,23.53,共有部份,鋼筋混凝土造,80年2月6日,二十層,,持分移轉
RPOVMLKKKHHGFBF67DA,31,2.62,共有部份,鋼筋混凝土造,80年2月6日,二十層,,持分移轉
RPOVMLKKKHHGFBF67DA,31,35.29,防空避難室兼停車場,鋼筋混凝土造,80年3月9日,二十一層,地下二層 地下三層 見其他登記事項,持分移轉
RPOVMLKKKHHGFBF67DA,31,13.96,共有部份,鋼筋混凝土造,80年3月9日,二十一層,,持分移轉
RPOVMLKKKHHGFBF67DA,31,5.13,共有部份,鋼筋混凝土造,80年3月9日,二十一層,,持分移轉
RPVOMLLLKHHGFDF18EA,26,.21,見使用執照,鋼筋混凝土造,84年8月24日,十三層,地下一層,持分移轉
RPVOMLLLKHHGFDF18EA,26,28.62,共有部份,鋼筋混凝土造,84年8月24日,十三層,,持分移轉
RPVOMLLLKHHGFDF18EA,26,8.62,共有部份,鋼筋混凝土造,84年8月24日,十三層,,持分移轉
RPVOMLLLKHHGFDF18EA,26,.76,共有部份,鋼筋混凝土造,84年8月24日,十三層,,持分移轉
RPOOMLLLKHHGFDF47EA,27,36.76,見使用執照,鋼筋混凝土造,84年4月18日,十四層,地下一層,持分移轉
RPPTMLSKKHHGFBF48EA,28,26.53,一般廠房附屬停車空間,鋼筋混凝土造,83年5月26日,十層,地下一層,持分移轉
RPPTMLSKKHHGFBF48EA,28,1.68,共有部份,鋼筋混凝土造,83年5月26日,十層,,持分移轉
RPPTMLSKKHHGFBF48EA,28,2.60,共有部份,鋼筋混凝土造,83年5月26日,十層,,持分移轉
RPUOMLSKKHHGFEF78EA,26,33.56,住家用,鋼筋混凝土造,85年2月3日,二十二層,八層 陽台,全筆移轉
RPUOMLSKKHHGFEF78EA,26,1.01,共有部份,鋼筋混凝土造,85年2月3日,二十二層,,持分移轉
RPUOMLSKKHHGFEF78EA,26,7.28,共有部份,鋼筋混凝土造,85年2月3日,二十二層,,持分移轉
RPPRMLMLKHHGFBF77EA,31,35.29,防空避難室兼停車場,鋼筋混凝土造,80年3月9日,二十一層,地下二層 地下三層 見其他登記事項,持分移轉
RPTNMLSKKHHGFIF88DA,13,96.63,一般事務所,鋼筋混凝土造,98年3月17日,十五層,二層 陽台,全筆移轉
RPTNMLSKKHHGFIF88DA,13,17.27,共有部份,鋼筋混凝土造,98年3月17日,十五層,,持分移轉
RPTNMLSKKHHGFIF88DA,13,44.87,共有部份,鋼筋混凝土造,98年3月17日,十五層,,持分移轉
RPUNMLMLKHHGFDF08EA,26,61.90,商業用,鋼筋混凝土造,85年6月24日,十七層,一層 平台,全筆移轉
RPUNMLMLKHHGFDF08EA,26,37.12,防空避難室兼停車空間、停車空間,鋼筋混凝土造,85年6月24日,十七層,,持分移轉
RPUNMLMLKHHGFDF08EA,26,18.03,樓電梯間、大廳、電錶室、緊急昇降機間兼排煙室、台電受電室、儲藏室、管理員室、通風機房、屋頂突出物、垃圾儲藏室、電信受電室、發電機室、機房、機械室、水箱、砅浦室,鋼筋混凝土造,85年6月24日,十七層,,持分移轉
RPQPMLLLKHHGFEF77DA,24,25.93,住家用,鋼筋混凝土造,87年3月4日,十二層,七層 陽台,全筆移轉
RPQPMLLLKHHGFEF77DA,24,6.61,共有部份,鋼筋混凝土造,87年3月4日,十二層,,持分移轉
RPQPMLLLKHHGFEF77DA,24,.55,共有部份,鋼筋混凝土造,87年3月4日,十二層,,持分移轉
RPQNMLNLKHHGFEF87EA,43,54.84,住家用,鋼筋混凝土造,68年4月11日,五層,三層 陽台,持分移轉
RPWNMLSKKHHGFDF68DA,27,102.68,住家用,鋼筋混凝土造,84年1月26日,二十四層,二十一層 二十二層 陽台,全筆移轉
RPWNMLSKKHHGFDF68DA,27,3.88,共有部份,鋼筋混凝土造,84年1月26日,二十六層,,持分移轉
RPWNMLSKKHHGFDF68DA,27,4.67,共有部份,鋼筋混凝土造,84年1月26日,二十六層,,持分移轉
RPVNMLMLKHHGFDF08DA,30,3.43,共有部份,鋼筋混凝土造,81年7月1日,六層,,持分移轉
RPVNMLMLKHHGFDF08DA,30,47.77,防空避難室兼停車場,鋼筋混凝土造,81年7月1日,六層,地下一層,持分移轉
RPWNMLQKKHHGFAF18DA,43,77.50,住家用,鋼筋混凝土造,67年12月6日,四層,一層 平台,全筆移轉
RPRNMLMLKHHGFGF08EA,12,34.27,住家用,鋼筋混凝土造,99年3月4日,十七層,十六層 陽台,全筆移轉
RPRNMLMLKHHGFGF08EA,12,2.78,本共有部分之項目有：水箱、泵浦室、機械室、垃圾暫停空間、蓄水池、電信機房、中繼機房、門廳、防災中心、及台電配電場所等１０項,鋼筋混凝土造,99年3月4日,十七層,,持分移轉
RPRNMLMLKHHGFGF08EA,12,12.52,本共有部分之項目有：停車空間、社區中心、機械室、接待大廳、梯廳、樓梯間、水箱、發電機室（排風、進風口）、陽台及雨遮等１０項,鋼筋混凝土造,99年3月4日,十七層,,持分移轉
RPRNMLMLKHHGFGF08EA,12,4.54,本共有部分之項目有：梯廳及走廊等２項,鋼筋混凝土造,99年3月4日,十七層,,持分移轉
RPRNMLTJKHHGFAF87DA,13,.09,店鋪,鋼筋混凝土造,97年11月11日,十四層,一層,持分移轉
RPRNMLTJKHHGFAF87DA,13,.01,共有部份,鋼筋混凝土造,97年11月11日,十四層,,持分移轉
RPRNMLTJKHHGFAF87DA,13,.01,共有部份,鋼筋混凝土造,97年11月11日,十四層,,持分移轉
RPRNMLTJKHHGFAF87DA,13,.00,共有部份,鋼筋混凝土造,97年11月11日,十四層,,持分移轉
RPRNMLTJKHHGFAF87DA,13,.00,共有部份,鋼筋混凝土造,97年11月11日,十四層,,持分移轉
RPRNMLTJKHHGFAF87DA,13,40.84,共有部份,鋼筋混凝土造,97年11月11日,十四層,,持分移轉
RPRNMLSKKHHGFHF68EA,28,24.95,防空避難室、停車場,鋼筋混凝土造,83年7月22日,七層,地下層,持分移轉
RPQOMLRKKHHGFHF58EA,27,.08,管理員室。,鋼筋混凝土造,84年8月9日,八層,地下層,持分移轉
RPQOMLRKKHHGFHF58EA,27,41.33,共有部份,鋼筋混凝土造,84年8月9日,八層,,持分移轉
RPPOMLMLKHHGFDF57DA,27,34.57,住家用,鋼筋混凝土造,84年4月18日,十三層,九層 陽台,全筆移轉
RPPOMLMLKHHGFDF57DA,27,4.68,共有部份,鋼筋混凝土造,84年4月18日,十四層,,持分移轉
RPQNMLLKKHHGFCF27DA,8,24.42,共有部分項目有：梯廳、梯廳兼排煙室、電樓梯間、走廊兼梯廳、特別安全梯、戶外安全梯、防災中心、管委會空間、通廊、陽台、雨遮、中繼機房、中繼水箱、中繼電信室、消防機房、消防水箱、水表室、電錶牆、電氣管道、機房、電梯機房、水箱、緊急發電機房、電信機房、台電配電場所、裝卸空間、進氣機房、垃圾暫存、溫泉蓄水池、游泳池過濾機房、停車兼防空避難空間、車道、公共水箱、蓄水池、雨水回收機房、消防幫浦機房、停車空間、入口緩衝空間、副控機房、安全梯、排氣機房、排煙室、排風機房、進風機房、垃圾儲藏空間等４５項。,鋼筋混凝土造,102年8月29日,二十七層,,持分移轉
RPSQMLRJKHHGFGF68DA,13,77.47,住家用,鋼筋混凝土造,97年10月6日,十三層,十層 陽台 雨遮,全筆移轉
RPSQMLRJKHHGFGF68DA,13,23.21,共有部份,鋼筋混凝土造,97年10月6日,十三層,,持分移轉
RPVRMLLLKHHGFHF88EA,25,26.52,室內停車位、防空避難室,鋼骨鋼筋混凝土造,86年3月22日,三十三層,地下一層 地下二層 地下三層 地下四層,持分移轉
RPVRMLLLKHHGFHF88EA,25,.12,共有部分,鋼骨鋼筋混凝土造,86年3月22日,三十三層,,持分移轉
RPUNMLSKKHHGFBF28DA,1,87.85,集合住宅,鋼筋混凝土造,110年7月16日,十五層,六層 陽台,全筆移轉
RPUNMLSKKHHGFBF28DA,1,24.69,本共有部分之項目有Ｂ梯、排煙室、特別安全梯、無障礙樓梯、戶外安全梯兼無障礙樓梯、緊急昇降機、無障礙昇降機、梯廳、Ｂ棟蓄水池、機房、樓梯間、機械室、乙水箱計１３項。,鋼筋混凝土造,110年7月16日,十五層,,持分移轉
RPUNMLSKKHHGFBF28DA,1,49.26,本共有部分之項目有入口門廳、公共服務空間、管委會使用空間、行動不便廁所、停車空間、電信室、發電機房、垃圾冷藏室Ａ、儲藏室、垃圾儲藏室Ｂ、垃圾裝卸車位Ａ、垃圾裝卸車位Ｂ、台電配電場所、機車停車區、自行車停車區、水景機房、消防機房計１７項。,鋼筋混凝土造,110年7月16日,十五層,,持分移轉
RPQOMLMLKHHGFBF57EA,28,26.53,一般廠房附屬停車空間,鋼筋混凝土造,83年5月26日,十層,地下一層,持分移轉
RPVQMLMLKHHGFBF28EA,4,33.23,集合住宅,鋼筋混凝土造,107年1月25日,十四層,十層 陽台 雨遮,全筆移轉
RPPOMLMLKHHGFBF47EA,28,26.53,一般廠房附屬停車空間,鋼筋混凝土造,83年5月26日,十層,地下一層,持分移轉
RPVQMLMLKHHGFBF28EA,4,4.54,本共有部分之項目有排煙室、梯廳等２項。,鋼筋混凝土造,107年1月25日,十四層,,持分移轉
RPQOMLMLKHHGFBF57EA,28,1.68,共有部份,鋼筋混凝土造,83年5月26日,十層,,持分移轉
RPVQMLMLKHHGFBF28EA,4,12.21,本共有部分之項目有梯廳、排煙室、公共服務空間、樓梯間、電梯間、門廊、機房、水錶室、機械室、水箱、發電機室、垃圾裝卸位、電信室、台電配電場所、受電箱位置、垃圾暫存區、蓄水池、消防機房、雨水回收機房、停車空間等２０項。,鋼筋混凝土造,107年1月25日,十四層,,持分移轉
RPPOMLMLKHHGFBF47EA,28,1.68,共有部份,鋼筋混凝土造,83年5月26日,十層,,持分移轉
RPQOMLMLKHHGFBF57EA,28,2.60,共有部份,鋼筋混凝土造,83年5月26日,十層,,持分移轉
RPPOMLMLKHHGFBF47EA,28,2.60,共有部份,鋼筋混凝土造,83年5月26日,十層,,持分移轉
RPOQMLQKKHHGFEF08DA,24,26.20,住家用,鋼筋混凝土造,87年3月4日,十二層,二層 陽台,全筆移轉
RPOQMLQKKHHGFEF08DA,24,6.61,共有部分,鋼筋混凝土造,87年3月4日,十二層,,持分移轉
RPOQMLQKKHHGFEF08DA,24,.60,共有部分,鋼筋混凝土造,87年3月4日,十二層,,持分移轉
RPPNMLPKKHHGFDF67DA,23,17.52,停車空間,鋼筋混凝土造,87年11月28日,二十四層,地下三層,持分移轉
RPPOMLOKKHHGFFF87DA,23,63.56,住家用,鋼筋混凝土造,87年11月24日,五層,三層 陽台,全筆移轉
RPPNMLPKKHHGFDF67DA,23,.45,共有部份,鋼筋混凝土造,87年11月28日,二十四層,,持分移轉
RPPOMLOKKHHGFFF87DA,23,7.18,共有部份,鋼筋混凝土造,87年11月24日,五層,,持分移轉
RPPOMLOKKHHGFFF87DA,23,11.15,共有部份,鋼筋混凝土造,87年11月24日,五層,,持分移轉
RPQNMLMLKHHGFIF18EA,21,58.14,住家用,鋼筋混凝土造,89年12月22日,十二層,十一層 陽台 雨遮,持分移轉
RPQNMLMLKHHGFIF18EA,21,31.67,共有部份,鋼筋混凝土造,89年12月22日,十二層,,持分移轉
RPUPMLNLKHHGFGF68EA,26,18.27,住家用,鋼筋混凝土造,84年11月29日,十二層,八層,全筆移轉
RPUPMLNLKHHGFGF68EA,26,5.24,共有部份,鋼筋混凝土造,84年11月29日,十二層,,持分移轉
RPUPMLNLKHHGFGF68EA,26,4.63,共有部份,鋼筋混凝土造,84年11月29日,十二層,,持分移轉
RPTNMLNLKHHGFHF48EA,26,.05,共有部分,鋼筋混凝土造,85年1月8日,地下層,,持分移轉
RPTNMLNLKHHGFHF48EA,26,43.78,停車空間、防空避難室,鋼筋混凝土造,85年1月8日,二十三層,地下一層 地下二層 地下三層 地下四層,持分移轉
RPUOMLOLKHHGFHF78EA,5,37.22,集合住宅,鋼筋混凝土構造,106年8月8日,十二層,十二層 陽台,持分移轉
RPUOMLOLKHHGFHF78EA,5,23.69,共有部分；本共有部分項目有：電樓梯間、停車空間、社區交誼廳、管理員室、屋頂突出物（電樓梯間、機械室、水箱）、水箱、電信機房、受電箱、台電配電場所、防空避難室兼停車空間、消防機房、發電機房等１２項。,鋼筋混凝土構造,106年8月8日,十二層,,持分移轉
RPSOMLOLKHHGFEF18DA,29,3.16,共有部份,鋼筋混凝土造,82年1月8日,五層,,持分移轉
RPSOMLOLKHHGFEF18DA,29,129.89,住家用,鋼筋混凝土造,82年1月8日,五層,五層 陽台,全筆移轉
RPPNMLTJKHHGFAF67DA,,74.04,住家用,鋼筋混凝土造,,五層,三層 陽台,全筆移轉
RPRNMLNLKHHGFHF28EA,25,26.52,室內停車位、防空避難室,鋼骨鋼筋混凝土造,86年3月22日,三十三層,地下一層 地下二層 地下三層 地下四層,持分移轉
RPRNMLNLKHHGFHF28EA,25,.12,共有部份,鋼骨鋼筋混凝土造,86年3月22日,三十三層,,持分移轉
RPSNMLNLKHHGFCF87EA,23,19.32,住家用,鋼筋混凝土造,87年12月29日,八層,六層 陽台 雨遮,持分移轉
RPSNMLNLKHHGFCF87EA,23,2.53,共有部分,鋼筋混凝土造,87年12月29日,八層,,持分移轉
RPSNMLNLKHHGFCF87EA,23,3.85,共有部分,鋼筋混凝土造,87年12月29日,八層,,持分移轉
RPSNMLNLKHHGFCF87EA,23,2.96,共有部分,鋼筋混凝土造,87年12月29日,八層,,持分移轉
RPPNMLLLKHHGFDF37DA,27,33.84,見使用執照,鋼筋混凝土造,84年1月26日,二十四層,地下二層,持分移轉
RPXNMLNLKHHGFHF88EA,21,.58,店鋪,鋼筋混凝土造,90年3月14日,十四層,一層,持分移轉
RPXNMLNLKHHGFHF88EA,21,92.91,集合住宅,鋼筋混凝土造,90年3月14日,十四層,七層 陽台,全筆移轉
RPXNMLNLKHHGFHF88EA,21,.39,共有部份,鋼筋混凝土造,90年3月14日,十四層,,持分移轉
RPXNMLNLKHHGFHF88EA,21,54.98,共有部份,鋼筋混凝土造,90年3月14日,十四層,,持分移轉
RPUNMLNLKHHGFDF08DA,21,35.61,共有部份,鋼筋混凝土造,90年3月14日,十六層,,持分移轉
RPQNMLSKKHHGFFF28DA,25,105.38,住家用,鋼筋混凝土造,86年1月25日,七層,七層 陽台,全筆移轉
RPQNMLSKKHHGFFF28DA,25,.55,住商用,鋼筋混凝土造,86年1月25日,六層,一層 陽台,持分移轉
RPQNMLSKKHHGFFF28DA,25,30.85,共有部份,鋼筋混凝土造,86年1月25日,七層,,持分移轉
RPQNMLSKKHHGFFF28DA,25,32.17,共有部份,鋼筋混凝土造,86年1月25日,七層,,持分移轉
RPSNMLNLKHHGFHF38EA,22,72.58,住家用,鋼筋混凝土造,88年10月29日,七層,二層 陽台,全筆移轉
RPSNMLNLKHHGFHF38EA,22,3.80,共有部份,鋼筋混凝土造,88年10月29日,七層,,持分移轉
RPSNMLNLKHHGFHF38EA,22,12.15,共有部份,鋼筋混凝土造,88年10月29日,七層,,持分移轉
RPXOMLNLKHHGFIF98DA,35,87.58,住家用,鋼筋混凝土造,75年10月15日,五層,一層 平台,全筆移轉
RPUPMLSJKHHGFCF48DA,40,96.52,住家用,鋼筋混凝土造,70年10月15日,四層,一層 平台,全筆移轉
RPRNMLMKKHHGFEF67DA,5,88.74,住家用,鋼筋混凝土造,106年3月28日,十二層,十一層 陽台 雨遮,全筆移轉
RPRNMLMKKHHGFEF67DA,5,95.48,本共有部分項目有：戶外安全梯Ａ、女廁、男廁、設備空間、會客交誼空間、走廊、梯廳、緊急升降機、戶外安全梯Ｂ、警衛室、自行車停車空間、陽台、門廊、排煙室、雨遮、機械室、消防水箱、機房、梯廳〈排煙室〉、水箱、垃圾暫停車位、發電機房、機車停車空間、電錶室、受電箱、垃圾暫存空間、台電配電室、防空避難室兼停車空間、汽車升降機、垃圾暫停車位、排風管道、進風管道、電信機房、管道、停車空間、台電專用管道〈一〉、台電專用管道〈二〉、變電室、消防機房、水箱、消防水池、汽車升降機機房、廢水池等４３項。,鋼筋混凝土造,106年3月28日,十二層,,持分移轉
RPOSMLPKKHHGFEF18DA,4,64.36,一般事務所,鋼筋混凝土造,106年10月26日,二十九層,三層 陽台 雨遮,全筆移轉
