編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPORMLNKNHGGFEF18EA,26,34.40,住家用,鋼筋混凝土造,83年11月16日,十六層,五層 陽臺 雨遮,全筆移轉
RPORMLNKNHGGFEF18EA,26,9.58,共有部分,鋼筋混凝土造,83年11月16日,十六層,,持分移轉
RPPPMLMKNHGGFDF77DA,39,139.69,住家用,鋼筋混凝土造,71年10月13日,十四層,十層 陽臺,全筆移轉
RPPPMLMKNHGGFDF77DA,39,22.31,共有部分,鋼筋混凝土造,71年10月13日,十四層,,持分移轉
RPPPMLMKNHGGFDF77DA,38,49.49,見使用執照,鋼筋混凝土造,72年8月10日,000,地下一層,持分移轉
RPRNMLRKNHGGFEF48EA,13,1.22,辦公室,鋼筋混凝土造,96年11月9日,十三層,二層 陽臺,持分移轉
RPRNMLRKNHGGFEF48EA,13,28.45,辦公室,鋼筋混凝土造,96年11月9日,十三層,三層,全筆移轉
RPRNMLRKNHGGFEF48EA,13,.16,共有部分,鋼筋混凝土造,96年11月9日,十三層,,持分移轉
RPRNMLRKNHGGFEF48EA,13,3.67,共有部分,鋼筋混凝土造,96年11月9日,十三層,,持分移轉
RPRNMLRKNHGGFEF48EA,13,.13,共有部分,鋼筋混凝土造,96年11月9日,十三層,,持分移轉
RPRNMLRKNHGGFEF48EA,13,2.95,共有部分,鋼筋混凝土造,96年11月9日,十三層,,持分移轉
RPRNMLRKNHGGFEF48EA,13,5.26,共有部分,鋼筋混凝土造,96年11月9日,十三層,,持分移轉
RPPQMLOKNHGGFCF08EA,6,129.15,住家用,鋼筋混凝土造,103年11月21日,十九層,八層 陽臺 雨遮,全筆移轉
RPPQMLOKNHGGFCF08EA,6,84.67,本共有部分之項目有警衛室、車道、半戶外空間、基地內通路上方有頂蓋、樓電梯間、停車空間、垃圾儲藏室、發電機房、水箱、電信機房、防災中心、台電配電場所〈室〉、垃圾車裝卸位、儲藏室、公共水箱、Ｂ１Ｆ水景機房、消防泵浦室及污水機房等１８項。,鋼筋混凝土造,103年11月21日,十九層,,持分移轉
RPPQMLOKNHGGFCF08EA,6,27.66,本共有部分之項目有樓電梯間、門廳、管委會使用空間、中繼層、陽台、消防水箱、機房、廁所、瞭望台、水箱、樓梯間及電梯機房等１２項。,鋼筋混凝土造,103年11月21日,十九層,,持分移轉
RPUPMLMKNHGGFBF08DA,8,74.55,集合住宅,鋼筋混凝土造,102年5月3日,十九層,十九層 陽臺 雨遮,全筆移轉
RPUPMLMKNHGGFBF08DA,8,52.10,本共有部分之項目有大廳、車道、停車空間、台電配電場所、水箱、噴灌水箱、梯廳、垃圾集中室、防災中心、電信機房、排煙室、排煙管道、樓梯間、機坑、發電機室、機房、消防泵浦室、污水機房等十八項。,鋼筋混凝土造,102年5月3日,十九層,,持分移轉
RPUPMLMKNHGGFBF08DA,8,18.64,本共有部分之項目有梯廳、樓梯間、排煙室、中繼機房、消防中繼水箱、中繼連結、陽台、機械室、水箱等九項。,鋼筋混凝土造,102年5月3日,十九層,,持分移轉
RPRUMLRJOHGGFBF78DA,29,38.93,防空避難室、停車場,鋼筋混凝土造,81年1月25日,七層,地下二層,持分移轉
RPQTMLQKMHGGFBF38DA,28,39.85,住家用,鋼筋混凝土造,82年9月7日,十七層,四層 陽臺,持分移轉
RPQTMLQKMHGGFBF38DA,28,9.86,共有部分,鋼筋混凝土造,82年9月7日,十七層,,持分移轉
RPQOMLRKNHGGFBF18EA,38,85.40,住家用,鋼筋混凝土造,72年3月30日,五層,五層 陽臺,全筆移轉
RPOUMLMKNHGGFBF97DA,46,77.50,住家用,加強磚造,64年3月17日,四層,二層 陽臺,全筆移轉
RPSNMLOKNHGGFBF87DA,41,91.05,住家用,鋼筋混凝土造,69年11月1日,五層,二層 陽臺,全筆移轉
RPQNMLSKNHGGFEF48EA,23,34.26,商業用,鋼筋混凝土造,87年8月19日,十二層,十一層 陽臺,全筆移轉
RPQNMLSKNHGGFEF48EA,23,6.98,共有部分,鋼筋混凝土造,87年8月19日,十二層,,持分移轉
RPQNMLSKNHGGFEF48EA,23,12.10,共有部分,鋼筋混凝土造,87年8月19日,十二層,,持分移轉
RPUOMLSKNHGGFBF68EA,44,88.50,住家用,鋼筋混凝土造,66年5月24日,三層,三層 陽臺,全筆移轉
RPOPNLPJNHGGFHF38DA,44,58.59,住家用,鋼筋混凝土造,65年11月19日,五層,五層 電梯樓梯間,全筆移轉
RPORMLRKNHGGFAF18EA,24,62.51,住家用,鋼筋混凝土造,86年1月4日,七層,五層 陽臺 花台,全筆移轉
RPORMLRKNHGGFAF18EA,24,11.75,共有部分,鋼筋混凝土造,86年1月4日,七層,,持分移轉
RPORMLRKNHGGFAF18EA,24,9.34,共有部分,鋼筋混凝土造,86年1月4日,七層,,持分移轉
RPPQMLLKNHGGFBF57DA,9,139.41,集合住宅,鋼筋混凝土造,101年2月3日,十四層,一層,全筆移轉
RPPQMLLKNHGGFBF57DA,9,98.86,本案共有部分之項目有停車空間，防空避難室兼停車空間，車道，管委會使用之空間，管理員室，私設通路，技術服務業等７項。,鋼筋混凝土造,101年2月3日,十五層,,持分移轉
RPPQMLLKNHGGFBF57DA,9,30.26,本案共有部分之項目有樓梯間，機械室，水箱等３項。,鋼筋混凝土造,101年2月3日,十四層,,持分移轉
RPTNMLTKNHGGFDF78EA,21,36.11,共有部分,鋼筋混凝土造,89年9月1日,十二層,,持分移轉
RPPRMLSKNHGGFBF48EA,6,69.83,集合住宅,鋼筋混凝土造,104年4月29日,十八層,十六層 陽臺 雨遮,全筆移轉
RPVVMLMKNHGGFGF66DA,22,45.15,商業用,鋼筋混凝土造,88年6月8日,十九層,十二層 陽臺,全筆移轉
RPPRMLSKNHGGFBF48EA,6,51.67,本共有部分之項目有防空避難室兼停車空間、梯間、垃圾貯藏空間、垃圾車暫停空間、電信室、防災中心、車道、噴灌機房、台電配電場所、停車空間、緊急發電機室、水箱、消防機房、雨水機房、高層建築緩衝空間、住宅梯廳、辦公室梯廳、陽台、自行車停車區、管委會使用空間、雨遮等２１項。,鋼筋混凝土造,104年4月29日,十八層,,持分移轉
RPVVMLMKNHGGFGF66DA,22,18.20,共有部分,鋼筋混凝土造,88年6月8日,二十四層,,持分移轉
RPPRMLSKNHGGFBF48EA,6,19.16,共有部分之項目有梯間、中繼機房、樓梯間、機械房、電梯機房、水箱等６項。,鋼筋混凝土造,104年4月29日,十八層,,持分移轉
RPWNMLSKNHGGFAF68EA,27,63.43,住家用,鋼筋混凝土造,83年3月19日,七層,三層 陽臺,全筆移轉
RPWNMLSKNHGGFAF68EA,27,24.11,共有部分,鋼筋混凝土造,83年3月19日,七層,,持分移轉
RPPPMLRKNHGGFHF78EA,32,103.10,住家用,鋼筋混凝土造,77年12月31日,五層,一層 平台,全筆移轉
RPRNMLMKNHGGFDF77DA,7,9.83,本共有部分之項目有梯廳、安全梯、昇降機、汽機車坡道、管理委員會使用空間、基地內通路、水箱、梯間、汙水機房、電信機房、發電機房、風機、各戶集中電表室、進風管道、排風管道、台電配電場所、各梯公共電表箱、大公共電表箱、受電箱、消防機房、停車空間、消防水箱、雨遮等共２３項。,鋼筋混凝土造,103年3月24日,四層,,持分移轉
RPWQMLNKNHGGFGF98DA,54,8.62,住家用,加強磚造,56年6月20日,二層,一層 二層,持分移轉
RPPNMLTKNHGGFDF38EA,41,76.00,住家用,鋼筋混凝土造,69年9月4日,四層,四層 陽臺,全筆移轉
RPOPMLQJNHGGFDF97DA,9,88.41,住家用,鋼筋混凝土造,100年12月23日,二十九層,十層 陽臺,全筆移轉
RPOPMLQJNHGGFDF97DA,9,56.76,本共有部分之項目有門廳、梯廳Ａ、梯廳Ｂ、電表箱、電信機房、陽台、管委會使用空間、管理中心、防災中心、儲藏室、台電配電室Ａ、台電配電室Ｂ、車道、騎樓、機房、水箱、電梯機房、水箱、電梯機房、停車空間、防空避難室兼停車空間、樓電梯間、蓄水池、消防泵浦室、機車停車區、垃圾暫存室、緊急發電機室、中繼水箱、中繼水箱機房等２９項。,鋼筋混凝土造,100年12月23日,29,,持分移轉
RPXNMLQJNHGGFIF56DA,14,29.21,住家用,鋼筋混凝土造,95年11月17日,十九層,十一層 陽臺,全筆移轉
RPXNMLQJNHGGFIF56DA,14,3.63,共有部分,鋼筋混凝土造,95年11月17日,二十一層,,持分移轉
RPXNMLQJNHGGFIF56DA,14,9.72,共有部分,鋼筋混凝土造,95年11月17日,十九層,,持分移轉
RPXNMLQJNHGGFIF56DA,14,2.14,共有部分,鋼筋混凝土造,95年11月17日,二十一層,,持分移轉
RPXNMLQJNHGGFIF56DA,14,.12,共有部分,鋼筋混凝土造,95年11月17日,二十一層,,持分移轉
RPRNMLTKNHGGFEF68EA,25,36.68,住家用,鋼筋混凝土造,85年5月29日,十六層,七層 陽臺 花台,全筆移轉
RPRNMLTKNHGGFEF68EA,25,5.69,共有部分,鋼筋混凝土造,85年5月29日,十六層,,持分移轉
RPRNMLTKNHGGFEF68EA,25,.21,共有部分,鋼筋混凝土造,85年5月28日,七層,,持分移轉
RPQNMLTKNHGGFEF58EA,32,15.51,住家用,鋼筋混凝土造,78年1月22日,五層,四層 陽臺,全筆移轉
RPQNMLTKNHGGFEF58EA,32,6.62,共有部分,鋼筋混凝土造,78年1月22日,五層,,持分移轉
RPUNMLTKNHGGFCF78EA,1,67.42,集合住宅,鋼骨鋼筋混凝土構造,109年7月6日,三十層,三層 陽臺 雨遮,全筆移轉
RPUNMLTKNHGGFCF78EA,1,30.22,本共有部分項目：門廳、梯廳、管委會空間、排煙室、住宅機車道、陽台、中繼機房、排氣、空調機房、台電配電室、停車空間、防災中心、車道、進氣、景觀機房、法定車位編號５０３號、垃圾儲存空間、垃圾車停放區、電信室、法定車位編號３４４、３４５號、發電機室、住宅棟水池、消防泵浦室、自設車位編號１、２、３、４、５號、汙水及空調機房、機房、消防泵浦室、梯間、進排風機設備空間、自來水表空間、消防水箱、自來水水箱、機械室、樓梯間等３４項。,鋼骨構造、鋼骨鋼筋混凝土構造,109年7月6日,三十層,,持分移轉
RPROMLSKNHGGFCF48EA,,24.08,住家用,鋼筋混凝土造,,,八層,持分移轉
RPROMLSKNHGGFCF48EA,,24.08,住家用,鋼筋混凝土造,,,八層,持分移轉
RPQNMLTKNHGGFIF98EA,15,83.69,住家用,鋼筋混凝土造,95年5月30日,十一層,五層 陽臺 雨遮,全筆移轉
RPQNMLTKNHGGFIF98EA,15,14.22,共有部分,鋼筋混凝土造,95年5月30日,十一層,,持分移轉
RPQNMLTKNHGGFIF98EA,15,16.87,共有部分,鋼筋混凝土造,95年5月30日,十一層,,持分移轉
RPVPMLSKNHGGFAF68DA,2,162.10,集合住宅,鋼骨鋼筋混凝土造,108年11月1日,十九層,十三層 陽臺 雨遮,全筆移轉
RPVPMLSKNHGGFAF68DA,2,122.31,共有部分，本共有部分之項目有：梯廳、無障礙昇降機、無障礙特別安全梯、管委會使用空間１、管委會使用空間２、緊急用昇降機、特別安全梯、排煙室（梯廳）、排煙室、機房、安全梯、中繼機房、消防水箱、電梯機房、梯廳（排煙室）、防空避難室兼停車空間、汽機車坡道、消防水池、電錶區、台電配電場所、發電機室、排風、進風、電信機房、無障礙安全梯、防災中心、垃圾儲存室、水箱Ｂ、停車空間、水箱Ａ、雨水回收機房及消防機房等３２項。,鋼骨鋼筋混凝土造,108年11月1日,十九層,,持分移轉
RPUNMLRKNHGGFEF78EA,8,86.52,住家用,鋼筋混凝土造,102年2月23日,十二層,六層 陽臺 雨遮,全筆移轉
RPUNMLRKNHGGFEF78EA,8,59.20,本案共有部分項目有樓梯間、防空避難室兼停車空間、電信機房、垃圾集中區、緊急發電機室、台電配電場所、受電箱、電表箱、排風管道、車道、水箱、機械室、消防泵浦室、污水機房、污水池、排煙室及梯廳、管委會空間、基地內通路、消防水箱、汽車車道、機車專用坡道等２１項,鋼筋混凝土造,102年2月23日,十四層,,持分移轉
RPXPMLSKNHGGFEF66DA,25,29.47,住家用,鋼筋混凝土造,85年1月5日,十二層,七層 陽臺,全筆移轉
RPXPMLSKNHGGFEF66DA,25,6.06,共有部分,鋼筋混凝土造,85年1月5日,十二層,,持分移轉
RPXPMLSKNHGGFEF66DA,25,1.12,共有部分,鋼筋混凝土造,85年1月5日,十二層,,持分移轉
RPWPMLSKNHGGFDF09DA,41,63.65,住家用,鋼筋混凝土造,69年6月27日,四層,二層 陽臺,全筆移轉
RPTNMLSKNHGGFDF58DA,3,117.30,集合住宅,鋼筋混凝土構造,107年8月10日,十二層,十二層 陽臺 雨遮 夾層,全筆移轉
RPTNMLSKNHGGFDF58DA,3,68.35,本共有部份項目有：入口雨遮、騎樓、陽台、汽車停車設備、水箱、防空避難室兼停車空間、停車空間、梯廳、管理委員會使用空間、梯間、電梯機房等１１項。,鋼筋混凝土構造,107年8月10日,十二層,,持分移轉
RPVQMLRKNHGGFDF98DA,25,82.76,住家用,鋼筋混凝土造,84年11月10日,五層,一層 平台 花台,全筆移轉
RPVQMLRKNHGGFDF98DA,25,25.84,共有部分,鋼筋混凝土造,84年11月10日,五層,,持分移轉
RPUQMLRKNHGGFDF88DA,12,112.39,住家用,鋼筋混凝土造,98年2月24日,十五層,九層 陽臺 雨遮,全筆移轉
RPUQMLRKNHGGFDF88DA,12,65.83,共有部分,鋼筋混凝土造,98年2月24日,十五層,,持分移轉
RPORMLTKNHGGFDF58DA,39,33.24,住家用,鋼筋混凝土造,71年8月24日,七層,七層 陽臺,全筆移轉
RPORMLTKNHGGFDF58DA,39,33.24,住家用,鋼筋混凝土造,71年8月24日,七層,七層 陽臺,全筆移轉
RPTNMLTKNHGGFCF68EA,1,67.42,集合住宅,鋼骨鋼筋混凝土構造,109年7月6日,三十層,七層 陽臺 雨遮,全筆移轉
RPTNMLTKNHGGFCF68EA,1,30.22,本共有部分項目：門廳、梯廳、管委會空間、排煙室、住宅機車道、陽台、中繼機房、排氣、空調機房、台電配電室、停車空間、防災中心、車道、進氣、景觀機房、法定車位編號５０３號、垃圾儲存空間、垃圾車停放區、電信室、法定車位編號３４４、３４５號、發電機室、住宅棟水池、消防泵浦室、自設車位編號１、２、３、４、５號、汙水及空調機房、機房、消防泵浦室、梯間、進排風機設備空間、自來水表空間、消防水箱、自來水水箱、機械室、樓梯間等３４項。,鋼骨構造、鋼骨鋼筋混凝土構造,109年7月6日,三十層,,持分移轉
RPPOMLTKNHGGFIF88DA,15,68.90,住家用,鋼筋混凝土造,95年1月23日,十五層,十層 陽臺 雨遮,全筆移轉
RPPOMLTKNHGGFIF88DA,15,.13,住家用,鋼筋混凝土造,95年1月23日,十五層,一層,持分移轉
RPPOMLTKNHGGFIF88DA,15,26.25,共有部分,鋼筋混凝土造,95年1月23日,十五層,,持分移轉
RPPOMLTKNHGGFIF88DA,15,4.90,共有部分,鋼筋混凝土造,95年1月23日,十五層,,持分移轉
RPPOMLTKNHGGFIF88DA,15,.00,共有部分,鋼筋混凝土造,95年1月23日,十五層,,持分移轉
RPPOMLTKNHGGFIF88DA,15,6.32,共有部分,鋼筋混凝土造,95年1月23日,十五層,,持分移轉
RPPOMLTKNHGGFIF88DA,15,39.78,共有部分,鋼筋混凝土造,95年1月23日,十五層,,持分移轉
RPOPMLKLNHGGFIF08DA,,86.38,集合住宅,鋼筋混凝土造,109年12月29日,十五層,十層 陽臺 雨遮,全筆移轉
RPOPMLKLNHGGFIF08DA,,69.42,本共有部分之項目有管委會使用空間、梯廳Ｂ、排煙室、無障礙昇降機、緊急用昇降機、戶外安全梯、無障礙樓梯、汽車車道、機車專用道、６ｍ＊６ｍ等侯空間、梯廳Ａ、雨遮、梯間、水箱、機械室、安全梯、電錶室２、台電配電室２、電錶室Ｂ、排風管道、機房、垃圾處理空間、垃圾車暫停位置、防空避難室兼停車空間、進風管道、機車停車區、發電機房、電錶室Ａ、台電配電室１、電錶室１、電信機房、Ｂ水箱、停車空間、Ａ水箱、消防泵浦室等３５項。,鋼筋混凝土造,109年12月29日,十五層,,持分移轉
RPPOMLNKNHGGFAF47DA,50,18.85,住家用,加強磚造,60年9月15日,四層,一層,持分移轉
RPPOMLNKNHGGFAF47DA,50,18.85,住家用,加強磚造,60年9月15日,四層,二層,持分移轉
RPUNMLRKNHGGFDF58DA,25,88.85,住家用,鋼筋混凝土造,85年4月23日,六層,五層 陽臺,全筆移轉
RPUNMLRKNHGGFDF58DA,25,2.61,商業用,鋼筋混凝土造,85年4月23日,六層,地下一層,持分移轉
RPUNMLRKNHGGFDF58DA,25,8.30,防空避難室兼停車空間,鋼筋混凝土造,85年4月23日,六層,,持分移轉
RPUNMLRKNHGGFDF58DA,25,18.34,防空避難室兼停車空間,鋼筋混凝土造,85年4月23日,六層,,持分移轉
RPUNMLRKNHGGFDF58DA,25,5.79,樓、電梯間、台電配電室、蓄水池、機械室、水箱,鋼筋混凝土造,85年4月23日,六層,,持分移轉
RPVNMLTKNHGGFEF09EA,14,22.61,住家用,鋼筋混凝土造,96年10月2日,十四層,三層 陽臺,全筆移轉
RPVNMLTKNHGGFEF09EA,14,11.23,共有部分,鋼筋混凝土造,96年10月2日,十四層,,持分移轉
RPWNMLKLNHGGFHF68EA,22,24.22,住家用,鋼筋混凝土造,88年5月30日,二十三層,六層 陽臺,全筆移轉
RPWNMLKLNHGGFHF68EA,22,7.06,共有部分,鋼筋混凝土造,88年5月30日,二十三層,,持分移轉
RPVOMLPJNHGGFIF98DA,4,89.78,集合住宅,鋼筋混凝土造,106年10月3日,十三層,九層 陽臺 雨遮,全筆移轉
RPVOMLPJNHGGFIF98DA,4,79.69,本共有部份之項目有：陽台、閱讀室、交誼廳、梯廳、無障礙升降機、收發室、大廳、視聽室、排煙室、一般升降機、緊急升降機、無障礙電梯、ＫＴＶ室、管委會（會議室）、兒童遊戲室兼健身房、電梯機房、水箱、緊急發電機房、台電配電場所、汽車坡道、機房、裝卸車位、垃圾儲藏室、電信機房、停車空間兼防空避難室、樓梯間、無障礙車位、電表箱、停車空間、污水機房、消防機房等３１項。,鋼筋混凝土造,106年10月3日,十四層,,持分移轉
RPRNMLTJNHGGFDF38DA,24,25.38,住家用,鋼骨鋼筋混凝土造,85年12月30日,三十六層,十一層 陽台,全筆移轉
RPRNMLTJNHGGFDF38DA,24,2.49,騎樓、門廳、緊急升降機、管道間、樓梯間、排煙室、儲藏室、發電機室、電錶間、電信機房專用室、蓄水池、台電配電室、幫浦室、機械房、台電專用管道間、走道、通道、台電受電室,鋼骨鋼筋混凝土造,85年12月30日,三十六層,,持分移轉
RPRNMLTJNHGGFDF38DA,24,8.85,樓梯間、緊急昇降機、排煙室、特別安全梯、中繼水箱、台電配電室、瞭望室、機械房、水箱、台電專用管道間,鋼骨鋼筋混凝土造,85年12月30日,三十六層,,持分移轉
RPORMLSKNHGGFAF18DA,28,.19,共有部分,鋼筋混凝土造,82年7月5日,十二層,,持分移轉
RPORMLSKNHGGFAF18DA,28,3.10,共有部分,鋼筋混凝土造,82年7月5日,十二層,,持分移轉
RPORMLSKNHGGFAF18DA,28,14.11,商業用,鋼筋混凝土造,82年7月5日,十二層,六層 花台,全筆移轉
RPOQMLMKNHGGFCF67DA,33,8.70,共有部份,鋼筋混凝土造,77年10月29日,五層,,持分移轉
RPOQMLMKNHGGFCF67DA,33,134.81,住家用,鋼筋混凝土造,77年10月29日,五層,五層 陽台 雨遮 瞭望室,全筆移轉
RPQPMLKLNHGGFHF18DA,32,1.84,共有部份,鋼筋混凝土造,78年3月11日,五層,,持分移轉
RPQPMLKLNHGGFHF18DA,32,31.03,集合住宅,鋼筋混凝土構造,78年3月11日,七層,四層 陽台,全筆移轉
RPQPMLKLNHGGFHF18DA,32,3.29,本共有部分項目有：走道、梯間等２項。,鋼筋混凝土構造,78年3月11日,七層,,持分移轉
RPXUMLKLNHGGFHF76DA,28,59.45,住家用,鋼筋混凝土造,82年10月26日,十一層,六層 陽臺,全筆移轉
RPXUMLKLNHGGFHF76DA,28,12.16,共有部分,鋼筋混凝土造,82年10月26日,十一層,,持分移轉
RPXUMLKLNHGGFHF76DA,28,.05,共有部分,鋼筋混凝土造,82年10月26日,十一層,,持分移轉
RPUSMLKLNHGGFBF38EA,40,88.40,住家用,鋼筋混凝土造,70年10月15日,五層,四層 陽臺,全筆移轉
RPUPMLMKNHGGFHF68DA,23,25.47,住家用,鋼骨鋼筋混凝土造,86年11月4日,四十一層,二十七層 陽臺,全筆移轉
RPUPMLMKNHGGFHF68DA,23,.90,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPUPMLMKNHGGFHF68DA,23,6.19,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPOOMLKLNHGGFAF17DA,2,128.87,集合住宅,鋼骨鋼筋混凝土造,108年11月1日,十九層,十層 陽臺 雨遮,全筆移轉
RPUPMLMKNHGGFHF68DA,23,.33,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPXRMLMKNHGGFHF56DA,37,97.57,住家用,鋼筋混凝土造,73年7月6日,五層,五層 陽臺,全筆移轉
RPOOMLKLNHGGFAF17DA,2,103.08,共有部分，本共有部分之項目有：梯廳、無障礙昇降機、無障礙特別安全梯、管委會使用空間１、管委會使用空間２、緊急用昇降機、特別安全梯、排煙室（梯廳）、排煙室、機房、安全梯、中繼機房、消防水箱、電梯機房、梯廳（排煙室）、防空避難室兼停車空間、汽機車坡道、消防水池、電錶區、台電配電場所、發電機室、排風、進風、電信機房、無障礙安全梯、防災中心、垃圾儲存室、水箱Ｂ、停車空間、水箱Ａ、雨水回收機房及消防機房等３２項。,鋼骨鋼筋混凝土造,108年11月1日,十九層,,持分移轉
RPROMLKLNHGGFEF97EA,32,21.44,住家用,鋼筋混凝土造,78年3月10日,五層,三層 陽臺 花台,全筆移轉
RPROMLKLNHGGFEF97EA,32,7.02,共有部分,鋼筋混凝土造,78年3月10日,五層,,持分移轉
RPPOMLTKNHGGFHF88EA,1,84.78,集合住宅,鋼筋混凝土構造,109年10月29日,十五層,十三層 陽臺 雨遮,全筆移轉
RPPOMLTKNHGGFHF88EA,1,45.24,本共有部分項目有客貨兩用昇降梯、A梯、B梯、排煙室、升降梯、門廳、梯廳、機械室、台電配電場所、消防鋼瓶室、管委會使用空間、陽台、停車空間、發電機房、水箱、消防機房、工具室、防空避難室兼停車空間、垃圾儲藏室等１９項。,鋼筋混凝土構造,109年10月29日,十五層,,持分移轉
RPTNMLLLNHGGFEF18EA,8,52.21,住家用,鋼筋混凝土造,102年2月23日,十四層,九層 陽臺 雨遮,持分移轉
RPTNMLLLNHGGFEF18EA,8,52.21,住家用,鋼筋混凝土造,102年2月23日,十四層,九層 陽臺 雨遮,持分移轉
RPTNMLLLNHGGFEF18EA,8,32.98,本案共有部分項目有樓梯間、防空避難室兼停車空間、電信機房、垃圾集中區、緊急發電機室、台電配電場所、受電箱、電表箱、排風管道、車道、水箱、機械室、消防泵浦室、污水機房、污水池、排煙室及梯廳、管委會空間、基地內通路、消防水箱、汽車車道、機車專用坡道等２１項,鋼筋混凝土造,102年2月23日,十四層,,持分移轉
RPTNMLLLNHGGFEF18EA,8,32.98,本案共有部分項目有樓梯間、防空避難室兼停車空間、電信機房、垃圾集中區、緊急發電機室、台電配電場所、受電箱、電表箱、排風管道、車道、水箱、機械室、消防泵浦室、污水機房、污水池、排煙室及梯廳、管委會空間、基地內通路、消防水箱、汽車車道、機車專用坡道等２１項,鋼筋混凝土造,102年2月23日,十四層,,持分移轉
RPUPMLKLNHGGFIF78EA,41,87.35,住家用,鋼筋混凝土造,69年10月16日,四層,地下層,全筆移轉
RPUPMLKLNHGGFIF78EA,,74.89,住家用,鋼筋混凝土造,,四層,地下層,全筆移轉
