編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPPQMLNJNHJGFBF97DA,4,42.29,本共有部分之項目有陽台、風除室、門廳、儲藏室、安全梯Ｃ１、安全梯Ｃ２、發電機室排氣管道、發電機室進氣管道、排煙管管道、社區管委會使用空間（會議室使用）、走廊、梯廳、半戶外休憩區、管理室、女廁、男廁、地下停車空間、機車停車空間、自行車停車空間、緊急升降機兼行動不便電梯、汽車坡道、機車坡道、樓電梯間Ａ、樓電梯間Ｂ、排煙室、排風管道、進風管道、進氣管道、排氣管道、排氣風機、進氣風機、進氣風機室、安全梯Ａ１、安全梯Ａ３、安全梯Ｂ１、安全梯Ｂ３、廁所、電氣室、電表室、前室、受電箱、防災中心、台電配電場所Ａ、台電配電場所Ｂ、垃圾處理空間、垃圾車停車位、行動不便停車位、臨時車位、裝卸車位、景觀機房、高低壓變電站、發電機室、發電機室排氣管道、發電機室進氣管道、泳池補給水箱、機電設備空間、電信室、揚水泵浦室、消防機房、雨水回收機房、蓄水箱等６１項。,鋼骨構造,109年8月6日,四十一層,,持分移轉
RPRNMLOKNHJGFEF38DA,30,105.03,住家用,鋼筋混凝土造,82年11月16日,十四層,九層 陽台 花台,全筆移轉
RPRNMLOKNHJGFEF38DA,30,47.87,共有部份,鋼筋混凝土造,82年11月16日,十四層,,持分移轉
RPWNMLOKNHJGFEF88DA,31,87.92,住家用,鋼筋混凝土造,82年3月4日,四層,四層 陽台 花台 瞭望台,全筆移轉
RPWNMLOKNHJGFEF88DA,31,13.45,共有部份,鋼筋混凝土造,82年3月4日,四層,,持分移轉
RPPNMLSJNHJGFFF68EA,,6.88,住家用,土造,,一層,一層,持分移轉
RPPNMLRKNHJGFCF38EA,35,117.32,商業用,鋼筋混凝土造,78年6月17日,五層,一層 騎樓,全筆移轉
RPVNMLQKNHJGFDF98EA,28,80.84,住家用,鋼筋混凝土造,85年2月9日,七層,六層 陽台 花台,全筆移轉
RPVNMLQKNHJGFDF98EA,28,20.17,梯間、蓄水池、電信機房、台電配電室、排風室、消房機房、發電機房、電梯機房、水箱,鋼筋混凝土造,85年2月9日,七層,,持分移轉
RPRPMLKKNHJGFAF77DA,30,133.21,住商用,鋼筋混凝土造,83年7月5日,十一層,一層 平台,全筆移轉
RPRPMLKKNHJGFAF77DA,30,5.09,共有部分,鋼筋混凝土造,83年7月5日,十一層,,持分移轉
RPRPMLKKNHJGFAF77DA,30,24.81,共有部分,鋼筋混凝土造,83年7月5日,十一層,,持分移轉
RPVPMLQKNHJGFAF78DA,42,100.66,住家用,鋼筋混凝土造,70年11月19日,五層,二層 陽台,全筆移轉
RPTOMLQKNHJGFAF48DA,27,18.02,共有部分,鋼筋混凝土造,86年9月11日,二十八層,,持分移轉
RPXOMLQKNHJGFAF88DA,45,37.51,住家用,鋼筋混凝土造,68年3月15日,四層,二層,持分移轉
RPTNMLNKNHJGFCF28DA,5,88.41,集合住宅,鋼筋混凝土造,108年4月8日,七層,二層 陽台 雨遮,全筆移轉
RPTNMLNKNHJGFCF28DA,5,31.87,本共有部分項目計有：防空避難室、台電配電室、發電機室、水箱、消防泵浦室、電信室、行動不便者電梯、梯廳、一般安全梯、電梯間、樓梯間、機械室、停車空間共計１３項。,鋼筋混凝土造,108年4月8日,七層,,持分移轉
RPTNMLNKNHJGFCF28DA,5,.01,本共有部分項目計有：客貨兩用昇降機、防空避難室兼機車停車空間、機房共計３項。,鋼筋混凝土造,108年4月8日,七層,,持分移轉
RPRPMLPKNHJGFEF68DA,25,81.00,住家用,鋼筋混凝土造,88年8月6日,二十三層,十層 陽台 雨遮,全筆移轉
RPRPMLPKNHJGFEF68DA,25,15.83,共有部分,鋼筋混凝土造,88年8月6日,二十三層,,持分移轉
RPRPMLPKNHJGFEF68DA,25,2.99,共有部分,鋼筋混凝土造,88年8月6日,二十三層,,持分移轉
RPRPMLPKNHJGFEF68DA,25,33.78,共有部分,鋼筋混凝土造,88年8月6日,二十三層,,持分移轉
RPQNMLQKNHJGFDF48EA,42,79.61,住家用,鋼筋混凝土造,70年12月31日,三層,一層 二層 三層 陽台 平台,持分移轉
RPTNMLQKNHJGFDF78EA,24,77.83,住家用,鋼筋混凝土造,89年9月29日,十二層,十層 陽台 花台,全筆移轉
RPTNMLQKNHJGFDF78EA,24,56.44,共有部分,鋼筋混凝土造,89年9月29日,十二層,,持分移轉
RPTNMLPKNHJGFIF56EA,25,25.87,住家用,鋼筋混凝土造,88年4月9日,十二層,六層 陽台,全筆移轉
RPTNMLPKNHJGFIF56EA,25,4.75,共有部份,鋼筋混凝土造,88年4月29日,十二層,,持分移轉
RPTNMLPKNHJGFIF56EA,25,.54,共有部份,鋼筋混凝土造,88年4月29日,十二層,,持分移轉
RPTNMLPKNHJGFIF56EA,25,4.55,共有部份,鋼筋混凝土造,88年4月29日,十二層,,持分移轉
RPROMLRJNHJGFEF68DA,1,106.25,集合住宅,鋼筋混凝土造,112年7月24日,二十三層,二層 陽台,全筆移轉
RPROMLRJNHJGFEF68DA,1,32.66,本共有部分項目有：甲梯、乙梯、戊梯、庚梯、無障礙樓梯、Ａ排煙室、１７人份（供行動不便者使用電梯）、１７人份緊急昇降機、水箱（４）、水箱（５）、梯間、梯廳、中繼水箱、消防中繼機房、電氣設備機械室（排煙機）、電梯機房、水箱、電氣設備機械室（水箱用）等１８項,鋼筋混凝土造,112年7月24日,二十三層,,持分移轉
RPROMLRJNHJGFEF68DA,1,6.04,本共有部分項目有：騎樓、陽台、門廳、Ａ梯廳、Ｂ梯廳、管委會使用空間１、管委會使用空間２、管委會使用空間３、管委會使用空間４、管委會使用空間５、管委會使用空間６、管委會使用空間７、中繼水箱、消防機房、垃圾貯存室、發電機室、電信室、防災中心、台電配電室、消防泵浦室等２０項,鋼筋混凝土造,112年7月24日,二十三層,,持分移轉
RPROMLRJNHJGFEF68DA,1,45.05,本共有部分項目有：汽車車道、服務車位兼裝卸車位、防空避難室兼停車空間、停車空間等４項,鋼筋混凝土造,112年7月24日,二十三層,,持分移轉
RPOOMLQJNHJGFDF18DA,44,99.03,住家用,鋼筋混凝土造,69年1月23日,四層,三層 陽台,全筆移轉
RPUQMLPKNHJGFAF68DA,50,93.73,住家用,鋼筋混凝土造,63年8月30日,四層,四層 陽台,全筆移轉
RPWNMLRJNHJGFDF98DA,1,66.38,集合住宅,鋼筋混凝土構造,112年10月30日,八層,三層 陽台 雨遮,全筆移轉
RPWNMLRJNHJGFDF98DA,1,73.14,共有部分，本共有部分之項目有安全梯、一般昇降機、供行動不便者使用電梯、梯廳、供管委會使用空間（四）、大廳、供管委會使用空間（五）、供管委會使用空間（六）、供管委會使用空間（七）、戶外安全梯、男廁、女廁、管理員室、排煙室、緊急升降機、機房、防空避難室兼停車空間、車道、垃圾儲藏室、電錶室、台電配電室、電信機房、發電機室、停車空間、Ａ棟水箱、Ｂ棟水箱、汙水機房、消防泵浦室、樓梯間、電梯機房、水箱、消防水箱等３２項。,鋼筋混凝土構造,112年10月30日,八層,,持分移轉
RPSOMLSJNHJGFCF68DA,14,32.15,一般事務所,鋼筋混凝土造,98年12月21日,十六層,十六層 陽台,全筆移轉
RPSOMLSJNHJGFCF68DA,14,8.07,本共有部分之項目如下：地下五層之Ａ電樓梯間，地下四層之Ａ電樓梯間、梯廳、蓄水池，地下三層之Ａ電樓梯間、梯廳，地下二層之Ａ電樓梯間、梯廳，地下一層之Ａ電樓梯間、，一層之電樓梯間、頂蓋型開放空間、陽台，二至十六層各層電樓梯間、排煙室，Ａ棟屋頂突出物一、二、三層等。,鋼筋混凝土造,98年12月21日,十六層,,持分移轉
RPSOMLSJNHJGFCF68DA,14,50.43,本共有部分之項目如下：地下五層之停車空間兼防空避難室﹝４５、７９號汽車停車位不登記﹞、進氣機、消防泵浦室、消防蓄水池、機房、排氣機、樓梯間、梯廳，地下四層之車道、汽車停車空間﹝２７０號汽車停車位不登記﹞、排氣機、進氣機、樓梯間，地下三層之車道、汽車停車空間﹝５０１號汽車停車位不登記﹞、排氣機、樓梯間、進氣機房，地下二層之車道、汽車停車空間﹝７１７、７１８、７１９、７２０、７２１、７３０、７６４號汽車停車位不登記﹞、排氣機房、機房、排氣機、進氣機房、公共設施蓄水池、垃圾儲藏空間、儲藏室、樓梯間，地下一層之一般服務業﹝即深坑鄉北深路三段２４０號地下一層區分所有建物併入北深路三段２３８號之１二樓等為共用部分﹞、車道、機車停車空間﹝不登載機車位數量及編號﹞、台電配電室場所、樓梯間、一般商業設施﹝一般服務業﹞、儲藏室、機房、廁所、電表箱、排氣機房、公共高壓變電站、住宅發電機房、住宅電信機房，一層之頂蓋型開放空間、梯廳、儲藏室、廳所、陽台、監控中心、一般商業設施﹝一般服務業﹞﹝一般事務所﹞、門廳、樓梯間等,鋼筋混凝土造,98年12月21日,十六層,,持分移轉
RPOOMLRJNHJGFDF28DA,25,.50,管理員室,鋼筋混凝土造,88年7月6日,十四層,地下一層,持分移轉
RPOOMLRJNHJGFDF28DA,25,.09,共有部分,鋼筋混凝土造,88年7月6日,十四層,,持分移轉
RPOOMLRJNHJGFDF28DA,25,48.03,共有部分,鋼筋混凝土造,88年7月6日,十四層,,持分移轉
RPTOMLQKNHJGFBF68EA,30,37.25,停車場,鋼筋混凝土造,83年10月28日,十六層,地下一層 地下二層,持分移轉
RPUNMLQKNHJGFBF68EA,22,.11,社區管理站,鋼筋混凝土造,91年7月31日,十四層,一層,持分移轉
RPUNMLQKNHJGFBF68EA,22,103.72,集合住宅,鋼筋混凝土造,91年7月31日,十四層,十四層 陽台,全筆移轉
RPUNMLQKNHJGFBF68EA,22,.11,文康中心,鋼筋混凝土造,91年7月31日,十四層,一層,持分移轉
RPUNMLQKNHJGFBF68EA,22,.08,共有部分,鋼筋混凝土造,91年7月31日,十四層,,持分移轉
RPUNMLQKNHJGFBF68EA,22,62.30,共有部分,鋼筋混凝土造,91年7月31日,十四層,,持分移轉
RPUNMLQKNHJGFBF68EA,22,.08,共有部分,鋼筋混凝土造,91年7月31日,十四層,,持分移轉
RPRPMLPKNHJGFHF98DA,,36.55,本共有部分項目有梯廳兼排煙室、梯廳、管委會空間、大廳、門廊、車道、蓄水箱、電梯機房、機電設備空間（水錶室）、雨遮、機電設備空間、緊急發電機室、垃圾儲藏室、防空避難室兼停車空間、台電配電場所、電信室、停車空間、電氣室、消防泵浦室、水箱、汙水機房、噴灌機房等２２項。,鋼筋混凝土構造,113年1月2日,十二層,,持分移轉
RPPOMLOKNHJGFHF58DA,35,138.13,住家用,鋼筋混凝土造,78年3月3日,五層,五層 陽台 夾層 走廊,全筆移轉
RPPOMLOKNHJGFHF58DA,35,10.38,共有部分,鋼筋混凝土造,78年1月30日,五層,,持分移轉
RPRPMLRKNHJGFGF09DA,44,100.00,住家用,鋼筋混凝土造,69年8月27日,五層,三層 陽台,全筆移轉
RPQNMLKLNHJGFFF18EA,,102.46,住家用,鋼筋混凝土造,,四層,三層 陽台,全筆移轉
RPWNMLKLNHJGFEF58DA,27,35.17,住家用,鋼筋混凝土造,86年4月19日,十二層,七層 陽台,全筆移轉
RPWNMLKLNHJGFEF58DA,27,13.00,共有部分,鋼筋混凝土造,86年4月19日,十二層,,持分移轉
RPSOMLTJNHJGFBF68DA,50,79.63,商業用,加強磚造,63年5月25日,三層,一層 騎樓,全筆移轉
RPPNMLPKNHJGFHF68EA,26,34.34,住家用,鋼骨鋼筋混凝土造,86年11月4日,四十一層,九層 陽台,全筆移轉
RPPNMLPKNHJGFHF68EA,26,1.24,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPPNMLPKNHJGFHF68EA,26,8.29,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPPNMLPKNHJGFHF68EA,26,.44,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPRNMLMJNHJGFIF48DA,40,85.50,住家用,加強磚造,72年11月24日,二層,一層 二層 陽台 平台,全筆移轉
RPPNMLLLNHJGFEF08EA,1,80.80,集合住宅,鋼筋混凝土造,112年7月24日,二十三層,十九層 陽台,全筆移轉
RPPNMLLLNHJGFEF08EA,1,24.89,本共有部分項目有：甲梯、乙梯、戊梯、庚梯、無障礙樓梯、Ａ排煙室、１７人份（供行動不便者使用電梯）、１７人份緊急昇降機、水箱（４）、水箱（５）、梯間、梯廳、中繼水箱、消防中繼機房、電氣設備機械室（排煙機）、電梯機房、水箱、電氣設備機械室（水箱用）等１８項,鋼筋混凝土造,112年7月24日,二十三層,,持分移轉
RPPNMLLLNHJGFEF08EA,1,4.58,本共有部分項目有：騎樓、陽台、門廳、Ａ梯廳、Ｂ梯廳、管委會使用空間１、管委會使用空間２、管委會使用空間３、管委會使用空間４、管委會使用空間５、管委會使用空間６、管委會使用空間７、中繼水箱、消防機房、垃圾貯存室、發電機室、電信室、防災中心、台電配電室、消防泵浦室等２０項,鋼筋混凝土造,112年7月24日,二十三層,,持分移轉
RPPNMLLLNHJGFEF08EA,1,43.14,本共有部分項目有：汽車車道、服務車位兼裝卸車位、防空避難室兼停車空間、停車空間等４項,鋼筋混凝土造,112年7月24日,二十三層,,持分移轉
RPQOMLKKNHJGFCF77DA,29,81.67,住家用,鋼筋混凝土造,83年11月24日,十六層,八層 陽台 花台,全筆移轉
RPQOMLKKNHJGFCF77DA,29,5.89,共有部分,鋼筋混凝土造,83年11月24日,十六層,,持分移轉
RPQOMLKKNHJGFCF77DA,29,4.76,見使用執照,鋼筋混凝土造,83年11月24日,十六層,地下一層 地下二層,持分移轉
RPVNMLOKNHJGFCF58DA,23,87.97,停車空間,鋼骨造,90年1月20日,二十二層,,持分移轉
RPOPMLRKNHJGFGF78DA,9,32.09,本共有部分之項目有：停車空間、防空避室兼停車空間、管委會使用空間、公益性開放空間、辦公室、門廳、梯廳、車道空間、伸縮縫、陽台、梯間、中繼消防水箱、中繼給水水箱、機房、樓梯間、水箱、機械室等１７項。,鋼筋混凝土造,104年7月2日,十九層,,持分移轉
RPQUMLTJNHJGFBF09DA,4,27.80,共有部分之項目有管道、管委會空間（會議室）、管委會空間、管委會空間（儲藏室）、男廁、女廁、梯廳、無障礙廁所、女廁／淋浴、男廁／淋浴、防災中心、管委會空間辦公室、走道、緊急昇降機、梯廳兼排煙室、無障礙電梯、無障礙安全梯、進風機房、排風機房、發電機房、電信機房、中繼機房、泳池機房、公共梯廳、繳費機、廁所、受電箱、Ａ棟／Ｂ棟台電配電場所、Ａ棟／Ｂ棟垃圾貯存空間、Ｃ棟／Ｄ棟台電配電場所、Ｃ／Ｄ棟垃圾貯存空間、自設機車位、住戶機車停車區、腳踏車位、公共機車停車區、公益設施法定機車位、公共汽車停車區、垃圾車暫停車位、裝卸車位、公益設施法定車位、公共機車位票卡機、機車車道、汽車車道、住戶汽車停車區、電梯緩衝坑、污水處理雨水回收機房、消防泵浦室、Ａ棟蓄水池、Ｂ棟蓄水池、Ｃ棟蓄水池、Ｄ棟蓄水池等５１項。,鋼筋混凝土造,109年6月18日,二十四層,,持分移轉
RPTOMLLLNHJGFEF48DA,14,228.78,住家用,鋼骨鋼筋混凝土造,99年9月10日,二十七層,八層 陽台 雨遮,全筆移轉
RPTOMLLLNHJGFEF48DA,14,143.58,本共有部分之項目有防災中心、樓梯、行動不便者電梯、緊急升降機、梯廳、停車空間、電錶室、管道、台電配電室、受電箱、電錶牆、排風機房、進氣機房、停車空間、防空避難室兼停車空間、機車停車空間、發電機室、緊急發電機室、電信機房、機房、水箱、電梯機房、污水機房、消防泵浦室、採水泵機房、社區活動中心、廁所、特別安全梯、兼緊急升降排煙室、陽台、雨遮、中繼水箱、溫泉水箱等３３項,鋼骨鋼筋混凝土造,99年9月10日,二十七層,,持分移轉
RPVNMLLLNHJGFAF18DA,27,124.29,住家用,鋼筋混凝土造,86年10月15日,六層,一層 陽台,全筆移轉
RPVNMLLLNHJGFAF18DA,27,33.32,防空避難室兼停車空間,鋼筋混凝土造,86年10月15日,六層,,持分移轉
RPQQMLRKNHJGFGF09DA,13,104.06,店舖、飲食店,鋼骨鋼筋混凝土造,100年5月27日,二十八層,一層 二層 陽台,全筆移轉
RPQQMLRKNHJGFGF09DA,13,62.03,本共有部分之項目有停車空間、台電配電室、電錶室、防災中心、資源回收室、電梯間、電信室、機房、緊急發電機室、防空避難室兼停車空間、消防泵浦室、污水機房、蓄水池、樓梯間、水箱、廁所、管委會使用空間、陽台、雨遮等１９項,鋼骨鋼筋混凝土造,100年5月27日,二十八層,,持分移轉
RPRNMLLLNHJGFFF38EA,,92.50,住家用,加強磚造,,三層,二層 陽台,全筆移轉
RPUOMLNKNHJGFAF38EA,30,7.91,商業用,鋼筋混凝土造,83年5月28日,十一層,三層,全筆移轉
RPPPMLNKNHJGFAF97EA,37,51.16,住家用,鋼筋混凝土造,76年11月2日,五層,二層 陽台,持分移轉
RPUOMLNKNHJGFAF38EA,30,6.49,共有部分,鋼筋混凝土造,83年5月28日,十一層,,持分移轉
RPUOMLNKNHJGFAF38EA,30,3.23,共有部分,鋼筋混凝土造,83年5月28日,十一層,,持分移轉
RPSOMLKLNHJGFDF18DA,29,70.94,住家用,鋼筋混凝土造,84年3月20日,十七層,五層 陽台,全筆移轉
RPSOMLKLNHJGFDF18DA,29,11.09,緊急昇降機、停車空間、樓梯間、儲藏室、機車停車埸、迴廊、中繼水箱、緊急逃生梯、防空避難室、發電機房、受電室、水箱、門廳辦公室、管理員室、台電配電室,鋼筋混凝土造,84年3月20日,十九層,,持分移轉
RPSOMLKLNHJGFDF18DA,29,1.44,樓梯間、緊急昇降機、電梯機房、水箱,鋼筋混凝土造,84年3月20日,十九層,,持分移轉
RPVOMLMLNHJGFCF58DA,25,45.74,共有部分,鋼筋混凝土造,88年4月6日,十四層,,持分移轉
RPTOMLMLNHJGFCF38DA,,64.28,集合住宅,鋼筋混凝土構造,113年2月19日,十一層,二層 陽台,全筆移轉
RPTOMLMLNHJGFCF38DA,,55.51,共有部分：陽台、管委會使用空間、門廳、無障礙安全梯、安全梯、無障礙昇降機、機房、停車空間、全自動倉儲式昇降機、法定無障礙汽車停車位、客貨兩用梯、梯廳、進風管道、電信機房、發電機機房、台電配電場所、防空避難室兼停車空間、排風管道、自來水箱、消防機房、電梯間、樓梯間、水箱、機械室，等共計２４項。,鋼筋混凝土構造,113年2月19日,十一層,,持分移轉
RPUNMLQJNHJGFGF98DA,28,27.70,住家用,鋼筋混凝土造,84年11月29日,十二層,十一層,全筆移轉
RPUNMLQJNHJGFGF98DA,28,8.78,共有部分,鋼筋混凝土造,84年11月29日,十二層,,持分移轉
RPUNMLQJNHJGFGF98DA,28,7.22,共有部分,鋼筋混凝土造,84年11月29日,十二層,,持分移轉
RPUOMLKKNHJGFHF68DA,28,25.15,住家用,鋼筋混凝土造,84年12月1日,十五層,十四層 陽台,全筆移轉
RPUOMLKKNHJGFHF68DA,28,3.42,共有部分,鋼筋混凝土造,84年12月1日,十五層,,持分移轉
RPUOMLKKNHJGFHF68DA,28,.80,共有部分,鋼筋混凝土造,84年12月1日,十五層,,持分移轉
RPTNMLMLNHJGFDF38DA,27,30.42,住家用,鋼筋混凝土造,86年5月21日,七層,六層 陽台,全筆移轉
RPTNMLMLNHJGFDF38DA,27,2.21,門廳、機械室、儲藏室、台電配電室、樓梯間、水箱、泵浦室、電梯間,鋼筋混凝土造,86年5月21日,七層,,持分移轉
RPTNMLMLNHJGFDF38DA,27,7.51,樓梯間、電梯間、屋頂突出物,鋼筋混凝土造,86年5月21日,七層,,持分移轉
RPVPMLKLNHJGFBF38DA,46,39.21,住家用,鋼筋混凝土造,67年2月1日,四層,三層 陽台,持分移轉
RPVOMLKLNHJGFBF28DA,1,95.96,集合住宅,鋼筋混凝土造,112年10月20日,二十一層,二十一層 陽台 雨遮,持分移轉
RPVOMLKLNHJGFBF28DA,1,38.87,本共有部分之項目有騎樓、管委會、管道間、排煙室、一般用昇降機、門廳（梯廳）、廁所、梯廳、雨遮、停車場排風管道、高層建築緩衝空間、發電機排風、陽台、無障礙廁所、梯間、機房、特安梯Ｃ１、無障礙樓梯、泳池機房、特安梯Ｃ２、升降道、台電配電場所＃１、台電配電場所＃２、垃圾暫存空間、垃圾車臨停空間、防災中心、發電機進風、發電機排風管道間、停車空間兼防空避難室、電信機房、裝卸臨停空間、停車場排風、Ａ棟組合式水箱、Ｂ棟水箱、泳池水箱、停車空間、發電機室、發電機燃油室、Ｂ棟組合式水箱、Ｃ棟組合式水箱、消防泵浦室等４１項,鋼骨鋼筋混凝土構造，鋼筋混凝土構造,112年10月20日,二十一層,,持分移轉
RPVOMLKLNHJGFBF28DA,1,24.41,本共有部分之項目有排煙室、緊急用兼無障礙昇降機、一般用昇降機、特安梯Ａ１、無障礙樓梯、特安梯Ａ２、一般安全梯Ａ３、雨遮、梯廳、管道間、升降道、一般梯、消防水箱、泵浦、水箱、水箱機房、電梯機房等１７項,鋼骨鋼筋混凝土構造，鋼筋混凝土構造,112年10月20日,二十一層,,持分移轉
RPXNMLLLNHJGFBF58EA,28,22.28,辦公室,鋼筋混凝土造,85年3月11日,二十一層,一層,全筆移轉
RPXNMLLLNHJGFBF58EA,28,8.64,共有部份,鋼筋混凝土造,85年3月11日,二十一層,,持分移轉
RPXNMLLLNHJGFBF58EA,28,1.59,共有部份,鋼筋混凝土造,85年3月11日,二十一層,,持分移轉
RPXNMLLLNHJGFBF58EA,28,3.39,共有部份,鋼筋混凝土造,85年3月11日,二十一層,,持分移轉
RPOOMLMLNHJGFEF08DA,27,42.46,住家用,鋼筋混凝土造,86年6月11日,十一層,七層 陽台,全筆移轉
RPOOMLMLNHJGFEF08DA,27,15.67,共有部分,鋼筋混凝土造,86年6月11日,十一層,,持分移轉
RPSNMLLLNHJGFEF28DA,17,22.61,住家用,鋼筋混凝土造,96年10月2日,十四層,八層 陽台,全筆移轉
RPSNMLLLNHJGFEF28DA,17,11.23,共有部分,鋼筋混凝土造,96年10月2日,十四層,,持分移轉
RPPOMLMLNHJGFEF18DA,26,26.20,住家用,鋼筋混凝土造,87年3月4日,十二層,四層 陽台,全筆移轉
RPPOMLMLNHJGFEF18DA,26,6.61,共有部分,鋼筋混凝土造,87年3月4日,十二層,,持分移轉
RPPOMLMLNHJGFEF18DA,26,.60,共有部分,鋼筋混凝土造,87年3月4日,十二層,,持分移轉
RPWOMLRKNHJGFDF56DA,25,50.20,住家用,鋼筋混凝土造,88年2月3日,三十二層,二十四層 陽台,持分移轉
RPWOMLRKNHJGFDF56DA,25,1.17,共有部分,鋼筋混凝土造,88年2月3日,三十三層,,持分移轉
RPWOMLRKNHJGFDF56DA,25,1.56,共有部分,鋼筋混凝土造,88年2月3日,三十三層,,持分移轉
RPWOMLRKNHJGFDF56DA,25,12.68,共有部分,鋼筋混凝土造,88年2月3日,三十二層,,持分移轉
RPWOMLRKNHJGFDF56DA,25,10.67,停車空間兼防空避難室,鋼筋混凝土造,88年2月3日,三十三層,,持分移轉
RPTNMLRKNHJGFIF66DA,17,95.88,住家用,鋼筋混凝土造,96年7月25日,七層,四層 陽台 雨遮,全筆移轉
RPPNMLRKNHJGFIF88DA,50,104.16,住家用,加強磚造,62年12月13日,二層,一層 二層,全筆移轉
RPTNMLRKNHJGFIF66DA,17,26.11,共有部分,鋼筋混凝土造,96年7月25日,七層,,持分移轉
RPTNMLRKNHJGFIF66DA,17,19.85,共有部分,鋼筋混凝土造,96年7月25日,七層,,持分移轉
RPQNMLKLNHJGFCF87EA,44,52.77,住家用,鋼筋混凝土造,69年3月3日,五層,三層 陽台,持分移轉
RPPNMLMLNHJGFBF87EA,7,60.44,集合住宅,鋼筋混凝土造,106年1月4日,十九層,八層 陽台,全筆移轉
RPPNMLMLNHJGFBF87EA,7,48.96,本共有部分之項目有停車空間、梯廳、電錶室、垃圾暫存室、垃圾集中室、台電配電場所、發電機室、管委會使用空間、電信機房、泳池蓄水池、蓄水池、消防幫浦室、進風機房、排風機房、門廊、廁所、樓電梯間、車道、防災中心、機電空間、中繼機房、大廳、陽台、樓梯間、機械室等２５項。,鋼筋混凝土造,106年1月4日,十九層,,持分移轉
RPPNMLMLNHJGFBF87EA,7,14.68,本共有部分之項目有樓電梯間、梯廳、廁所、茶水間、樓梯間、機械室等６項。,鋼筋混凝土造,106年1月4日,十九層,,持分移轉
RPSNMLLLNHJGFIF68DA,35,130.42,住家用,鋼筋混凝土造,78年8月15日,七層,四層 陽台,全筆移轉
RPSNMLLLNHJGFIF68DA,35,23.49,共有部分,鋼筋混凝土造,78年8月15日,七層,,持分移轉
