地區,鄉鎮市區,土地位置建物門牌,交易標的,交易年月,交易年_西元,交易月,總價_萬,坪數,車位價格_萬,車位面積_坪,不含車位總價_萬,不含車位坪數,不含車位單價_萬坪,建物型態,屋齡,移轉層次,總樓層數,戶型,房數,廳數,衛數,有無管理組織,是否預售屋,備註,編號
台北市,中山區,臺北市中山區撫順街２３號五樓之３,房地(土地+建物),2022-02,2022,2,2150.0,35.679822372262,0.0,0.0,2150.0,35.679822372262,60.25814752013565,住宅大樓(11層含以上有電梯),0,五層,十四層,2房1廳2衛,2,1,2,有,False,,RPRNMLNLKHHGFCA27EA
台北市,中山區,臺北市中山區龍江路３１８巷２５號五樓,房地(土地+建物),2022-02,2022,2,1800.0,34.91147350557658,0.0,0.0,1800.0,34.91147350557658,51.55898102417468,公寓(5樓含以下無電梯),0,五層,五層,3房2廳1衛,3,2,1,無,False,陽台外推；頂樓加蓋；,RPVOMLNLKHHGFCA77EA
台北市,萬華區,臺北市萬華區桂林路２４４巷１６號三樓,房地(土地+建物),2022-02,2022,2,1300.0,28.38655812982676,0.0,0.0,1300.0,28.38655812982676,45.796323529411765,公寓(5樓含以下無電梯),0,三層,四層,3房1廳2衛,3,1,2,無,False,其他增建；,RPOPMLNLKHHGFBA96DA
台北市,中正區,臺北市中正區臨沂街６５巷２之２號五樓,房地(土地+建物),2022-02,2022,2,2360.0,28.10523354478052,0.0,0.0,2360.0,28.10523354478052,83.97012592831773,公寓(5樓含以下無電梯),0,五層,五層,3房1廳1衛,3,1,1,無,False,陽台外推；,RPSOMLLJLHHGFBA07EA
台北市,信義區,臺北市信義區嘉興街１８１巷５號,房地(土地+建物),2022-02,2022,2,3300.0,32.06797769973289,0.0,0.0,3300.0,32.06797769973289,102.90639562305442,公寓(5樓含以下無電梯),0,一層,四層,0房0廳0衛,0,0,0,無,False,,RPQOMLOLKHHGFDA47EA
台北市,大安區,臺北市大安區泰順街４５號地下一層之３２,房地(土地+建物),2022-02,2022,2,110.0,4.833942869934267,0.0,0.0,110.0,4.833942869934267,22.75575093867334,華廈(10層含以下有電梯),0,地下一層,九層,0房0廳0衛,0,0,0,有,False,,RPPOMLOLKHHGFFA57EA
台北市,信義區,臺北市信義區富陽街７１巷２３號二樓,房地(土地+建物),2022-02,2022,2,1400.0,23.982164626307178,0.0,0.0,1400.0,23.982164626307178,58.37671543895055,公寓(5樓含以下無電梯),0,二層,四層,3房2廳1衛,3,2,1,無,False,,RPVPMLLKKHHGFDA67EA
台北市,士林區,臺北市士林區德行西路３６號十二樓之２,房地(土地+建物),2022-02,2022,2,1368.0,12.32080682680993,0.0,0.0,1368.0,12.32080682680993,111.0316896636386,住宅大樓(11層含以上有電梯),0,十二層,十三層,0房0廳0衛,0,0,0,有,False,陽台外推；,RPSNMLPLKHHGFEA67DA
台北市,士林區,臺北市士林區小北街２８號二樓,房地(土地+建物)+車位,2022-02,2022,2,2300.0,26.753060539235705,180.0,2.565196216335581,2120.0,24.18786432290013,87.64725862931465,華廈(10層含以下有電梯),3,二層,九層,1房1廳1衛,1,1,1,有,False,,RPPOMLOKKHHGFEA27DA
台北市,中山區,臺北市中山區新生北路三段５６巷１號八樓之１４,房地(土地+建物),2022-02,2022,2,985.0,16.8008252187828,0.0,0.0,985.0,16.8008252187828,58.628072560316895,住宅大樓(11層含以上有電梯),0,八層,十二層,0房0廳0衛,0,0,0,有,False,,RPUPMLMLKHHGFCA57DA
台北市,信義區,臺北市信義區吳興街６００巷７６弄７４號,房地(土地+建物),2022-02,2022,2,1800.0,45.7560825097783,0.0,0.0,1800.0,45.7560825097783,39.3390321301071,華廈(10層含以下有電梯),0,一層,五層,4房2廳2衛,4,2,2,無,False,含裝潢費600000元；,RPOPMLLKKHHGFDA96EA
台北市,中山區,臺北市中山區敬業一路１３９號六樓之４,房地(土地+建物),2022-02,2022,2,886.0,10.06113515982564,0.0,0.0,886.0,10.06113515982564,88.06163379434757,華廈(10層含以下有電梯),0,六層,九層,0房0廳0衛,0,0,0,有,False,夾層；,RPPNMLMJLHHGFCA86EA
台北市,信義區,臺北市信義區忠孝東路五段４５５號二樓之３,房地(土地+建物),2022-02,2022,2,1600.0,12.351056782191243,0.0,0.0,1600.0,12.351056782191243,129.54357090374725,住宅大樓(11層含以上有電梯),0,二層,十一層,1房1廳1衛,1,1,1,有,False,夾層；其他增建；,RPVOMLSKKHHGFDA18DA
台北市,大安區,臺北市大安區溫州街５８巷８號二樓,房地(土地+建物),2022-02,2022,2,240.0,3.445469917931871,0.0,0.0,240.0,3.445469917931871,69.65668129938543,公寓(5樓含以下無電梯),100,二層，陽台,四層,3房2廳2衛,3,2,2,無,False,,RPWNMLLJLHHGFFA67DA
台北市,中山區,臺北市中山區雙城街３巷２號八樓之６,房地(土地+建物),2022-02,2022,2,738.0,11.882182473780851,0.0,0.0,738.0,11.882182473780851,62.10980193482688,住宅大樓(11層含以上有電梯),0,八層,十五層,1房1廳1衛,1,1,1,有,False,陽台外推；,RPUNMLMJLHHGFCA37EA
台北市,南港區,臺北市南港區舊莊街一段２１２巷１０號二樓,房地(土地+建物)+車位,2022-02,2022,2,1110.0,29.6933562022996,0.0,7.653238711472901,1110.0,22.0401174908267,50.36270793302224,華廈(10層含以下有電梯),6,二層,五層,2房2廳2衛,2,2,2,有,False,夾層；,RPTNMLPLKHHGFDA67DA
台北市,中山區,臺北市中山區新生北路三段６４之１號,房地(土地+建物),2022-02,2022,2,2130.0,32.34325229370287,0.0,0.0,2130.0,32.34325229370287,65.85608585858586,華廈(10層含以下有電梯),0,一層，騎樓,十層,0房0廳0衛,0,0,0,有,False,,RPOQMLLJLHHGFCA96EA
台北市,大同區,臺北市大同區重慶北路三段２０５巷７號,房地(土地+建物),2022-02,2022,2,2370.0,25.22846278801739,0.0,0.0,2370.0,25.22846278801739,93.9415143884892,華廈(10層含以下有電梯),0,一層,七層,1房2廳1衛,1,2,1,有,False,,RPVPMLKKKHHGFBA27DA
台北市,中山區,臺北市中山區松江路４２８號十三樓,房地(土地+建物)+車位,2022-02,2022,2,4720.0,61.271284624855184,0.0,11.948732375619748,4720.0,49.32255224923544,95.69658877644892,住宅大樓(11層含以上有電梯),0,十三層,十五層,3房2廳3衛,3,2,3,有,False,,RPQPMLPLKHHGFCA47DA
台北市,中山區,臺北市中山區南京東路三段１１２號十三樓,房地(土地+建物)+車位,2022-02,2022,2,5100.0,40.95843958630161,270.0,5.181817356819399,4830.0,35.77662222948221,135.00436036188384,住宅大樓(11層含以上有電梯),2,十三層,二十層,0房0廳0衛,0,0,0,有,False,毛胚屋；,RPWRMLLJLHHGFCA77DA
台北市,北投區,臺北市北投區文林北路２６４號三樓,房地(土地+建物),2022-02,2022,2,1300.0,22.312367089258544,0.0,0.0,1300.0,22.312367089258544,58.26365238611714,公寓(5樓含以下無電梯),0,三層,四層,2房2廳1衛,2,2,1,無,False,,RPXQMLMJLHHGFEA08DA
台北市,大安區,臺北市大安區和平東路三段３０８巷１弄２號三樓,房地(土地+建物),2022-02,2022,2,600.0,11.507083027052534,0.0,0.0,600.0,11.507083027052534,52.141798107255525,公寓(5樓含以下無電梯),100,三層，陽台,四層,2房1廳1衛,2,1,1,無,False,,RPPOMLLJLHHGFFA07DA
台北市,松山區,臺北市松山區民生東路五段６９巷１弄５號三樓,房地(土地+建物),2022-02,2022,2,2260.0,26.91338530275668,0.0,0.0,2260.0,26.91338530275668,83.97308530965495,公寓(5樓含以下無電梯),0,三層,四層,1房2廳1衛,1,2,1,無,False,陽台外推；,RPSNMLNLKHHGFDA47EA
台北市,內湖區,臺北市內湖區民權東路六段２６４號九樓,房地(土地+建物),2022-02,2022,2,1150.0,17.572199081006357,0.0,0.0,1150.0,17.572199081006357,65.44428473059045,華廈(10層含以下有電梯),0,九層,十層,0房1廳1衛,0,1,1,有,False,,RPOOMLTKKHHGFCA47DA
台北市,大同區,臺北市大同區涼州街２號五樓之９,房地(土地+建物),2022-02,2022,2,2330.0,29.37875666633392,0.0,0.0,2330.0,29.37875666633392,79.30900638385502,住宅大樓(11層含以上有電梯),11,五層,十五層,2房2廳2衛,2,2,2,有,False,,RPPNMLMJLHHGFBA66DA
台北市,中山區,臺北市中山區農安街１２之６號,房地(土地+建物),2022-02,2022,2,8000.0,78.71038390218374,0.0,0.0,8000.0,78.71038390218374,101.63843197540356,公寓(5樓含以下無電梯),0,一層，騎樓,四層,3房4廳5衛,3,4,5,無,False,頂樓加蓋；其他增建；,RPXPMLRKKHHGFCA28DA
台北市,大安區,臺北市大安區忠孝東路四段１１２號六樓之８,房地(土地+建物),2022-02,2022,2,2178.3,20.55484468160409,0.0,0.0,2178.3,20.55484468160409,105.97501629139072,住宅大樓(11層含以上有電梯),0,六層，陽台,十二層,1房2廳1衛,1,2,1,有,False,地下層車位要抽籤使用含土地增值稅或其他稅費143133元；其他 房屋稅:10390元；,RPRNMLLJLHHGFFA27EA
台北市,中正區,臺北市中正區汀州路三段６０巷２弄２號八樓之１,房地(土地+建物),2022-02,2022,2,3580.0,46.83298092135314,0.0,0.0,3580.0,46.83298092135314,76.44185634930888,住宅大樓(11層含以上有電梯),0,八層,十一層,3房2廳2衛,3,2,2,有,False,車位每兩年抽籤一次陽台外推；,RPOOMLNJLHHGFAA76EA
台北市,內湖區,臺北市內湖區康樂街１３６巷１５弄３２號九樓,房地(土地+建物),2022-02,2022,2,1050.0,14.253778975676012,0.0,0.0,1050.0,14.253778975676012,73.66467529711375,住宅大樓(11層含以上有電梯),0,九層,十一層,2房1廳1衛,2,1,1,有,False,,RPWNMLMJLHHGFCA47DA
台北市,內湖區,臺北市內湖區文湖街８１巷３８號,房地(土地+建物),2022-02,2022,2,2100.0,25.99378665916468,0.0,0.0,2100.0,25.99378665916468,80.78853718142673,華廈(10層含以下有電梯),9,一層,九層,1房2廳1衛,1,2,1,有,False,,RPTOMLNLKHHGFCA47DA
台北市,北投區,臺北市北投區石牌路二段３１５巷２號三樓之４,房地(土地+建物),2022-02,2022,2,700.0,11.7430326790268,0.0,0.0,700.0,11.7430326790268,59.60981452859351,華廈(10層含以下有電梯),0,三層,六層,1房1廳1衛,1,1,1,有,False,陽台外推；其他增建；,RPOQMLNJLHHGFEA37EA
台北市,萬華區,臺北市萬華區西寧南路３６號五樓之２９,房地(土地+建物),2022-02,2022,2,500.0,16.936950017998726,0.0,0.0,500.0,16.936950017998726,29.52125379532059,華廈(10層含以下有電梯),0,五層,十層,1房1廳1衛,1,1,1,有,False,,RPPPMLNJLHHGFBA07EA
台北市,中山區,臺北市中山區農安街１巷５７號九樓之１,房地(土地+建物)+車位,2022-02,2022,2,3350.0,59.450237310899965,0.0,15.866101597500144,3350.0,43.58413571339982,76.8628296779567,住宅大樓(11層含以上有電梯),6,九層,十四層,3房2廳2衛,3,2,2,有,False,,RPQNMLOJLHHGFCA07DA
台北市,中山區,臺北市中山區德惠街４５號六樓之２１,房地(土地+建物),2022-02,2022,2,580.0,9.71628566847864,0.0,0.0,580.0,9.71628566847864,59.69359277708592,華廈(10層含以下有電梯),0,六層,九層,1房1廳1衛,1,1,1,有,False,,RPUPMLQKKHHGFCA87DA
台北市,大安區,臺北市大安區和平東路二段３１１巷５５號四樓,房地(土地+建物),2022-02,2022,2,2500.0,33.62887539740879,0.0,0.0,2500.0,33.62887539740879,74.3408743366016,住宅大樓(11層含以上有電梯),0,四層,十九層,3房2廳2衛,3,2,2,有,False,,RPQOMLMJLHHGFFA27DA
台北市,文山區,臺北市文山區福興路１０６巷３１號六樓,房地(土地+建物)+車位,2022-02,2022,2,1965.0,39.21604215633781,0.0,3.938544190647319,1965.0,35.27749796569049,55.70122920596811,住宅大樓(11層含以上有電梯),10,六層,十四層,2房2廳1衛,2,2,1,有,False,,RPPOMLPLKHHGFAA07DA
台北市,內湖區,臺北市內湖區成功路三段１８７巷２３號,房地(土地+建物),2022-02,2022,2,2000.0,26.084536525308625,0.0,0.0,2000.0,26.084536525308625,76.67377942711353,公寓(5樓含以下無電梯),0,一層,五層,1房1廳2衛,1,1,2,無,False,,RPRNMLNJLHHGFCA17EA
台北市,大安區,臺北市大安區羅斯福路三段２６９巷３６之１號二樓,房地(土地+建物),2022-02,2022,2,2600.0,37.47666972191216,0.0,0.0,2600.0,37.47666972191216,69.37649527806926,華廈(10層含以下有電梯),0,二層,七層,3房2廳2衛,3,2,2,有,False,,RPPNMLOJLHHGFFA37EA
台北市,中山區,臺北市中山區五常街１１巷７號三樓,房地(土地+建物)+車位,2022-02,2022,2,4300.0,59.002537971256494,0.0,11.507083027052534,4300.0,47.49545494420396,90.53497866377938,住宅大樓(11層含以上有電梯),3,三層,十七層,3房1廳2衛,3,1,2,有,False,,RPSNMLOJLHHGFCA37EA
台北市,大安區,臺北市大安區瑞安街２２２巷４０號,房地(土地+建物),2022-02,2022,2,3600.0,38.44164329857613,0.0,0.0,3600.0,38.44164329857613,93.6484419263456,公寓(5樓含以下無電梯),100,一層，平台,四層,4房3廳2衛,4,3,2,無,False,3建築物含有：平台及主建物內含樓梯間,RPSNMLPKKHHGFFA67DA
台北市,士林區,臺北市士林區中正路２１２巷１０弄９號,房地(土地+建物),2022-02,2022,2,2400.0,40.916089648767766,0.0,0.0,2400.0,40.916089648767766,58.65663167233477,公寓(5樓含以下無電梯),0,一層,五層,2房2廳1衛,2,2,1,無,False,其他增建；,RPXNMLSKKHHGFEA38DA
台北市,內湖區,臺北市內湖區南京東路六段１０５號四樓,房地(土地+建物),2022-02,2022,2,2038.0,39.27654206710045,0.0,0.0,2038.0,39.27654206710045,51.88847828096118,華廈(10層含以下有電梯),0,四層,九層,2房2廳2衛,2,2,2,有,False,,RPORMLMJLHHGFCA07DA
台北市,松山區,臺北市松山區南京東路四段１８６號十一樓之１３,房地(土地+建物),2022-02,2022,2,2450.0,31.98630282020334,0.0,0.0,2450.0,31.98630282020334,76.5952856062039,住宅大樓(11層含以上有電梯),0,十一層,十四層,3房2廳2衛,3,2,2,有,False,,RPQNMLRJLHHGFDA57EA
台北市,北投區,臺北市北投區中央北路二段４０４號四樓之１,房地(土地+建物),2022-02,2022,2,810.0,14.377803792739408,0.0,0.0,810.0,14.377803792739408,56.33683778666105,華廈(10層含以下有電梯),0,四層,十層,1房1廳1衛,1,1,1,無,False,,RPUOMLRKKHHGFEA08DA
台北市,內湖區,臺北市內湖區安泰街８６巷３號三樓,房地(土地+建物),2022-02,2022,2,1100.0,27.016235151053152,0.0,0.0,1100.0,27.016235151053152,40.71625797783003,公寓(5樓含以下無電梯),0,三層,五層,3房2廳1衛,3,2,1,無,False,,RPRQMLNJLHHGFCA37DA
台北市,信義區,臺北市信義區光復南路４１５巷１８０號,房地(土地+建物),2022-02,2022,2,4800.0,34.2520244782639,0.0,0.0,4800.0,34.2520244782639,140.1377020224322,華廈(10層含以下有電梯),0,一層,七層,0房2廳2衛,0,2,2,無,False,其他增建；,RPQNMLOLKHHGFDA27DA
台北市,大安區,臺北市大安區信義路四段３０２巷４號七樓,房地(土地+建物),2022-02,2022,2,4350.0,47.34118017175925,0.0,0.0,4350.0,47.34118017175925,91.88617571884984,住宅大樓(11層含以上有電梯),0,七層,十五層,4房2廳2衛,4,2,2,有,False,陽台外推；,RPXOMLRJLHHGFFA48DA
台北市,內湖區,臺北市內湖區民權東路六段１０９號三樓,房地(土地+建物),2022-02,2022,2,2600.0,44.031835053043295,0.0,0.0,2600.0,44.031835053043295,59.048186314921686,住宅大樓(11層含以上有電梯),0,三層,十一層,0房0廳0衛,0,0,0,有,False,,RPOPMLLJLHHGFCA86EA
台北市,萬華區,臺北市萬華區西園路一段３４巷７號,房地(土地+建物),2022-02,2022,2,2740.0,62.86848226898866,0.0,0.0,2740.0,62.86848226898866,43.58304672087764,透天厝,100,全,三層,11房5廳5衛,11,5,5,無,False,頂樓加蓋；,RPWOMLMJLHHGFBA47DA
台北市,文山區,臺北市文山區景興路２３８巷７號二樓,房地(土地+建物)+車位,2022-02,2022,2,2000.0,32.50660205276197,0.0,3.865944297732161,2000.0,28.64065775502981,69.83079847908745,華廈(10層含以下有電梯),0,二層,九層,2房2廳1衛,2,2,1,有,False,,RPSOMLNJLHHGFAA07DA
台北市,中山區,臺北市中山區錦州街３０巷１１號五樓之１,房地(土地+建物),2022-02,2022,2,575.0,9.24136136899198,0.0,0.0,575.0,9.24136136899198,62.22027004909983,華廈(10層含以下有電梯),0,五層,十層,1房1廳1衛,1,1,1,有,False,,RPVNMLSJLHHGFCA97DA
台北市,中山區,臺北市中山區民生東路二段８３號五樓之９,房地(土地+建物),2022-02,2022,2,885.0,14.108579189845695,0.0,0.0,885.0,14.108579189845695,62.72779052315609,華廈(10層含以下有電梯),0,五層,七層,1房1廳1衛,1,1,1,有,False,陽台外推；其他增建；,RPUNMLMLKHHGFCA37DA
台北市,大同區,臺北市大同區重慶北路二段３３號十樓之１,房地(土地+建物),2022-02,2022,2,2000.0,39.67281648259569,0.0,0.0,2000.0,39.67281648259569,50.41235226839496,住宅大樓(11層含以上有電梯),0,十層,十二層,3房1廳2衛,3,1,2,有,False,,RPWNMLRJLHHGFBA87DA
台北市,信義區,臺北市信義區逸仙路２６巷９號八樓,房地(土地+建物),2022-02,2022,2,3700.0,37.95461901693695,0.0,0.0,3700.0,37.95461901693695,97.48484099784808,住宅大樓(11層含以上有電梯),0,八層,十二層,1房2廳1衛,1,2,1,有,False,,RPUNMLOJLHHGFDA67EA
台北市,松山區,臺北市松山區三民路８０巷５號二樓,房地(土地+建物),2022-02,2022,2,4688.0,67.80224999168126,0.0,0.0,4688.0,67.80224999168126,69.14224823770857,住宅大樓(11層含以上有電梯),0,二層,十四層,5房2廳2衛,5,2,2,有,False,,RPPNMLRJLHHGFDA37DA
台北市,信義區,臺北市信義區松平路６０號五樓　,房地(土地+建物)+車位,2022-02,2022,2,15000.0,148.0160566763164,0.0,24.302814153349125,15000.0,123.71324252296728,121.24813556006552,華廈(10層含以下有電梯),0,五層，六層,十層,4房2廳3衛,4,2,3,有,False,,RPQNMLRKKHHGFDA47DA
台北市,文山區,臺北市文山區試院路１４４巷４弄４０號五樓,房地(土地+建物),2022-02,2022,2,900.0,20.61534459236673,0.0,0.0,900.0,20.61534459236673,43.65680117388114,華廈(10層含以下有電梯),0,五層,十層,2房1廳1衛,2,1,1,有,False,,RPSNMLOJLHHGFAA07DA
台北市,大安區,臺北市大安區基隆路二段１２８號十二樓之１,房地(土地+建物)+車位,2022-02,2022,2,2810.0,28.416808085208075,200.0,4.945867704845136,2610.0,23.47094038036294,111.20133909008892,住宅大樓(11層含以上有電梯),0,十二層,十二層,3房2廳2衛,3,2,2,有,False,車位所在樓層:地下一樓,RPQOMLLKKHHGFFA27EA
台北市,大安區,臺北市大安區信義路四段２６５巷２７號,房地(土地+建物),2022-02,2022,2,5880.0,60.52108573139854,0.0,0.0,5880.0,60.52108573139854,97.15622132253712,華廈(10層含以下有電梯),0,一層，騎樓，電梯樓梯間,七層,0房2廳1衛,0,2,1,有,False,其他增建；,RPRNMLOJLHHGFFA47DA
台北市,南港區,臺北市南港區東新街７７巷４弄８號二樓,房地(土地+建物),2022-02,2022,2,300.0,5.578091772314636,0.0,0.0,300.0,5.578091772314636,53.78183297180043,公寓(5樓含以下無電梯),0,二層,三層,2房1廳1衛,2,1,1,無,False,,RPXOMLRJLHHGFDA28DA
台北市,中山區,臺北市中山區民權西路６３號八樓,房地(土地+建物)+車位,2022-02,2022,2,6698.0,62.59018267948055,580.0,8.330837712014375,6118.0,54.25934496746618,112.75477069744105,住宅大樓(11層含以上有電梯),5,八層,十五層,0房0廳0衛,0,0,0,有,False,毛胚屋；,RPSQMLTJKHHGFCA97DA
台北市,松山區,臺北市松山區南京東路五段２９１巷２９弄２２號五樓之１,房地(土地+建物),2022-02,2022,2,535.0,7.2357893272107425,0.0,0.0,535.0,7.2357893272107425,73.93802884615384,華廈(10層含以下有電梯),0,五層,五層,1房1廳1衛,1,1,1,有,False,本案含夾層增建及與夾層通聯之內梯增建。夾層；,RPQOMLSKKHHGFDA67DA
台北市,中山區,臺北市中山區民生東路一段７７號六樓之１,房地(土地+建物),2022-02,2022,2,925.0,16.83107517416412,0.0,0.0,925.0,16.83107517416412,54.95786754133716,住宅大樓(11層含以上有電梯),0,六層,十一層,1房1廳1衛,1,1,1,有,False,,RPQPMLSJLHHGFCA77EA
台北市,信義區,臺北市信義區信義路五段１２７號十六樓之１１,房地(土地+建物),2022-02,2022,2,2570.0,26.30838619513036,0.0,0.0,2570.0,26.30838619513036,97.687481890307,住宅大樓(11層含以上有電梯),0,十六層,十九層,2房2廳1衛,2,2,1,有,False,,RPRNMLRJLHHGFDA57DA
台北市,文山區,臺北市文山區木新路三段３１０巷６弄４號二樓,房地(土地+建物),2022-02,2022,2,1360.0,33.07530121393071,0.0,0.0,1360.0,33.07530121393071,41.11829522590086,公寓(5樓含以下無電梯),100,二層，陽台,三層,3房2廳1衛,3,2,1,無,False,其他增建；,RPPOMLRJLHHGFAA27EA
