編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPUNMLRKKHIGFIF98DA,3,18.05,本共有部分之項目有： 樓梯間、緊急升降機、梯廳、排煙室、消防水箱、水箱及電梯機械室等７項。,鋼筋混凝土造,109年3月11日,十五層,,持分移轉
RPUNMLRKKHIGFIF98DA,3,47.78,本共有部分之項目有：  儲蓄室、公共服務空間、水箱、停車空間、排煙室、消防機房、緊急升降機、車道、雨汙水機房、樓梯間、防空避難室兼停車空間、電信機房、發電機室、垃圾及資源回收室設沖刷設備、垃圾車停車位及台電配電場所等１６項。,鋼筋混凝土造,109年3月11日,十五層,,持分移轉
RPQNMLSKKHIGFBF08EA,25,53.44,住家用,鋼筋混凝土造,87年6月15日,十二層,九層 陽台,全筆移轉
RPQNMLSKKHIGFBF08EA,25,8.26,共有部分,鋼筋混凝土造,87年6月16日,十二層,,持分移轉
RPQNMLSKKHIGFBF08EA,25,49.52,共有部分,鋼筋混凝土造,87年6月15日,十二層,,持分移轉
RPQNMLSKKHIGFBF08EA,25,10.94,共有部分,鋼筋混凝土造,87年6月15日,十二層,,持分移轉
RPUTMLOKKHIGFEF88DA,27,42.20,停車場,鋼筋混凝土造,84年10月13日,十五層,地下一層,持分移轉
RPUTMLOKKHIGFEF88DA,27,2.09,共有部分,鋼筋混凝土造,84年10月13日,十五層,,持分移轉
RPRUMLOKKHIGFEF68DA,1,35.08,辦公室,鋼筋混凝土造,111年4月25日,十八層,二層 陽台,全筆移轉
RPRUMLOKKHIGFEF68DA,1,8.36,共有部分，共同使用之項目：Ｂ棟梯間計１項,鋼筋混凝土造,111年4月25日,十八層,,持分移轉
RPRUMLOKKHIGFEF68DA,1,6.91,共有部分，共同使用之項目：Ｂ棟梯間、排煙室、樓梯間、機房、水錶區、消防水池、水箱計７項,鋼筋混凝土造,111年4月25日,十八層,,持分移轉
RPRUMLOKKHIGFEF68DA,1,4.87,共有部分，共同使用之項目：入口門廳、管理員室、防災中心、排煙室、門廊、廁所、辦公室門廳Ａ、Ａ棟梯間、辦公室門廳Ｂ、Ｂ棟梯間、男廁、女廁、茶水間、Ａ５梯、Ｂ５梯、停車空間、台電配電場所、發電機室、電信機房、臨時停車區、蓄水池、消防中繼機房、消防中繼水箱、管委會使用空間、垃圾車停車區、消防機房、陽台計２７項,鋼筋混凝土造,111年4月25日,十八層,,持分移轉
RPPOMLPKKHIGFEF08EA,19,23.35,辦公室,鋼筋混凝土造,93年6月3日,十三層,地下三層,全筆移轉
RPPOMLPKKHIGFEF08EA,19,9.67,共有部份,鋼筋混凝土造,93年6月3日,十三層,,持分移轉
RPXNMLRKKHIGFAF48DA,,84.10,住家用,鋼筋混凝土造,,五層,五層 陽台,全筆移轉
RPWOMLKKKHIGFIF58DA,1,40.82,集合住宅,鋼筋混凝土造,111年5月26日,五層,三層 陽台 雨遮,全筆移轉
RPWOMLKKKHIGFIF58DA,1,20.55,本共有部分之項目有：法定汽車停車、一般昇降機、梯廳、陽台、騎樓、樓電梯間、電梯、水箱等８項。,鋼筋混凝土造,111年5月26日,五層,,持分移轉
RPOQMLKKKHIGFGF77DA,8,68.73,住家用,鋼筋混凝土造,104年5月21日,二十三層,十六層 陽台 雨遮,全筆移轉
RPOQMLKKKHIGFGF77DA,8,33.09,本共有部分之項目有：防災中心、樓梯間、管委會空間、公益設施交誼室、陽台、機械室、水箱、防空避難室兼停車空間、台電配電場所、管道間電信機房、垃圾儲藏室、發電機房、停車空間、消防機房等１５項。,鋼筋混凝土造,104年5月21日,二十三層,,持分移轉
RPTNMLKLKHIGFBF67EA,1,35.49,集合住宅,鋼筋混凝土造,111年6月20日,五層,四層 陽台,全筆移轉
RPTNMLKLKHIGFBF67EA,1,26.24,本共有部分之項目有：機車停車位、儲水空間、昇降機間、梯廳、安全梯、樓電梯間、機房、水箱等８項。,鋼筋混凝土造,111年6月20日,五層,,持分移轉
RPSPMLQKKHIGFEF48DA,14,32.82,住家用,鋼筋混凝土造,98年2月18日,二十二層,十八層 陽台 雨遮,全筆移轉
RPSPMLQKKHIGFEF48DA,14,13.99,共有部份,鋼筋混凝土造,98年2月18日,二十二層,,持分移轉
RPQNMLSKKHIGFIF78EA,34,28.71,地下室、防空避難室、停車場,鋼筋混凝土造,78年2月21日,五層,地下層,持分移轉
RPQNMLSKKHIGFIF78EA,34,.08,共有部分,鋼筋混凝土造,78年2月21日,五層,,持分移轉
RPTNMLRKKHIGFAF08DA,3,21.13,集合住宅,鋼筋混凝土造,109年7月15日,十四層,二層 陽台,持分移轉
RPTNMLRKKHIGFAF08DA,3,2.32,共有部分，本共有部分之項目有：排煙室及梯廳等２項。,鋼筋混凝土造,109年7月15日,十四層,,持分移轉
RPTNMLRKKHIGFAF08DA,3,8.00,共有部分，本共有部分之項目有：排煙室、梯廳、無障礙昇降機、緊急用昇降機、甲梯戶外安全梯、乙梯無障礙戶外安全梯、管委會使用空間（１）、管委會使用空間（２）、廁所、警衛室、陽台、電錶區、消防栓箱、梯間、水錶室、昇降機昇降路、機械室、水箱、水箱（一）、水箱（二）、機電設備空間、停車場進風管道、停車場排風管道、丙梯無障礙安全梯、垃圾暫存空間、垃圾車暫停車位、緊急發電機房、台電配電場所、自行車停放空間、機房（一）、安全梯及電信機房等３２項。,鋼筋混凝土造,109年7月15日,十四層,,持分移轉
RPTNMLRKKHIGFAF08DA,3,15.79,共有部分，本共有部分之項目有：防空避難室兼停車空間及停車空間等２項。,鋼筋混凝土造,109年7月15日,十四層,,持分移轉
RPPNMLSKKHIGFBF97EA,15,100.09,住家用,鋼筋混凝土造,96年12月11日,十二層,二層 陽台 雨遮,全筆移轉
RPPNMLSKKHIGFBF97EA,15,37.67,共有部份,鋼筋混凝土造,96年12月11日,十二層,,持分移轉
RPPNMLSKKHIGFBF97EA,15,15.50,共有部份,鋼筋混凝土造,96年12月11日,十二層,,持分移轉
RPVQMLSJKHIGFHF66DA,27,43.90,共有部份,鋼筋混凝土造,84年11月28日,七層,,持分移轉
RPVQMLSJKHIGFHF66DA,27,107.77,住家用,鋼筋混凝土造,84年11月28日,七層,六層 陽台 花台 雨遮,全筆移轉
RPXPMLPKKHIGFBF58DA,15,68.66,事務所,鋼筋混凝土造,97年7月29日,十九層,三層 陽台,全筆移轉
RPXPMLPKKHIGFBF58DA,15,3.26,共有部份,鋼筋混凝土造,97年7月29日,十九層,,持分移轉
RPXPMLPKKHIGFBF58DA,15,1.28,共有部份,鋼筋混凝土造,97年7月29日,十九層,,持分移轉
RPXPMLPKKHIGFBF58DA,15,5.01,共有部份,鋼筋混凝土造,97年7月29日,十九層,,持分移轉
RPXPMLPKKHIGFBF58DA,15,22.77,共有部份,鋼筋混凝土造,97年7月29日,十九層,,持分移轉
