編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPPNMLRKKHKGFCF18EA,16,4.02,本共有部分之項目如下：１、地下３層ＡＢ棟垃圾處理室、ＣＤ棟垃圾處理室。２、４ＦＢ樓梯間、Ｂ電梯間、Ｂ樓電梯間、Ｃ樓電梯間、Ｄ樓電梯間。３、５Ｆ樓梯間、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳走道及雨遮。４、６ＦＡ樓電梯間梯廳〈Ａ棟五樓處〉、Ａ門廳、儲藏室、通道、陽台〈Ａ棟五樓處〉、Ｂ樓電梯間、Ｂ棟梯廳〈含陽台〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。５、７ＦＡ樓電梯間、梯廳〈Ａ棟六樓處〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。６、８ＦＡ樓電梯間、梯廳〈Ａ棟七樓處〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。７、９ＦＡ樓電梯間、梯廳〈Ａ棟八樓處〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。８、１０ＦＢ住宅中繼水箱及消防中繼水箱、Ｃ住宅中繼水箱及消防中繼水箱、Ｄ消防中繼水箱、Ａ樓電梯間梯廳〈Ａ棟九樓處〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。９、１１ＦＡ樓電梯間、梯廳〈Ａ棟十樓處〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１０、１２ＦＡ樓電梯間、梯廳〈Ａ棟十一樓處〉、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１１、１３ＦＡ樓屋突一層、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１２、１４ＦＡ棟屋突二層、樓電梯間、水箱、電梯機房、Ｂ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１３、１５ＦＡＢ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１４、１６ＦＡＢ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１５、１７ＦＡＢ樓電梯間梯廳、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１６、１８ＦＢ棟屋突一層、樓電梯間、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１７、１９ＦＢ棟屋突二層、電梯機房、樓梯間、水箱、Ｃ樓電梯間梯廳、Ｄ樓電梯間梯廳、走道及雨遮。１８、Ｃ棟屋突一層、樓電梯間、Ｄ棟屋突一層、樓電梯間。１９、Ｃ棟屋突二層、樓梯間、電梯機房、水箱、Ｄ棟屋突二層、樓梯間、電梯機房、水箱。,鋼骨造、鋼筋混凝土造,98年4月9日,十九層,,持分移轉
RPRNMLKKKHKGFDF67DA,26,.50,管理員室,鋼筋混凝土造,88年7月6日,十四層,地下一層,持分移轉
RPRNMLKKKHKGFDF67DA,26,165.58,商業用,鋼筋混凝土造,88年7月6日,十四層,五層 陽台,全筆移轉
RPRNMLKKKHKGFDF67DA,26,30.10,共有部分,鋼筋混凝土造,88年7月6日,十四層,,持分移轉
RPRNMLKKKHKGFDF67DA,26,.09,共有部分,鋼筋混凝土造,88年7月6日,十四層,,持分移轉
RPRNMLKKKHKGFDF67DA,26,28.54,共有部分,鋼筋混凝土造,88年7月6日,十四層,,持分移轉
RPRNMLKKKHKGFDF67DA,26,48.03,共有部分,鋼筋混凝土造,88年7月6日,十四層,,持分移轉
RPPNMLQJKHKGFBF77DA,28,2.45,辦公室,鋼筋混凝土造,85年10月24日,二十層,地下二層,全筆移轉
RPPNMLQJKHKGFBF77DA,28,.43,共有部分,鋼筋混凝土造,85年10月24日,二十層,,持分移轉
RPPNMLQJKHKGFBF77DA,28,1.93,共有部分,鋼筋混凝土造,85年10月24日,二十層,,持分移轉
RPPNMLQJKHKGFBF77DA,28,2.96,共有部分,鋼筋混凝土造,85年10月24日,二十層,,持分移轉
RPSOMLQJKHKGFHF78DA,3,6.13,集合住宅,鋼筋混凝土構造,111年4月26日,七層,三層 陽台,持分移轉
RPSOMLQJKHKGFHF78DA,3,2.92,本共有部分項目有陽台、梯廳、電梯間、監控機房、自來水箱、水箱機房、台電配電場所、電信機房、防空避難室等９項。,鋼筋混凝土構造,111年4月26日,七層,,持分移轉
RPQPMLQJKHKGFEF38DA,15,27.66,本案共有部分項目有公共服務空間、走廊兼梯廳、機械室、緊急昇降機、撒水消防、排煙室、電氣管道、中繼水表室、中繼電信室、自來水箱、蓄水箱、特別安全梯、消防水箱、水表室、陽台、機車停車空間、管委會辦公室、管委會空間、儲藏間、電梯間、樓梯間、消防水池、消防泵浦室、集污坑、電梯機坑、台電配電室、垃圾儲存空間、污水處理場、污水處理機房、增設雨水機房、水箱、緊急發電機房、電信機房、高壓變電站、消防專用泵浦室、進氣機房、排氣機房、游泳池機房、停車空間、防空避難室兼停車空間等４０項,鋼筋混凝土造,98年12月25日,十七層,,持分移轉
RPXNMLLKKHKGFHF88EA,33,108.19,商業用,鋼筋混凝土造,80年11月11日,十一層,八層 雨遮,全筆移轉
RPXNMLLKKHKGFHF88EA,33,29.65,共有部分,鋼筋混凝土造,80年11月11日,十一層,,持分移轉
RPWNMLLKKHKGFHF78EA,39,5.15,商業用,鋼筋混凝土造,74年9月25日,五層,一層 平台,持分移轉
RPPNMLQJLHKGFHF58EA,45,31.54,住家用,鋼筋混凝土造,69年5月15日,五層,四層 陽台,持分移轉
RPRNMLRKKHKGFHF78DA,31,62.72,住家用,鋼筋混凝土造,83年5月29日,十三層,七層 陽台 花台,全筆移轉
RPRNMLRKKHKGFHF78DA,31,3.32,共有部分,鋼筋混凝土造,83年5月29日,十三層,,持分移轉
RPRNMLRKKHKGFHF78DA,31,5.61,共有部分,鋼筋混凝土造,83年5月29日,十三層,,持分移轉
RPWNMLKKKHKGFEF28DA,16,.03,店舖,鋼筋混凝土造,97年9月9日,二十九層,一層,持分移轉
RPWNMLKKKHKGFEF28DA,16,20.18,共有部分,鋼筋混凝土造,97年9月9日,二十九層,,持分移轉
RPPNMLPKKHKGFHF38DA,6,54.65,集合住宅,鋼筋混凝土構造,108年5月29日,十一層,十層 陽台 雨遮,全筆移轉
RPPNMLPKKHKGFHF38DA,6,40.85,共有部分，本共有部分之項目有：電樓梯間（行動不便電梯、梯廳）、自動停車設備、台電配電場所、客貨兩用梯、消防機房、發電機房、防空避難室兼停車空間、停車空間、水箱、屋頂突出物（行動不便電梯、梯廳、電信機房、樓梯間、電梯機房、消防水箱）等１０項。,鋼筋混凝土構造,108年5月29日,十一層,,持分移轉
RPXNMLSKKHKGFGF86EA,33,120.63,防空避難室、停車場,鋼筋混凝土造,81年1月18日,十層,地下三層,持分移轉
RPXNMLSKKHKGFGF86EA,33,1.03,共有部分,鋼筋混凝土造,81年1月18日,十層,,持分移轉
RPXNMLSKKHKGFGF86EA,33,.45,共有部分,鋼筋混凝土造,81年1月18日,十層,,持分移轉
RPXNMLSKKHKGFGF86EA,33,.77,共有部分,鋼筋混凝土造,81年1月18日,十層,,持分移轉
RPXNMLSKKHKGFGF86EA,33,.77,共有部分,鋼筋混凝土造,81年1月18日,十層,,持分移轉
RPXNMLSKKHKGFGF86EA,33,.57,共有部分,鋼筋混凝土造,81年1月18日,十層,,持分移轉
RPSNMLSKKHKGFEF68DA,7,83.08,住家用,鋼筋混凝土造,106年12月29日,二十七層,十八層 陽台 雨遮,全筆移轉
RPSNMLSKKHKGFEF68DA,7,69.40,本共有部分項目：騎樓、接待大廳、梯廳、管委會使用空間、排煙室、陽台、緩衝空間６＊１２、人行通廊、走道、防災中心、商業管委會使用空間、女廁、男廁、男按摩池、女按摩池、男更衣室、女更衣室、樓梯間、機房、機械室、水箱、中繼消防水箱、泵浦區、中繼消防機房、Ｂ梯廳排煙室、Ｂ棟電錶室、昇降機坑、排風機房、電信室（Ａ）、台電配電室（Ｄ）、受電箱通道、Ｈ梯廳排煙室、Ｈ棟電錶室、停車空間、Ｉ棟電錶室、Ｉ梯廳排煙室、電信室（Ｂ）、儲油室、緊急發電機室（Ｂ）（兼大公變電室）、台電配電室（Ｃ）、Ｆ棟電錶室、Ｆ梯廳排煙室、消防中繼水箱、消防中繼機房（兼揚水泵浦機房）、游泳池專用水箱－１、游泳池專用水箱－２、Ｅ梯廳排煙室、Ｅ棟電錶室、Ａ梯廳排煙室、Ａ棟電錶室、緊急發電機室（Ａ）（兼大公變電室）、垃圾儲藏室、游泳池機房、車道、防空避難室兼停車空間、排風管道、進風管道、Ｃ梯廳排煙室、Ｃ棟電錶室、台電配電室（Ｂ）、Ｄ梯廳排煙室、Ｄ棟電錶室、Ａ棟小公變電室、Ｈ棟小公變電室、Ｉ棟小公變電室、Ｅ棟水箱－１、Ｅ棟小公變電室、Ｄ棟水箱－１、Ｃ棟小公變電室、Ｄ棟小公變電室、Ｂ棟小公變電室、Ｅ棟水箱－２、Ｄ棟水箱－２、Ｆ棟小公變電室、Ａ棟水箱、Ｂ棟水箱、共同泵浦區、Ｈ棟水箱、Ｉ棟水箱、消防泵浦室、雨水過濾機房、Ｆ棟水箱、Ｃ棟水箱、住宅臨停車位１～５４、商業臨停車位１～２０、裝卸車位１～３、＃３、＃６、＃９、＃１２、＃１５、＃１８、＃２１、＃２４緊急昇降機（行動不便者電梯）、安全梯（Ｃ）、安全梯（Ｂ）、垃圾車位、機車停車空間、安全梯（Ａ）、特別安全梯（Ａ）、特別安全梯（Ｂ）、ａ梯、ｂ梯、ｃ梯、台電配電室（Ａ）、＃２５昇降機、＃２６昇降機等１０７項。,鋼筋混凝土造,106年12月29日,二十七層,,持分移轉
RPSNMLKLKHKGFBF67DA,13,.04,集合住宅,鋼筋混凝土造,101年7月10日,十七層,一層,持分移轉
RPSNMLKLKHKGFBF67DA,13,32.33,本共有部分項目：車道、防災中心、公共服務空間、門廳、排煙室、陽台、游泳池、梯廳（Ａ）、梯廳（Ｂ）、梯廳（Ｃ）、梯廳（Ｄ）、樓梯間、消防水箱、電梯機房、水箱、電信機房、台電配電場所、梯間（Ａ）、梯間（Ｂ）、管理員室、游泳池機房、垃圾處理室、垃圾車裝卸位、停車空間、受電箱、緊急發電機室、水箱（Ｂ）、機房、水箱（Ｃ）、污水機房、消防幫浦室、水箱（Ｄ）、停車空間兼防空避難室等３３項。,鋼筋混凝土造,101年7月10日,十七層,,持分移轉
RPTNMLNKKHKGFBF97DA,3,11.23,集合住宅,鋼筋混凝土造,110年10月15日,六層,二層 陽台,全筆移轉
RPTNMLNKKHKGFBF97DA,3,8.88,本共有部分之項目有梯廳、停車空間、走廊、梯間、電梯機房、水箱等６項,鋼筋混凝土造,110年10月15日,六層,,持分移轉
RPVNMLNKKHKGFAF08DA,,80.06,住家用,鋼筋混凝土造,,五層,三層 陽台,全筆移轉
RPVNMLTKKHKGFDF09EA,26,71.27,住家用,鋼筋混凝土造,88年2月3日,三十二層,二十七層 陽台,全筆移轉
RPVNMLTKKHKGFDF09EA,26,1.62,共有部分,鋼筋混凝土造,88年2月3日,三十三層,,持分移轉
RPVNMLTKKHKGFDF09EA,26,2.15,共有部分,鋼筋混凝土造,88年2月3日,三十三層,,持分移轉
RPVNMLTKKHKGFDF09EA,26,18.49,共有部分,鋼筋混凝土造,88年2月3日,三十二層,,持分移轉
RPTVMLKLKHKGFDF78DA,24,66.25,住家用,鋼筋混凝土造,89年9月13日,十四層,十層 陽台,全筆移轉
RPTVMLKLKHKGFDF78DA,24,11.14,共有部分,鋼筋混凝土造,89年9月13日,十四層,,持分移轉
RPTVMLKLKHKGFDF78DA,24,6.77,共有部分,鋼筋混凝土造,89年9月13日,十四層,,持分移轉
RPRNMLKKKHKGFHF08DA,54,232.28,住家用,加強磚造,59年8月15日,四層,一層 二層 三層 四層,全筆移轉
RPPNMLKLKHKGFCF57EA,,35.49,本共有部分之項目有：管委會使用空間、梯廳兼排煙室、騎樓、梯廳、樓梯間、電梯機房、水箱、地下進風管道、防空避難室兼停車空間、排煙室、台電配電場所、緊急發電機室、地下排風管道、電表區、機房、停車空間、消防室浦室等１７項。,鋼筋混凝土構造,113年9月20日,十五層,,持分移轉
RPPNMLOKKHKGFHF28DA,59,29.00,住家用,加強磚造,55年3月15日,二層,一層 二層,持分移轉
RPPNMLTKKHKGFCF38EA,23,360.71,共有部分,鋼筋混凝土造,91年4月22日,十四層,,持分移轉
RPSNMLTKKHKGFIF66EA,33,359.46,廠房、宿舍、辦公室,鋼筋混凝土造,81年5月25日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPUNMLTKKHKGFHF66DA,28,10.95,共有部分,鋼筋混凝土造,85年11月16日,二十二層,,持分移轉
RPUNMLTKKHKGFHF66DA,28,63.47,住家用,鋼筋混凝土造,85年11月16日,二十二層,十八層 陽台,全筆移轉
RPXNMLKLKHKGFGF68DA,51,44.10,住家用,加強磚造,62年11月13日,四層,二層 陽台,全筆移轉
SPPNMLSKKHKGFAF18EA,1,34.25,集合住宅,鋼骨鋼筋混凝土造,112年9月8日,十九層,十二層 陽台 雨遮,全筆移轉
SPPNMLSKKHKGFAF18EA,1,3.19,本共有部分項目有：地下室排風機房、消防泵浦室、住宅車道、公共使用蓄水池、地下室進風機房、無障礙停車位、停車空間、車道、住宅用途車道、防空避難室兼停車空間、住宅用途汽車車道、住宅用途機車車道、商業用途車道、發電機室、防災中心、商業用途機車道、地下室進風口、地下室排風口、緩衝空間、陽台、無障礙通路、商業用途汽車車道等２２項。,鋼骨鋼筋混凝土造,112年9月8日,十九層,,持分移轉
RPVOMLRKKHKGFDF88DA,45,100.41,住家用,鋼筋混凝土造,68年11月22日,四層,二層 陽台,全筆移轉
SPPNMLSKKHKGFAF18EA,1,4.45,本共有部分項目有：住宅用途垃圾暫存空間、防空避難室兼停車空間、台電配電場所Ａ、台電配電場所Ｂ、台電配電場所Ｃ、陽台、儲藏室、住宅門廳、管理員室、機電設備空間、男廁、女廁、雨遮、管委會使用空間、梯廳、游泳池、游泳池蓄水池等１７項。,鋼骨鋼筋混凝土造,112年9月8日,十九層,,持分移轉
SPPNMLSKKHKGFAF18EA,1,9.91,本共有部分項目有：消防水池、緊急昇降機、機電設備空間、Ｅ棟排煙室、無障礙昇降機、Ｆ棟排煙室、住宅安全梯、無障礙樓梯、ＥＦ棟蓄水池、Ｅ棟梯廳、住宅特安梯、住宅無障礙特安梯、Ｆ棟梯廳、無障礙特安梯、梯廳、特安梯、水錶室、排煙室、機電設備空間（中繼消防機房）、中繼水箱、樓梯間、男廁、女廁、機械室、樓梯間、蓄水池等２６項。,鋼骨鋼筋混凝土造,112年9月8日,十九層,,持分移轉
RPPNMLSKKHKGFAF08EA,1,34.55,集合住宅,鋼骨鋼筋混凝土造,112年9月8日,十九層,十二層 陽台 雨遮,全筆移轉
RPPNMLSKKHKGFAF08EA,1,3.19,本共有部分項目有：地下室排風機房、消防泵浦室、住宅車道、公共使用蓄水池、地下室進風機房、無障礙停車位、停車空間、車道、住宅用途車道、防空避難室兼停車空間、住宅用途汽車車道、住宅用途機車車道、商業用途車道、發電機室、防災中心、商業用途機車道、地下室進風口、地下室排風口、緩衝空間、陽台、無障礙通路、商業用途汽車車道等２２項。,鋼骨鋼筋混凝土造,112年9月8日,十九層,,持分移轉
RPPNMLSKKHKGFAF08EA,1,4.49,本共有部分項目有：住宅用途垃圾暫存空間、防空避難室兼停車空間、台電配電場所Ａ、台電配電場所Ｂ、台電配電場所Ｃ、陽台、儲藏室、住宅門廳、管理員室、機電設備空間、男廁、女廁、雨遮、管委會使用空間、梯廳、游泳池、游泳池蓄水池等１７項。,鋼骨鋼筋混凝土造,112年9月8日,十九層,,持分移轉
RPPNMLSKKHKGFAF08EA,1,10.00,本共有部分項目有：消防水池、緊急昇降機、機電設備空間、Ｅ棟排煙室、無障礙昇降機、Ｆ棟排煙室、住宅安全梯、無障礙樓梯、ＥＦ棟蓄水池、Ｅ棟梯廳、住宅特安梯、住宅無障礙特安梯、Ｆ棟梯廳、無障礙特安梯、梯廳、特安梯、水錶室、排煙室、機電設備空間（中繼消防機房）、中繼水箱、樓梯間、男廁、女廁、機械室、樓梯間、蓄水池等２６項。,鋼骨鋼筋混凝土造,112年9月8日,十九層,,持分移轉
RPXNMLKLKHKGFEF58EA,29,.27,共有部分,鋼筋混凝土造,85年5月28日,七層,,持分移轉
RPXNMLKLKHKGFEF58EA,29,46.51,住家用,鋼筋混凝土造,85年6月5日,八層,五層 陽台 花台,全筆移轉
RPXNMLKLKHKGFEF58EA,29,.58,共有部分,鋼筋混凝土造,85年6月5日,九層,,持分移轉
RPXNMLKLKHKGFEF58EA,29,5.55,共有部分,鋼筋混凝土造,85年6月5日,八層,,持分移轉
RPWNMLKLKHKGFEF48EA,28,108.21,住家用,鋼筋混凝土造,86年4月2日,十六層,十五層 陽台,全筆移轉
RPWNMLKLKHKGFEF48EA,28,.49,商業用,鋼筋混凝土造,86年4月2日,十六層,一層,持分移轉
RPWNMLKLKHKGFEF48EA,28,91.81,共有部分,鋼筋混凝土造,86年4月2日,十六層,,持分移轉
RPWNMLKLKHKGFEF48EA,28,.44,共有部分,鋼筋混凝土造,86年4月2日,十六層,,持分移轉
RPWNMLKLKHKGFEF48EA,28,.04,住家用,鋼筋混凝土造,85年10月9日,十三層,一層,持分移轉
RPWNMLKLKHKGFEF48EA,28,.07,共有部分,鋼筋混凝土造,85年10月9日,十三層,,持分移轉
RPUOMLTKKHKGFEF09DA,25,33.14,共有部分,鋼骨鋼筋混凝土造,88年8月11日,三十一層,,持分移轉
RPTPMLKLKHKGFAF87DA,,74.11,住家用,鋼筋混凝土造,,四層,四層 陽台,全筆移轉
RPPNMLQKKHKGFHF48DA,27,116.91,住家用,鋼骨鋼筋混凝土造,86年11月4日,四十一層,二十層 陽台 花台,全筆移轉
RPPNMLQKKHKGFHF48DA,27,4.09,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPPNMLQKKHKGFHF48DA,27,24.64,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPPNMLQKKHKGFHF48DA,27,1.46,共有部分,鋼骨鋼筋混凝土造,86年11月4日,四十一層,,持分移轉
RPVOMLTKKHKGFEF56DA,35,23.94,住家用,鋼筋混凝土造,79年5月24日,五層,五層 陽台,全筆移轉
RPVOMLTKKHKGFEF56DA,35,4.96,樓梯間、走道,鋼筋混凝土造,79年5月24日,五層,,持分移轉
RPVOMLTKKHKGFEF56DA,35,1.19,屋頂突出物、水箱、機械房,鋼筋混凝土造,79年5月24日,五層,,持分移轉
RPRNMLKLKHKGFBF67EA,17,.14,一般商業設施〈一般事務所〉,鋼筋混凝土造,97年4月16日,十層,一層,持分移轉
RPRNMLKLKHKGFBF67EA,17,.09,共有部分,鋼筋混凝土造,97年4月16日,十層,,持分移轉
RPRNMLKLKHKGFBF67EA,17,67.64,共有部分,鋼筋混凝土造,97年4月16日,十層,,持分移轉
RPQNMLLLKHKGFBF67EA,33,115.55,住家用,鋼筋混凝土造,81年2月25日,六層,一層 平台 雨遮,全筆移轉
RPQNMLLLKHKGFBF67EA,33,6.97,共有部分,鋼筋混凝土造,81年2月25日,六層,,持分移轉
RPQNMLKLKHKGFIF18DA,29,27.30,住家用,鋼筋混凝土造,85年1月22日,八層,二層 陽台,全筆移轉
RPQNMLKLKHKGFIF18DA,29,6.93,樓梯間、屋頂突出物,鋼筋混凝土造,85年1月22日,八層,,持分移轉
RPQNMLKLKHKGFIF18DA,29,5.03,防空避難室兼停車場、昇降機,鋼筋混凝土造,85年1月22日,八層,,持分移轉
RPPOMLOJKHKGFEF97DA,13,59.54,住家用,鋼筋混凝土造,101年6月21日,十層,二層 陽台 雨遮,全筆移轉
RPPOMLOJKHKGFEF97DA,13,19.22,本共有部分之項目有門廳、騎樓、雨遮、樓電梯間、發電機室、電信室、垃圾儲存空間、台電配電室、屋頂突出物、水箱、排風機械室、、消防泵浦室等１２項,鋼筋混凝土造,101年6月21日,十四層,,持分移轉
RPPOMLOJKHKGFEF97DA,13,43.17,本共有部分之項目有防空避難室兼停車空間、停車空間等２項,鋼筋混凝土造,101年6月21日,十四層,,持分移轉
RPQNMLLLKHKGFAF57EA,31,39.17,見使用執照,鋼筋混凝土造,83年6月6日,十六層,地下一層 地下二層,持分移轉
RPPOMLTKKHKGFHF88DA,48,73.73,住家用,鋼筋混凝土造,66年8月4日,四層,二層 陽台,全筆移轉
RPUNMLLLKHKGFHF58DA,34,108.97,商業用,鋼筋混凝土造,80年4月27日,八層,一層 平台,全筆移轉
RPUNMLLLKHKGFHF58DA,34,8.24,共有部分,鋼筋混凝土造,80年4月27日,八層,,持分移轉
RPPOMLSKKHKGFEF48DA,6,97.45,住家用,鋼筋混凝土造,108年2月22日,二十層,一層 陽台 見其他登記事項,全筆移轉
RPPOMLSKKHKGFEF48DA,6,71.40,本共有部分有：停車空間、電梯機房、（高架地板）、１．８Ｍ防火門、１：７．０３汽車坡道、１：８汽車坡道、大廳、女廁、中繼泵浦室、公共設施空間、水池、水箱、水箱（公設）、台電配電室一區、台電配電室二區、台電配電室三區、台電配電室四區、地排水池、安全梯、自行車位停放區、行動不便廁所、沉砂池、男廁、防火乘場門、防災中心、垃圾貯存空間（一）、垃圾貯存空間（二）、昇降機道、門廳、雨水回收池、雨水泵浦機房、雨水滯留池、屋頂水箱、泵浦室、消防中繼機房、消防水池、消防水箱、消防機房、特別安全梯、特別安全梯兼無障礙梯、無障礙梯、停車空間兼防空避難室、排風管道、排氣墩、排煙室、梯間、梯廳、景觀機房、電信室、電梯、截水溝、管委會空間、緊急昇降機、緊急昇降機兼行動不便梯、緊急昇降機兼行動不便電梯、緊急昇降機道、緊急發電機室（一）、緊急發電機室（二）、機房、騎樓、警衛室。等６１項,鋼筋混凝土造,108年2月22日,二十六層,,持分移轉
RPSNMLKLKHKGFCF77DA,36,84.17,住家用,鋼筋混凝土造,78年5月4日,三層,一層 二層 三層 陽台 平台 露台 花台 雨遮,持分移轉
RPUNMLOLKHKGFEF68EA,24,1.96,共有部分,鋼筋混凝土造,90年4月11日,十四層,,持分移轉
RPUNMLOLKHKGFEF68EA,24,61.42,鄉村住宅,鋼筋混凝土造,90年4月11日,十四層,十三層 陽台,全筆移轉
RPUNMLOLKHKGFEF68EA,24,22.95,共有部分,鋼筋混凝土造,90年4月11日,十四層,,持分移轉
RPPOMLTKKHKGFEF58DA,17,22.47,住家用,鋼筋混凝土造,96年10月2日,十四層,三層 陽台,全筆移轉
RPPOMLTKKHKGFEF58DA,17,11.23,共有部分,鋼筋混凝土造,96年10月2日,十四層,,持分移轉
RPVNMLLKKHKGFIF68DA,29,39.88,商業用,鋼筋混凝土造,84年11月7日,七層,一層 陽台 騎樓,全筆移轉
RPVNMLLKKHKGFIF68DA,29,16.67,防空避難室、停車間、屋頂突出物、樓梯間、昇降機,鋼筋混凝土造,84年11月7日,七層,,持分移轉
RPPNMLLLKHKGFIF18DA,42,68.77,住家用,鋼筋混凝土造,71年11月6日,五層,一層 平台,全筆移轉
RPQOMLLLKHKGFAF57DA,29,82.90,住家用,鋼筋混凝土造,85年3月22日,七層,四層 陽台,全筆移轉
RPQOMLLLKHKGFAF57DA,29,24.01,共有部分,鋼筋混凝土造,85年3月22日,七層,,持分移轉
RPQOMLLLKHKGFAF57DA,29,7.00,樓梯間,鋼筋混凝土造,85年3月22日,七層,,持分移轉
RPQNMLOLKHKGFHF58EA,28,26.52,停車場兼防空避難室,鋼骨鋼筋混凝土造,86年3月22日,三十三層,地下一層 地下二層 地下三層 地下四層,持分移轉
RPQNMLOLKHKGFHF58EA,28,.12,共有部份,鋼骨鋼筋混凝土造,86年3月22日,三十三層,,持分移轉
RPQNMLLLKHKGFEF97EA,31,95.34,住家用,鋼筋混凝土造,82年9月8日,七層,四層 陽台 花台,全筆移轉
RPQNMLLLKHKGFEF97EA,31,9.15,共有部份,鋼筋混凝土造,82年9月8日,七層,,持分移轉
