編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPPNMLTKKHJGFEF48EA,33,1.48,共有部分,鋼筋混凝土造,80年3月14日,五層,,持分移轉
RPPNMLTKKHJGFEF48EA,33,2.34,共有部分,鋼筋混凝土造,80年3月14日,五層,,持分移轉
RPPNMLTKKHJGFEF48EA,33,4.24,共有部分,鋼筋混凝土造,80年3月14日,七層,,持分移轉
RPPNMLTKKHJGFEF48EA,33,1.27,共有部分,鋼筋混凝土造,80年3月14日,五層,,持分移轉
RPQNMLRKKHJGFCF18EA,40,77.49,住家用,鋼筋混凝土造,73年5月3日,五層,五層 陽台,全筆移轉
RPRNMLKLKHJGFCF57DA,45,11.51,住商用,鋼筋混凝土造,67年12月5日,五層,一層 騎樓,持分移轉
RPSNMLRKKHJGFDF48EA,29,24.25,住家用,鋼筋混凝土造,84年3月27日,五層,三層 陽台,全筆移轉
RPTNMLTKKHJGFEF88EA,42,40.97,住家用,鋼筋混凝土造,71年7月12日,五層,三層 陽台,持分移轉
RPSNMLRKKHJGFDF48EA,29,16.55,共有部分,鋼筋混凝土造,84年3月27日,五層,,持分移轉
RPTNMLRKKHJGFDF48DA,28,9.60,配電室、停車空間、停車空間兼防空避難室、開放空間、門廳、電樓梯間、中繼水箱、消防水池、水錶室、屋頂突出物,鋼骨鋼筋混凝土造,85年7月10日,二十四層,,持分移轉
RPTNMLRKKHJGFDF48DA,28,27.91,住家用,鋼骨鋼筋混凝土造,85年7月10日,二十四層,十八層 陽台,全筆移轉
RPROMLKLKHJGFDF77DA,27,203.22,鄉村住宅、停車空間,鋼筋混凝土造,86年5月12日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物 花台,全筆移轉
RPXNMLTKKHJGFGF86EA,9,26.48,本共有部分項目有：公共服務空間、梯廳、防災中心、停車空間等４項。,鋼骨鋼筋混凝土造,104年3月16日,二十五層,,持分移轉
RPPNMLLLKHJGFCF57EA,,123.23,住家用,加強磚造,,四層,二層,全筆移轉
RPPOMLTKKHJGFEF48DA,28,.31,共有部分,鋼筋混凝土造,85年5月28日,七層,,持分移轉
RPPOMLTKKHJGFEF48DA,28,55.05,住家用,鋼筋混凝土造,85年6月5日,八層,七層 陽台 花台,全筆移轉
RPTOMLQKKHJGFHF88DA,13,48.38,本共有部分項目：通風口、停車空間兼防空避難室、停車空間、排風機房等四項。,鋼骨鋼筋混凝土構造,100年4月15日,十九層,,持分移轉
RPPOMLTKKHJGFEF48DA,28,.65,共有部分,鋼筋混凝土造,85年6月5日,九層,,持分移轉
RPPOMLTKKHJGFEF48DA,28,5.38,共有部分,鋼筋混凝土造,85年6月5日,八層,,持分移轉
RPQNMLRJKHJGFCF97DA,20,75.72,住家用,鋼筋混凝土造,93年1月15日,十層,四層 陽台,全筆移轉
RPQNMLRJKHJGFCF97DA,20,14.74,共有部分,鋼筋混凝土造,93年1月15日,十層,,持分移轉
RPQNMLRJKHJGFCF97DA,20,6.60,共有部分,鋼筋混凝土造,93年1月15日,十層,,持分移轉
RPPPMLKLKHJGFBF47DA,33,40.66,防空避難室兼停車場,鋼筋混凝土造,79年11月17日,十八層,地下一層 地下二層,持分移轉
RPVNMLLLKHJGFAF97EA,5,.16,工業發展有關設施（工業產品展示服務業）,鋼筋混凝土造,108年6月25日,十九層,一層,持分移轉
RPVNMLLLKHJGFAF97EA,5,35.00,本共有部分之項目有：管委會使用空間（一）、管委會使用空間（二）、管委會使用空間（三）、管委會使用空間（四）、管委會使用空間（五）、管委會使用空間（六）、門廳、排煙室Ａ、排煙室Ｂ、排煙室Ｃ、特安梯（Ａ）、特安梯（Ｂ）、特安梯（Ｃ）、無障礙廁所、緊急電管道、電力管道、防災中心、洗手間、茶水空間、管理員室、停獎專用出入口、給排水管道、梯廳、消防管道、弱電管道、行動不便者電梯、電梯１、電梯２、電梯３、電梯４、緊急升降機、排煙管道、進氣管道、走道、特安全梯（Ａ梯）、特安全梯（Ｂ梯）、安全梯（Ａ梯）、樓梯Ａ、排煙室、機房、設備空間、水錶機房、消防水箱機房、消防水箱、電梯機房、水箱機房、水箱、排氣管道、排氣機房、緊急電管、汽車停車空間、進風管道、電梯機坑、管道間、廁所、緊急發電機房、景觀循環過濾機房、汽車道、機車道、垃圾回收室、垃圾車裝卸車位、電錶室、受電箱區、台電配電場所、機車停車空間、台電管道間、電信管道間、停車空間、消防管道間、中繼水箱、連結中繼水箱機房、電信機房、防空避難室停車空間、噴灌機房、消防泵浦室、汙水機房、自來水泵浦機房等７８項。,鋼筋混凝土造,108年6月25日,十九層,,持分移轉
RPPNMLLLKHJGFGF97EA,35,10.95,共有部分,鋼筋混凝土造,78年2月2日,五層,,持分移轉
RPPNMLLLKHJGFGF97EA,35,124.41,員工餐廳,鋼筋混凝土造,78年2月2日,五層,三層 陽台,全筆移轉
RPRPMLTKKHJGFAF38DA,10,.04,辦公室,鋼骨鋼筋混凝土造,102年12月26日,十七層,一層,持分移轉
RPRPMLTKKHJGFAF38DA,10,23.38,共有部分,鋼骨鋼筋混凝土造,102年12月26日,十九層,,持分移轉
RPPNMLMLKHJGFDF67DA,24,42.35,停車空間,鋼筋混凝土造,88年12月9日,十層,地下一層,持分移轉
RPPNMLMLKHJGFDF67DA,24,1.16,共有部分,鋼筋混凝土造,88年12月9日,十層,,持分移轉
RPXNMLLLKHJGFEF48DA,2,71.00,集合住宅,鋼筋混凝土造,111年4月25日,十八層,十五層 陽台 雨遮,全筆移轉
RPXNMLLLKHJGFEF48DA,2,14.01,共有部分，共同使用之項目：Ｂ棟梯間、排煙室、樓梯間、機房、水錶區、消防水池、水箱計７項,鋼筋混凝土造,111年4月25日,十八層,,持分移轉
RPXNMLLLKHJGFEF48DA,2,6.38,共有部分，共同使用之項目：Ｂ棟梯間計１項,鋼筋混凝土造,111年4月25日,十八層,,持分移轉
RPXNMLLLKHJGFEF48DA,2,42.89,共有部分，共同使用之項目：入口門廳、管理員室、防災中心、排煙室、門廊、廁所、辦公室門廳Ａ、Ａ棟梯間、辦公室門廳Ｂ、Ｂ棟梯間、男廁、女廁、茶水間、Ａ５梯、Ｂ５梯、停車空間、台電配電場所、發電機室、電信機房、臨時停車區、蓄水池、消防中繼機房、消防中繼水箱、管委會使用空間、垃圾車停車區、消防機房、陽台計２７項,鋼筋混凝土造,111年4月25日,十八層,,持分移轉
RPVQMLLLKHJGFBF28DA,21,27.07,共有部分,鋼筋混凝土造,91年12月19日,十四層,,持分移轉
RPRNMLTKKHJGFDF48DA,25,34.78,共有部分,鋼筋混凝土造,87年12月4日,十六層,,持分移轉
RPVNMLNLKHJGFCF28DA,41,86.66,住家用,鋼筋混凝土造,71年9月20日,五層,三層 陽台,全筆移轉
RPVNMLLLKHJGFEF28DA,28,46.67,防空避難室兼停車空間,鋼筋混凝土造,85年1月5日,十二層,,持分移轉
RPVNMLMLKHJGFHF68DA,15,35.57,住家用,鋼筋混凝土構造,98年3月18日,十五層,十層 陽台,全筆移轉
RPVNMLMLKHJGFHF68DA,15,28.58,共有部分,鋼筋混凝土構造,98年3月18日,十五層,,持分移轉
RPSNMLNLKHJGFGF48EA,2,96.98,集合住宅,鋼筋混凝土造,110年12月10日,十八層,七層 陽台 雨遮,全筆移轉
RPXNMLMLKHJGFCF48EA,42,36.00,住家用,鋼筋混凝土造,70年12月30日,五層,五層 陽台,持分移轉
RPSNMLNLKHJGFGF48EA,2,83.78,本共有部分有停車空間、防災中心、防空避難室、供管委會使用空間、門廳、梯廳、公共服務空間、門廊、樓梯、排風管道、特別安全梯、緊急升降機間兼排煙室、陽臺、梯間、消防中繼水箱、消防中繼泵浦室、機房、消防水箱、電梯機房、水箱等２０項。,鋼筋混凝土造,110年12月10日,十八層,,持分移轉
RPQNMLQLKHJGFEF38EA,9,78.62,住家用,鋼筋混凝土造,103年10月24日,十五層,五層 陽台 雨遮,全筆移轉
RPQNMLQLKHJGFEF38EA,9,48.60,本共有部分之項目有：管委會空間、門廳、門廊、樓梯間、陽台、梯間、機械室、供公眾停車空間、台電受電室、電信機房、垃圾貯留空間、停車空間、蓄水池、台電專用管道間、發電機房、防空避難室兼停車空間、停獎電梯機坑、污水機房等１８項,鋼筋混凝土造,103年10月24日,十五層,,持分移轉
RPQNMLQLKHJGFEF38EA,9,15.40,本共有部分之項目有：樓梯間、機械、水箱等３項,鋼筋混凝土造,103年10月24日,十五層,,持分移轉
RPUNMLNLKHJGFGF68EA,26,30.77,住家用,鋼筋混凝土造,86年10月2日,十二層,八層 陽台,全筆移轉
RPUNMLNLKHJGFGF68EA,26,5.12,共有部分,鋼筋混凝土造,86年10月2日,十二層,,持分移轉
RPUNMLNLKHJGFGF68EA,26,4.85,共有部分,鋼筋混凝土造,86年10月2日,十二層,,持分移轉
RPOPMLLLKHJGFAF37DA,14,.57,住家用,鋼筋混凝土造,99年3月23日,八層,一層,持分移轉
RPOPMLLLKHJGFAF37DA,14,54.43,本共有部分之項目有：地下二層：汽車停車空間，蓄水池，消防泵浦室，污水機房，樓梯間，汽車升降機，發電機室，電樓梯間等。地下一層：防空避難室兼汽車停車空間，台電配電室，樓梯間，汽車升降機，電信室，電樓梯間等。第一層：陽台，機械室，梯廳，電樓梯間，汽車升降機等。第２～８層各層：梯廳，電樓梯間等。屋頂突出物：水箱，樓梯間等。,鋼筋混凝土造,99年3月23日,八層,,持分移轉
RPXPMLRKKHJGFBF88DA,31,35.17,防空避難室兼儲藏室,鋼筋混凝土造,81年8月19日,十二層,地下一層,持分移轉
RPSNMLMLKHJGFIF48DA,43,79.80,住家用,鋼筋混凝土造,70年5月7日,四層,三層,全筆移轉
RPRNMLQLKHJGFCF18DA,,83.59,住家用,鋼筋混凝土造,67年5月1日,七層,一層,全筆移轉
RPQPMLQLKHJGFEF48DA,8,111.17,住家用,鋼筋混凝土造,105年4月1日,十五層,六層 陽台 雨遮,全筆移轉
RPQPMLQLKHJGFEF48DA,8,31.39,本共有部份項目有：梯間、電錶區、水箱、陽台、梯廳、門廳、排煙室、電梯機房、雨遮等９項,鋼筋混凝土造,105年4月1日,十五層,,持分移轉
RPQPMLQLKHJGFEF48DA,8,4.86,本共有部份項目有：垃圾儲存室、發電機室、電信室、台電配電室、水箱、機械室、陽台、川堂、管委會使用空間、騎樓、事務所及工商服務業等１１項,鋼筋混凝土造,105年4月1日,十五層,,持分移轉
RPQPMLQLKHJGFEF48DA,8,45.25,本共有部份項目有：車道、騎樓、防空避難室兼停車空間、停車空間等４項,鋼筋混凝土造,105年4月1日,十五層,,持分移轉
RPROMLMJKHJGFHF18DA,48,17.70,住家用,加強磚造,64年12月3日,四層,一層,持分移轉
RPRNMLMLKHJGFHF28DA,32,128.84,住家用,鋼筋混凝土造,81年8月4日,十六層,十三層 陽台 花台,全筆移轉
RPRNMLMLKHJGFHF28DA,32,11.72,共有部分,鋼筋混凝土造,81年8月4日,十六層,,持分移轉
RPSOMLMJKHJGFHF28DA,48,17.70,住家用,加強磚造,64年12月3日,四層,一層,持分移轉
RPTNMLQLKHJGFDF58EA,29,46.40,停車空間、防空避難室兼停車空間,鋼筋混凝土造,84年3月20日,十九層,,持分移轉
RPWNMLQLKHJGFAF48DA,28,3.03,商業用,鋼筋混凝土造,84年10月17日,六層,地下一層,持分移轉
RPWNMLQLKHJGFAF48DA,28,3.55,商業用,鋼筋混凝土造,84年10月17日,六層,地下一層,持分移轉
RPWNMLQLKHJGFAF48DA,28,3.68,共有部分,鋼筋混凝土造,84年10月17日,六層,,持分移轉
RPWNMLQLKHJGFAF48DA,28,3.13,共有部分,鋼筋混凝土造,84年10月17日,六層,,持分移轉
RPWNMLQLKHJGFAF48DA,28,16.27,停車空間,鋼筋混凝土造,84年10月19日,七層,地下一層,持分移轉
RPWNMLQLKHJGFAF48DA,28,4.18,共有部分,鋼筋混凝土造,84年10月19日,七層,,持分移轉
RPTPMLQLKHJGFAF38DA,1,92.44,集合住宅,鋼筋混凝土造,111年9月15日,十八層,六層 陽台 雨遮,全筆移轉
RPTPMLQLKHJGFAF38DA,1,26.85,本共有部分之項目有梯廳、陽台、管委會使用空間、消防泵浦室、梯間、排煙室、機電設備空間、日用水箱、消防水箱、電梯機房等１０項。,鋼筋混凝土造,111年9月15日,十八層,,持分移轉
RPTPMLQLKHJGFAF38DA,1,51.89,本共有部分之項目有梯廳、防災中心、中繼消防泵浦室、垃圾處理空間、防空避難室兼停車空間、台電配電場所、電信室、緊急發電機室、停車空間、消防泵浦室、蓄水箱、車道等１２項。,鋼筋混凝土造,111年9月15日,十八層,,持分移轉
RPUOMLPJKHJGFBF18DA,24,33.42,商業用,鋼筋混凝土造,89年1月4日,七層,一層 陽台,全筆移轉
RPUOMLPJKHJGFBF18DA,24,5.55,共有部分,鋼筋混凝土造,89年1月4日,七層,,持分移轉
RPUOMLPJKHJGFBF18DA,24,4.89,共有部分,鋼筋混凝土造,89年1月4日,七層,,持分移轉
RPSNMLQJKHJGFBF97DA,43,72.50,住家用,鋼筋混凝土造,70年3月3日,五層,三層,全筆移轉
RPPOMLTLKHJGFCF38DA,26,112.62,住家用,鋼筋混凝土造,87年1月2日,三層,二層 陽台,全筆移轉
RPPOMLTLKHJGFCF38DA,26,11.56,共有部分,鋼筋混凝土造,87年1月2日,三層,,持分移轉
RPPOMLTLKHJGFCF38DA,26,36.79,共有部分,鋼筋混凝土造,87年1月2日,三層,,持分移轉
RPWPMLQLKHJGFAF68DA,1,92.44,集合住宅,鋼筋混凝土造,111年9月15日,十八層,二層 陽台 雨遮,全筆移轉
RPWPMLQLKHJGFAF68DA,1,26.85,本共有部分之項目有梯廳、陽台、管委會使用空間、消防泵浦室、梯間、排煙室、機電設備空間、日用水箱、消防水箱、電梯機房等１０項。,鋼筋混凝土造,111年9月15日,十八層,,持分移轉
RPWPMLQLKHJGFAF68DA,1,51.89,本共有部分之項目有梯廳、防災中心、中繼消防泵浦室、垃圾處理空間、防空避難室兼停車空間、台電配電場所、電信室、緊急發電機室、停車空間、消防泵浦室、蓄水箱、車道等１２項。,鋼筋混凝土造,111年9月15日,十八層,,持分移轉
RPSNMLTLKHJGFDF68DA,43,74.18,住家用,鋼筋混凝土造,70年5月6日,四層,三層 陽台,全筆移轉
RPSNMLTKKHJGFEF68DA,1,104.39,集合住宅,鋼筋混凝土造,112年7月24日,二十三層,六層 陽台,全筆移轉
RPSNMLTKKHJGFEF68DA,1,35.72,本共有部分項目有：丙梯、丁梯、己梯、辛梯、無障礙樓梯、Ｂ排煙室、１７人份（供行動不便者使用電梯）、１７人份緊急昇降機、梯廳、梯間、水箱（１）、水箱（２）、水箱（３）、水箱（６）、水箱（７）、中繼水箱、消防中繼機房、水箱、電梯機房、電氣設備機械室（水箱用）、Ｂ排煙室（梯廳）等２１項,鋼筋混凝土造,112年7月24日,二十三層,,持分移轉
RPSNMLTKKHJGFEF68DA,1,5.97,本共有部分項目有：騎樓、陽台、門廳、Ａ梯廳、Ｂ梯廳、管委會使用空間１、管委會使用空間２、管委會使用空間３、管委會使用空間４、管委會使用空間５、管委會使用空間６、管委會使用空間７、中繼水箱、消防機房、垃圾貯存室、發電機室、電信室、防災中心、台電配電室、消防泵浦室等２０項,鋼筋混凝土造,112年7月24日,二十三層,,持分移轉
RPSNMLTKKHJGFEF68DA,1,46.96,本共有部分項目有：汽車車道、服務車位兼裝卸車位、防空避難室兼停車空間、停車空間等４項,鋼筋混凝土造,112年7月24日,二十三層,,持分移轉
RPQSMLMLKHJGFGF58DA,30,38.24,共有部分,鋼筋混凝土造,83年6月17日,九層,,持分移轉
RPPOMLPKKHJGFHF38DA,26,53.20,住家用,鋼筋混凝土造,86年11月4日,二十五層,七層 陽台 花台,全筆移轉
RPPOMLPKKHJGFHF38DA,26,9.09,共有部分,鋼筋混凝土造,86年11月4日,二十五層,,持分移轉
RPPOMLPKKHJGFHF38DA,26,4.73,共有部分,鋼筋混凝土造,86年11月4日,二十五層,,持分移轉
RPTNMLRLKHJGFIF09DA,,43.11,集合住宅,鋼筋混凝土造,112年11月17日,十二層,八層 陽台,全筆移轉
RPTNMLRLKHJGFIF09DA,,22.71,本共有部分之項目有：管委會空間、門廳、管道間、排煙室、１０人份無障礙電梯、１０人份緊急昇降機、無障礙樓梯、安全梯、戶外安全梯、梯廳、電梯間、梯間、水箱、機械室、防空避難室兼停車空間、污水機房、消防機房、蓄水池、停車空間、發電機室、台電配電場所、垃圾暫存室、電梯機坑、電信機房等２４項。,鋼筋混凝土造,112年11月17日,十二層,,持分移轉
RPUNMLRLKHJGFIF56DA,,43.11,集合住宅,鋼筋混凝土造,112年11月17日,十二層,三層 陽台,全筆移轉
RPUNMLRLKHJGFIF56DA,,48.32,本共有部分之項目有：管委會空間、門廳、管道間、排煙室、１０人份無障礙電梯、１０人份緊急昇降機、無障礙樓梯、安全梯、戶外安全梯、梯廳、電梯間、梯間、水箱、機械室、防空避難室兼停車空間、污水機房、消防機房、蓄水池、停車空間、發電機室、台電配電場所、垃圾暫存室、電梯機坑、電信機房等２４項。,鋼筋混凝土造,112年11月17日,十二層,,持分移轉
RPPRMLMLKHJGFIF58DA,48,70.11,住家用,加強磚造,64年9月15日,三層,三層,全筆移轉
RPWOMLQKKHJGFAF58EA,30,44.52,住家用,鋼筋混凝土造,82年12月16日,七層,五層 陽台 雨遮,全筆移轉
RPWOMLQKKHJGFAF58EA,30,11.86,共有部分,鋼筋混凝土造,82年12月30日,七層,,持分移轉
RPUNMLRLKHJGFGF09EA,25,75.38,住家用,鋼筋混凝土造,88年1月23日,七層,七層 陽台,全筆移轉
RPUNMLRLKHJGFGF09EA,25,44.41,共有部分,鋼筋混凝土造,88年1月23日,,,持分移轉
RPUNMLRLKHJGFGF09EA,25,13.02,共有部分,鋼筋混凝土造,88年1月23日,七層,,持分移轉
RPPNMLRLKHJGFHF68EA,26,76.65,住家用,鋼筋混凝土造,87年7月8日,七層,六層 陽台,全筆移轉
RPPNMLRLKHJGFHF68EA,26,19.28,共有部分,鋼筋混凝土造,87年7月8日,七層,,持分移轉
RPTVMLLLKHJGFBF58DA,,50.59,一般事務所,鋼筋混凝土造,112年12月19日,十一層,四層 陽台,全筆移轉
RPTVMLLLKHJGFBF58DA,,12.00,本共有部分之項目有梯廳計１項,鋼筋混凝土造,112年12月19日,十一層,,持分移轉
RPTVMLLLKHJGFBF58DA,,86.73,本共有部分之項目有門廳、梯廳、管委會空間、信箱區、門廊、無障礙廁所、宅配室、發電機房、車道、機房（電錶室）、水箱、昇降機機房、停車空間、垃圾貯藏室、蓄水池、台電配電場所、噴灌機房、電信室、消防機房、水平橫移機械停車、陽台計２１項,鋼筋混凝土造,112年12月19日,十一層,,持分移轉
RPXNNLMLKHJGFBF38DA,,38.56,一般事務所,鋼筋混凝土造,112年12月19日,十一層,三層 陽台,全筆移轉
RPXNNLMLKHJGFBF38DA,,9.15,本共有部分之項目有梯廳計１項,鋼筋混凝土造,112年12月19日,十一層,,持分移轉
RPXNNLMLKHJGFBF38DA,,47.94,本共有部分之項目有門廳、梯廳、管委會空間、信箱區、門廊、無障礙廁所、宅配室、發電機房、車道、機房（電錶室）、水箱、昇降機機房、停車空間、垃圾貯藏室、蓄水池、台電配電場所、噴灌機房、電信室、消防機房、水平橫移機械停車、陽台計２１項,鋼筋混凝土造,112年12月19日,十一層,,持分移轉
RPOPMLQLKHJGFBF97DA,,42.47,集合住宅,鋼筋混凝土造,112年12月19日,十一層,六層 陽台,全筆移轉
RPOPMLQLKHJGFBF97DA,,9.84,本共有部分之項目有梯廳計１項,鋼筋混凝土造,112年12月19日,十一層,,持分移轉
RPOPMLQLKHJGFBF97DA,,49.28,本共有部分之項目有門廳、梯廳、管委會空間、信箱區、門廊、無障礙廁所、宅配室、發電機房、車道、機房（電錶室）、水箱、昇降機機房、停車空間、垃圾貯藏室、蓄水池、台電配電場所、噴灌機房、電信室、消防機房、水平橫移機械停車、陽台計２１項,鋼筋混凝土造,112年12月19日,十一層,,持分移轉
RPQNMLOLKHJGFDF97DA,38,89.44,住家用,鋼筋混凝土造,74年11月8日,五層,二層 陽台,全筆移轉
RPWOMLLLKHJGFDF38DA,28,96.25,住家用,鋼筋混凝土造,85年8月9日,二十三層,十層 陽台 花台,全筆移轉
RPWOMLLLKHJGFDF38DA,28,61.13,停車空間兼防空避難室,鋼筋混凝土造,85年8月9日,二十五層,,持分移轉
RPWOMLLLKHJGFDF38DA,28,24.15,電樓梯間、社區閱覽室、機車停車場、台電配電室、管理員室、機械室、換氣室、蓄水池、水箱、門廳、電錶箱室、排煙室、消防中繼水箱室、台電配電室專用管道間,鋼筋混凝土造,85年8月9日,二十五層,,持分移轉
RPQNMLRLKHJGFBF08DA,6,70.10,集合住宅,鋼筋混凝土造,107年4月16日,七層,四層 陽台 雨遮,全筆移轉
RPQNMLRLKHJGFBF08DA,6,48.57,本共有部分之項目有梯廳、停車空間、汽車坡道、電信機房、水箱、台電配電場所、樓梯間、機械房、雨遮計９項。,鋼筋混凝土造,107年4月16日,七層,,持分移轉
RPSOMLQLKHJGFEF58DA,27,16.49,共有部分,鋼筋混凝土造,86年5月29日,八層,,持分移轉
RPSOMLQLKHJGFEF58DA,27,55.26,住家用,鋼筋混凝土造,86年5月29日,七層,二層 陽台 花台,全筆移轉
RPUNMLRLKHJGFGF98DA,4,49.92,集合住宅,鋼筋混凝土造,109年6月1日,十五層,十層 陽台 雨遮,全筆移轉
RPUNMLRLKHJGFGF98DA,4,22.75,本共有部分之項目有無障礙停車空間、客貨兩用昇降機、甲梯、乙梯、丙梯、丁梯、汽車昇降機、排煙室、梯廳、陽臺、戶外安全梯、騎樓、無障礙昇降機、緊急昇降機、水錶室、消防水箱、梯間、戊梯、電信機房、防空避難室兼停車空間、台電配電場所、停車空間、Ａ棟水箱、Ｂ棟水箱、垃圾處理室、機電設備空間、雨水回收機房、緊急發電機室、機房空間、消防泵浦室、排煙室兼梯廳等３１項,鋼筋混凝土造,109年6月1日,十五層,,持分移轉
RPUNMLRLKHJGFGF98DA,4,2.21,本共有部分之項目有停車塔、ＣＯ２鋼瓶室等２項,鋼筋混凝土造,109年6月1日,十五層,,持分移轉
RPWNMLRLKHJGFGF56DA,45,117.00,住家用,鋼筋混凝土造,67年12月23日,四層,三層 陽台,全筆移轉
RPOOMLLJKHJGFHF77DA,47,92.92,住家用,鋼筋混凝土造,66年6月22日,五層,四層 陽台,全筆移轉
RPQNMLTLKHJGFGF78DA,1,60.21,集合住宅,鋼筋混凝土造,111年11月10日,二十一層,二十一層 陽台 雨遮,全筆移轉
RPQNMLTLKHJGFGF78DA,1,65.18,本共有部分項目有：停車空間、防空避難室兼停車空間、管委會空間、梯廳、排煙室、特別安全梯（無障礙樓梯）、汽車車道、機車車道、一般安全梯（無障礙樓梯）、自行車車道、樓梯間、直通樓梯、機房、消防機房、消防水箱、自來水箱、電梯機房、特別安全梯等１８項。,鋼筋混凝土造,111年11月10日,二十一層,,持分移轉
RPPPMLLLKHJGFHF18DA,15,14.57,共有部分,鋼筋混凝土造,97年9月30日,十五層,,持分移轉
RPQNMLRLKHJGFIF78DA,16,55.59,住家用,鋼筋混凝土造,97年1月25日,十三層,十二層 陽台,全筆移轉
RPQNMLRLKHJGFIF78DA,16,19.15,共有部分,鋼筋混凝土造,97年1月25日,十三層,,持分移轉
RPPNMLTLKHJGFHF88EA,36,25.21,住家用,鋼筋混凝土造,77年4月27日,五層,二層 陽台,持分移轉
RPRNMLRLKHJGFIF88DA,29,87.38,廠房,鋼筋混凝土造,83年10月24日,五層,三層 陽台 雨遮,全筆移轉
RPRNMLRLKHJGFIF88DA,29,.01,共有部分,鋼筋混凝土造,83年10月24日,五層,,持分移轉
RPRNMLRLKHJGFIF88DA,29,8.42,共有部分,鋼筋混凝土造,83年10月24日,五層,,持分移轉
RPROMLRLKHJGFAF18DA,5,59.45,集合住宅,鋼筋混凝土造,108年6月3日,二十三層,十四層 陽台 雨遮,全筆移轉
RPROMLRLKHJGFAF18DA,5,27.27,共有部分項目有：（停車空間）一項。,鋼筋混凝土造,108年6月3日,二十三層,,持分移轉
RPROMLRLKHJGFAF18DA,5,.35,共有部分項目有：（管理員室、梯廳、梯間、安全梯Ｇ）等共四項。,鋼筋混凝土造,108年6月3日,二十三層,,持分移轉
