編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTOMLNKJIIGFGF38DA,4,.07,集合住宅,鋼筋混凝土造,109年1月15日,十四層,二層 雨遮,持分移轉
RPTOMLNKJIIGFGF38DA,4,26.83,本共有部分項目有：公共服務空間、梯廳、機車車道、樓梯間、機房、電氣機房、台電配電場所、汙物處理室、緊急發電機室、機車停車空間、垃圾車暫停車位、水箱、消防幫浦室、機械室等１４項。,鋼筋混凝土造,109年1月15日,十四層,,持分移轉
RPTOMLNKJIIGFGF38DA,4,.02,本共有部分項目有：公共服務空間、梯廳、機車車道、樓梯間、機房、電氣機房、台電配電場所、汙物處理室、緊急發電機室、機車停車空間、垃圾車暫停車位、水箱、消防幫浦室、機械室等１４項。,鋼筋混凝土造,109年1月15日,十四層,,持分移轉
RPTOMLNKJIIGFGF38DA,4,37.88,本共有部分項目有：汽車車道、停車空間等２項。,鋼筋混凝土造,109年1月15日,十四層,,持分移轉
RPTOMLQKJIIGFEF48DA,27,71.48,工業用,鋼筋混凝土造,86年4月30日,二十一層,地下二層,持分移轉
RPPNMLMKJIIGFBF27DA,25,30.91,住家用,鋼筋混凝土造,88年3月24日,八層,三層 陽台,全筆移轉
RPPNMLMKJIIGFBF27DA,25,5.02,共有部份,鋼筋混凝土造,88年3月24日,八層,,持分移轉
RPPNMLMKJIIGFBF27DA,25,4.23,共有部份,鋼筋混凝土造,88年3月24日,八層,,持分移轉
RPPNMLQKJIIGFDF97EA,26,64.96,防空避難室兼停車空間,鋼筋混凝土造,86年12月10日,十七層,,持分移轉
RPQNMLMKJIIGFBF37DA,44,99.33,住家用,鋼筋混凝土造,69年3月1日,四層,三層 陽台,全筆移轉
RPUQMLLKJIIGFEF28DA,6,60.59,住家用,鋼筋混凝土造,106年12月29日,二十七層,五層 陽台 雨遮,全筆移轉
