編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPQNMLRKNHIGFBF28EA,2,10.75,本共有部分之項目有門廳，社區中心，男公廁，女公廁，停車空間，台電配電場所，梯間，安全梯，發電機房，油槽，消防機房，蓄水池等１２項。,鋼筋混凝土造,110年10月25日,九層,,持分移轉
RPQNMLRKNHIGFBF28EA,2,9.88,本共有部分之項目有梯廳，梯間，機械室，水箱等４項。,鋼筋混凝土造,110年10月25日,九層,,持分移轉
RPPNMLRKNHIGFGF68EA,45,86.00,住家用,鋼筋混凝土造,67年4月1日,四層,二層 陽台,全筆移轉
RPQNMLRKNHIGFBF18DA,6,29.93,一般事務所,鋼筋混凝土造,106年7月4日,十三層,七層 陽台,全筆移轉
RPQNMLRKNHIGFBF18DA,6,15.10,本共有部分之項目有，門廳，梯間，機車道，車道，管理維護空間，裝卸位，陽台，機械房，水箱，停車空間，發電機室，電信機房，垃圾集中場，中央管理室，台電配電場所，消防機房，污水機房，機房，等１８項。,鋼筋混凝土造,106年7月4日,十三層,,持分移轉
RPROMLRKNHIGFIF09DA,14,73.18,集合住宅,鋼筋混凝土造,98年10月1日,十五層,七層 陽台,全筆移轉
RPROMLRKNHIGFIF09DA,14,18.94,本共有部分之項目有電樓梯間、梯廳、管理委員會使用空間、陽台、雨遮、走廊、通路、辦公室、水池、涼亭、門廳、管委會辦公室、游泳池、親子戲水池、淋浴間、ＳＰＡ區、冷水ＳＰＡ區、屋頂突出物一二三層機械室水箱等１８項。,鋼筋混凝土造,98年10月1日,十五層,,持分移轉
RPROMLRKNHIGFIF09DA,14,20.28,本共有部分之項目有車道、警衛室、台電配電場所、蓄水池、機房、電樓梯間、垃圾儲存室、電梯間、電信機房、緊急發電機室、水池機房、消防機房、中水機房、防空避難室兼停車空間等１４項。,鋼筋混凝土造,98年10月1日,十五層,,持分移轉
RPOPMLRKNHIGFEF48DA,28,96.86,住家用,鋼筋混凝土造,84年8月4日,十一層,九層 陽台 花台,全筆移轉
RPOPMLRKNHIGFEF48DA,28,9.34,共有部份,鋼筋混凝土造,84年8月4日,十一層,,持分移轉
RPOPMLRKNHIGFEF48DA,28,34.83,共有部份,鋼筋混凝土造,84年8月4日,十一層,,持分移轉
RPOPMLRKNHIGFEF48DA,28,5.90,共有部份,鋼筋混凝土造,84年8月4日,十一層,,持分移轉
RPQNMLRKNHIGFCF28DA,29,71.03,見使用執照,鋼筋混凝土造,83年4月14日,十層,地下二層,持分移轉
RPQNMLRKNHIGFCF28DA,29,2.85,共有部份,鋼筋混凝土造,83年4月14日,十層,,持分移轉
RPQNMLRKNHIGFCF28DA,29,.68,共有部份,鋼筋混凝土造,83年4月14日,十層,,持分移轉
RPPNMLTKNHIGFFF78EA,47,232.16,住家用,加強磚造,65年7月1日,二層,一層 二層,全筆移轉
RPPNMLTKNHIGFFF78EA,47,152.01,住商用,加強磚造,65年7月1日,三層,一層 二層 三層,全筆移轉
RPUNMLSKNHIGFGF56DA,30,89.11,住家用,鋼筋混凝土造,82年9月14日,七層,三層 陽台 花台,全筆移轉
RPUNMLSKNHIGFGF56DA,30,10.83,共有部份,鋼筋混凝土造,82年9月14日,七層,,持分移轉
RPUNMLSKNHIGFGF56DA,30,9.13,共有部份,鋼筋混凝土造,82年9月14日,七層,,持分移轉
RPXOMLPKNHIGFIF86DA,41,78.32,住家用,鋼筋混凝土造,70年11月13日,五層,二層 陽台,全筆移轉
RPXPMLSKNHIGFAF09DA,27,25.16,住家用,鋼筋混凝土造,84年11月9日,十七層,十四層 陽台,全筆移轉
RPXPMLSKNHIGFAF09DA,27,1.53,共有部份,鋼筋混凝土造,84年11月9日,十七層,,持分移轉
RPQNNLQKNHIGFEF48DA,1,37.38,辦公室,鋼筋混凝土造,111年4月25日,十八層,二層 陽台,全筆移轉
RPQNNLQKNHIGFEF48DA,1,8.91,共有部分，共同使用之項目：Ｂ棟梯間計１項,鋼筋混凝土造,111年4月25日,十八層,,持分移轉
RPQNNLQKNHIGFEF48DA,1,7.37,共有部分，共同使用之項目：Ｂ棟梯間、排煙室、樓梯間、機房、水錶區、消防水池、水箱計７項,鋼筋混凝土造,111年4月25日,十八層,,持分移轉
RPQNNLQKNHIGFEF48DA,1,5.18,共有部分，共同使用之項目：入口門廳、管理員室、防災中心、排煙室、門廊、廁所、辦公室門廳Ａ、Ａ棟梯間、辦公室門廳Ｂ、Ｂ棟梯間、男廁、女廁、茶水間、Ａ５梯、Ｂ５梯、停車空間、台電配電場所、發電機室、電信機房、臨時停車區、蓄水池、消防中繼機房、消防中繼水箱、管委會使用空間、垃圾車停車區、消防機房、陽台計２７項,鋼筋混凝土造,111年4月25日,十八層,,持分移轉
RPXNMLTKNHIGFHF07DA,26,64.75,住家用,鋼筋混凝土造,86年8月16日,十六層,十四層 陽台,全筆移轉
RPXNMLTKNHIGFHF07DA,26,21.66,共有部份,鋼筋混凝土造,86年8月16日,十六層,,持分移轉
RPQPNLNJNHIGFGF48DA,7,25.84,集合住宅,鋼筋混凝土造,105年3月9日,六層,五層 陽台,全筆移轉
RPQPNLNJNHIGFGF48DA,7,10.04,本共有部分項目有：梯廳、停車空間、雨遮、梯間、機械室、水箱等６項。,鋼筋混凝土造,105年3月9日,六層,,持分移轉
RPOOMLRKNHIGFIF78DA,24,73.07,防空避難室兼停車場，車道，守衛室，騎樓,鋼筋混凝土造,88年3月19日,六層,騎樓 管理員室（警衛室） 通道 地下一層,持分移轉
RPOOMLRKNHIGFIF78DA,24,3.06,共有部份,鋼筋混凝土造,88年3月19日,六層,,持分移轉
RPUPMLRKNHIGFEF09DA,20,.34,社區活動中心,鋼骨混凝土造,92年9月22日,二十五層,一層 陽台,持分移轉
RPUPMLRKNHIGFEF09DA,20,.14,社區活動中心,鋼骨混凝土造,92年9月22日,二十五層,一層,持分移轉
RPUPMLRKNHIGFEF09DA,20,.20,社區活動中心,鋼骨混凝土造,92年9月22日,二十五層,一層,持分移轉
RPUPMLRKNHIGFEF09DA,20,.73,社區活動中心,鋼骨混凝土造,92年9月22日,二十五層,一層 陽台,持分移轉
RPUPMLRKNHIGFEF09DA,20,.15,共有部份,鋼骨鋼筋混凝土造、鋼骨混凝土造,92年9月22日,二十五層,,持分移轉
RPPNMLTKNHIGFCF48EA,,72.98,住家用,,65年8月31日,四層,地下三層,全筆移轉
RPUPMLRKNHIGFEF09DA,20,.10,共有部份,鋼骨鋼筋混凝土造、鋼骨混凝土造,92年9月22日,二十五層,,持分移轉
RPUPMLRKNHIGFEF09DA,20,.34,共有部份,鋼骨鋼筋混凝土造、鋼骨混凝土造,92年9月22日,二十五層,,持分移轉
RPUPMLRKNHIGFEF09DA,20,.07,共有部份,鋼骨鋼筋混凝土造、鋼骨混凝土造,92年9月22日,二十五層,,持分移轉
RPUPMLRKNHIGFEF09DA,20,.00,共有部份,鋼骨鋼筋混凝土造,92年9月22日,二十五層,,持分移轉
RPUPMLRKNHIGFEF09DA,20,.00,共有部份,鋼骨鋼筋混凝土造,92年9月22日,二十五層,,持分移轉
RPUPMLRKNHIGFEF09DA,20,.00,共有部份,鋼骨鋼筋混凝土造,92年9月22日,二十五層,,持分移轉
RPUPMLRKNHIGFEF09DA,20,.00,共有部份,鋼骨鋼筋混凝土造,92年9月22日,二十五層,,持分移轉
RPUPMLRKNHIGFEF09DA,20,1.87,社區活動中心,鋼骨混凝土造,92年9月22日,二十五層,二層 陽台,持分移轉
RPUPMLRKNHIGFEF09DA,20,2.14,社區活動中心,鋼骨混凝土造,92年9月22日,二十五層,三層 陽台,持分移轉
RPUPMLRKNHIGFEF09DA,20,210.96,住家用,鋼骨混凝土造,92年9月22日,二十五層,四層 陽台,全筆移轉
RPUPMLRKNHIGFEF09DA,20,4.42,社區活動中心,鋼骨鋼筋混凝土造,92年9月22日,二十六層,地下一層,持分移轉
RPUPMLRKNHIGFEF09DA,20,2.36,社區活動中心,鋼骨混凝土造,92年9月22日,二十六層,一層 陽台,持分移轉
RPUPMLRKNHIGFEF09DA,20,.06,共有部份,鋼骨鋼筋混凝土造、鋼骨混凝土造,92年9月22日,二十六層,,持分移轉
RPUPMLRKNHIGFEF09DA,20,6.68,共有部份,鋼骨鋼筋混凝土造、鋼骨混凝土造,92年9月22日,二十六層,,持分移轉
RPUPMLRKNHIGFEF09DA,20,.07,共有部份,鋼骨鋼筋混凝土造、鋼骨混凝土造,92年9月22日,二十六層,,持分移轉
RPUPMLRKNHIGFEF09DA,20,.14,共有部份,鋼骨鋼筋混凝土造、鋼骨混凝土造,92年9月22日,二十六層,,持分移轉
RPUPMLRKNHIGFEF09DA,20,.07,共有部份,鋼骨鋼筋混凝土造、鋼骨混凝土造,92年9月22日,二十六層,,持分移轉
RPUPMLRKNHIGFEF09DA,20,47.00,共有部份,鋼骨鋼筋混凝土造、鋼骨混凝土造,92年9月22日,二十六層,,持分移轉
