編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPTOMLSJQHJGFDF56DA,28,14.89,電樓梯間、社區閱覽室、機車停車場、台電配電室、管理員室、機械室、換氣室、蓄水池、水箱、門廳、電錶箱室、排煙室、消防中繼水箱室、台電配電室專用管道間,鋼筋混凝土造,85年8月9日,二十五層,,持分移轉
RPPOMLMKQHJGFIF78DA,19,32.70,共有部分,鋼筋混凝土造,94年10月17日,十三層,,持分移轉
RPQNMLTKQHJGFEF56EA,40,1694.63,廠房、辦公室、宿舍,鋼筋混凝土造,74年1月9日,三層,一層 二層 三層 陽台 平台 防空避難室,全筆移轉
RPUPMLNKQHJGFAF68DA,,66.99,住家用,加強磚造,,四層,三層,全筆移轉
RPXQMLOKQHJGFAF56DA,43,92.59,住家用,鋼筋混凝土造,70年4月2日,五層,三層 陽台,全筆移轉
RPOSMLOKQHJGFAF48DA,29,18.86,住家用,鋼筋混凝土造,84年7月11日,五層,四層 陽台,全筆移轉
RPOSMLOKQHJGFAF48DA,29,8.81,共有部分,鋼筋混凝土造,84年7月11日,五層,,持分移轉
SPTQMLTKQHJGFAF76DA,33,53.03,住家用,鋼筋混凝土造,80年6月7日,五層,三層 陽台 花台,全筆移轉
SPTQMLTKQHJGFAF76DA,33,12.03,共有部分,鋼筋混凝土造,80年6月7日,五層,,持分移轉
RPTQMLTKQHJGFAF66DA,33,43.26,住家用,鋼筋混凝土造,80年6月7日,五層,三層 陽台,全筆移轉
RPTQMLTKQHJGFAF66DA,33,9.70,共有部分,鋼筋混凝土造,80年6月7日,五層,,持分移轉
RPROMLKLQHJGFAF08DA,6,85.27,集合住宅,鋼筋混凝土造,107年6月6日,二十二層,七層 陽台 雨遮,全筆移轉
RPROMLKLQHJGFAF08DA,6,41.80,本共有部分項目有：停車空間、停車空間兼防空避難空間、排煙室、昇降機、緊急昇降機及行動不便者電梯、安全梯、排風機房、消防泵浦室、機電空間、水箱、垃圾集中處暨資源回收室、中繼消防泵浦室、不鏽鋼消防水箱、發電機室、台電配電場所、台電專用管道、排煙及進風管道、電信機房、機車停車空間、防災中心、門廳、梯廳、特別安全梯、無障礙特別安全梯、無障礙安全梯、排煙管道、進風管道、排風管道、管委會使用空間、機車車道、汽車車道、消防弱電管道、撒水排水管道、撒水給水管道、電氣管道、緩衝空間、梯廳兼特別安全梯排煙室、梯間、機房、中繼消防機房、屋頂水箱等４１項,鋼筋混凝土造,107年6月6日,二十二層,,持分移轉
RPPNMLQKQHJGFBF38DA,26,10.32,住家用,鋼筋混凝土造,87年10月3日,八層,五層,全筆移轉
RPPNMLQKQHJGFBF38DA,26,4.00,共有部分,鋼筋混凝土造,87年10月3日,八層,,持分移轉
RPPNMLQKQHJGFBF38DA,26,2.21,共有部分,鋼筋混凝土造,87年10月3日,九層,,持分移轉
RPPNMLKLQHJGFDF08DA,43,22.24,住家用,鋼筋混凝土造,70年11月18日,四層,三層 陽台,持分移轉
RPUQMLOKQHJGFBF98DA,35,30.22,自用貯物室、管理員室,鋼筋混凝土造,79年1月18日,十層,避難室兼停車場 地下層,持分移轉
RPOOMLQKQHJGFHF98DA,37,8.14,共有部份,鋼筋混凝土造,76年2月10日,五層,,持分移轉
RPOOMLQKQHJGFHF98DA,37,106.20,住家用,鋼筋混凝土造,76年2月10日,五層,二層 陽台,全筆移轉
RPPOMLMKQHJGFDF28DA,25,36.44,防空避難室兼停車空間,鋼筋混凝土造,88年12月2日,二十八層,地下一層 地下二層 地下三層 地下四層 地下五層,持分移轉
RPPOMLMKQHJGFDF28DA,25,.51,共有部份,鋼筋混凝土造,88年12月2日,二十八層,,持分移轉
RPWNMLQKQHJGFHF07DA,41,24.07,餐廳,鋼筋混凝土造,72年7月28日,十一層,二層,持分移轉
RPWNMLQKQHJGFHF07DA,41,24.07,住商用,鋼筋混凝土造,72年7月28日,十一層,八層,持分移轉
RPWNMLQKQHJGFHF07DA,41,24.07,住商用,鋼筋混凝土造,72年7月28日,十一層,十一層,持分移轉
RPWNMLQKQHJGFHF07DA,41,5.08,共有部分,鋼筋混凝土造,72年7月28日,十一層,,持分移轉
RPWNMLQKQHJGFHF07DA,41,5.08,共有部分,鋼筋混凝土造,72年7月28日,十一層,,持分移轉
RPWNMLQKQHJGFHF07DA,41,5.08,共有部分,鋼筋混凝土造,72年7月28日,十一層,,持分移轉
RPQNMLQKQHJGFDF68DA,25,84.70,停車空間,鋼筋混凝土造,88年12月9日,十層,地下一層,持分移轉
RPQNMLQKQHJGFDF68DA,25,2.33,共有部分,鋼筋混凝土造,88年12月9日,十層,,持分移轉
RPPNMLQKQHJGFDF58DA,27,28.40,住家用,鋼筋混凝土造,86年12月2日,九層,二層 陽台,全筆移轉
RPPNMLQKQHJGFDF58DA,27,5.92,防空避難室兼停車空間、停車空間、私設道路、通道,鋼筋混凝土造,86年12月2日,九層,,持分移轉
RPPNMLQKQHJGFDF58DA,27,6.28,樓梯間、機械室、水箱,鋼筋混凝土造,86年12月2日,九層,,持分移轉
RPUNMLPKQHJGFDF98DA,15,74.42,一般事務所,鋼筋混凝土造,98年3月6日,十三層,十三層 雨遮,全筆移轉
RPUNMLPKQHJGFDF98DA,15,47.04,一般事務所,鋼筋混凝土造,98年3月6日,十三層,十三層 雨遮,全筆移轉
RPUNMLPKQHJGFDF98DA,15,51.42,共有部分,鋼筋混凝土造,98年3月6日,十三層,,持分移轉
RPUNMLPKQHJGFDF98DA,15,16.44,共有部分,鋼筋混凝土造,98年3月6日,十三層,,持分移轉
RPPNMLPKQHJGFDF48DA,32,36.38,防空避難室兼停車場,鋼筋混凝土造,81年8月26日,十八層,地下三層 見使用執照,持分移轉
RPPNMLPKQHJGFDF48DA,32,1.64,見使用執照,鋼筋混凝土造,81年8月26日,十八層,,持分移轉
RPPNMLPKQHJGFDF48DA,32,.96,共有部分,鋼筋混凝土造,81年8月26日,十八層,,持分移轉
RPUNMLKLQHJGFEF68DA,,107.11,住家用,土造,,一層,一層,全筆移轉
RPQNMLTJQHJGFGF56DA,16,31.06,共有部分,鋼筋混凝土造,97年10月31日,十一層,,持分移轉
RPVNMLKLQHJGFEF78DA,15,44.39,住家用,鋼筋混凝土造,98年11月25日,八層,三層 陽台 雨遮,全筆移轉
RPVNMLKLQHJGFEF78DA,15,23.44,本共有部分之項目有台電配電場所、污水處理設施、消防機房、發電機房、水箱、防空避難室兼停車空間、陽台、機房、屋頂突出物、機車停車空間、停車空間、電信機房、門廳、川堂、電樓梯間等１５項。,鋼筋混凝土造,98年11月25日,八層,,持分移轉
RPXNMLTKQHJGFHF47DA,32,10.61,共有部分,鋼筋混凝土造,81年10月5日,十一層,地下二層,持分移轉
RPXNMLTKQHJGFHF47DA,32,.89,住家用,鋼筋混凝土造,81年10月5日,十一層,地下二層,持分移轉
RPSNMLPKQHJGFEF88DA,25,32.78,住家用,鋼骨鋼筋混凝土造,88年8月11日,三十一層,十層 陽台,全筆移轉
RPSNMLPKQHJGFEF88DA,25,5.72,共有部分,鋼骨鋼筋混凝土造,88年8月11日,三十一層,,持分移轉
RPSNMLPKQHJGFEF88DA,25,3.11,共有部分,鋼骨鋼筋混凝土造,88年8月11日,三十一層,,持分移轉
RPUNMLSJQHJGFBF98DA,7,96.30,集合住宅,鋼骨構造,106年11月30日,三十三層,十八層 陽台 雨遮,全筆移轉
RPUNMLSJQHJGFBF98DA,7,34.49,本共有部分項目有梯廳、陽台、雨遮、消防中繼機房、樓梯間、機房、緊急排風機房、電梯機房、消防水箱、水箱機房、電錶室、台電配電場所、受電箱室、泵浦室、生活水箱、垃圾儲藏室、垃圾車位等１７項。,鋼骨鋼筋混凝土構造、鋼骨構造,106年11月30日,三十三層,,持分移轉
RPUNMLSJQHJGFBF98DA,7,44.23,本共有部分項目有管委會使用空間、梯廳、頂蓋型開放空間、機房、陽台、雨遮、停車空間、排風機房、儲藏室、電信機房、電氣機房、升降機機房、泳池水箱、泳池泵浦室、污水處理機房、公共水箱、公共泵浦室、消防泵浦室等１８項。,鋼骨鋼筋混凝土構造、鋼骨構造,106年11月30日,三十三層,,持分移轉
RPTPMLSJQHJGFBF09DA,1,43.42,集合住宅,鋼筋混凝土造,112年10月20日,二十一層,十四層 陽台 雨遮,全筆移轉
RPTPMLSJQHJGFBF09DA,1,9.56,本共有部分之項目有騎樓、管委會、管道間、排煙室、一般用昇降機、門廳（梯廳）、廁所、梯廳、雨遮、停車場排風管道、高層建築緩衝空間、發電機排風、陽台、無障礙廁所、梯間、機房、特安梯Ｃ１、無障礙樓梯、泳池機房、特安梯Ｃ２、升降道、台電配電場所＃１、台電配電場所＃２、垃圾暫存空間、垃圾車臨停空間、防災中心、發電機進風、發電機排風管道間、停車空間兼防空避難室、電信機房、裝卸臨停空間、停車場排風、Ａ棟組合式水箱、Ｂ棟水箱、泳池水箱、停車空間、發電機室、發電機燃油室、Ｂ棟組合式水箱、Ｃ棟組合式水箱、消防泵浦室等４１項,鋼骨鋼筋混凝土構造，鋼筋混凝土構造,112年10月20日,二十一層,,持分移轉
RPTPMLSJQHJGFBF09DA,1,11.71,本共有部分之項目有緊急用兼無障礙昇降機、特安梯Ｃ１、無障礙樓梯、特安梯Ｃ２、梯廳、排煙室、雨遮、升降道、電梯機房、機房、管道間、消防中繼機房、水箱、水箱機房、一般用昇降機等１５項,鋼骨鋼筋混凝土構造，鋼筋混凝土構造,112年10月20日,二十一層,,持分移轉
RPSNMLTKQHJGFEF66DA,8,99.38,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,十四層 陽台 雨遮,全筆移轉
RPSNMLTKQHJGFEF66DA,8,118.30,本共有部分之項目：陽台、廁所、管委會空間、梯廳兼排煙室、電扶梯、梯廳、管委會空間（信箱室）、管委會空間（宅配室）、發電機房、機車停車位、自行車位、台電配電場所（二）、防災中心、消防水箱、消防機房、防空避難室兼停車空間、全區總水箱、電信機房、垃圾貯藏空間、泳池水箱、女廁、男廁、裝卸車位、汽車停車空間、台電配電場所（一）、Ｂ棟水箱、Ａ棟水箱、污水機房、消防泵浦室、樓梯間、機房、排煙室、水表室、消防水池、水箱、電梯機房、信箱室、公共服務空間、受電空間等３９項。,鋼骨鋼筋混凝土造,106年1月18日,二十一層,,持分移轉
RPTOMLQJQHJGFEF09DA,34,19.43,住家用,鋼筋混凝土造,79年8月28日,十四層,五層 陽台,全筆移轉
RPTOMLQJQHJGFEF09DA,34,8.54,共有部分,鋼筋混凝土造,79年8月28日,十四層,,持分移轉
RPQNMLQKQHJGFHF09DA,1,.10,集合住宅,鋼筋混凝土構造,112年9月13日,十八層,一層,持分移轉
RPQNMLQKQHJGFHF09DA,1,.04,本共有部分項目有排煙室一、排煙室二、緩衝空間（６Ｍ＊１２Ｍ）、門廊一、門廊二、梯廳、梯間、陽台、排煙室、消防水箱、水箱一、水箱二、機械室、台電配電場所、發電機室、機房（汙物處理）、防空避難室兼停車空間、防災中心、車道、電信室、消防泵浦室、消防水池、機房一、機房二、機房三等２５項。,鋼筋混凝土構造,112年9月13日,十八層,,持分移轉
RPQNMLQKQHJGFHF09DA,1,15.53,本共有部分項目有車道、停車空間、倉儲機械停車空間等３項。,鋼筋混凝土構造,112年9月13日,十八層,,持分移轉
RPPOMLTKQHJGFIF86DA,12,24.23,集合住宅,鋼筋混凝土造,101年6月8日,十五層,七層 陽台,全筆移轉
RPPOMLTKQHJGFIF86DA,12,5.87,本建物記載共有部分包含（社區活動空間、汽、機車坡道、管理員室、通道、走廊、防空避難室、停車空間、梯廳、梯間、電信配線架室、台電配電室、垃圾儲存空間、受電箱、發電機室、蓄水池、消防幫浦室等１７項）。,鋼筋混凝土造,101年6月8日,十五層,,持分移轉
RPPOMLTKQHJGFIF86DA,12,6.52,本建物記載共有部分包含（梯廳、樓梯間、走道、電錶室、機房、電梯機房、水箱等７項）。,鋼筋混凝土造,101年6月8日,十五層,,持分移轉
RPSPMLKLQHJGFAF28DA,33,45.10,住家用,鋼筋混凝土造,80年6月7日,五層,三層 陽台,全筆移轉
RPSPMLKLQHJGFAF28DA,33,10.09,共有部分,鋼筋混凝土造,80年6月7日,五層,,持分移轉
RPUOMLTKQHJGFIF37DA,11,70.76,一般商業設施,鋼筋混凝土造,102年8月12日,四層,一層 陽台,全筆移轉
RPUOMLTKQHJGFIF37DA,11,94.61,本建物記載共有部份包含（電樓梯間、梯廳、通廊、汽機車車道、機械房、水箱、雨遮、電信機房、配電箱空間、台電配電場所、管理員室、男廁、女廁、進風管道、排風管道、卸貨空間、排風機房、垃圾存放室、垃圾車暫停空間、消防泵浦室、自行車機車停車區、防空避難室兼停車空間、機房、緊急發電機室、緊急發電機排煙及進風管道、蓄水池）等２６項。,鋼筋混凝土造,102年8月12日,四層,,持分移轉
RPQQMLPKQHJGFIF76DA,1,62.45,集合住宅,鋼筋混凝土造,112年11月17日,十二層,十二層 陽台,全筆移轉
RPQQMLPKQHJGFIF76DA,1,58.51,本共有部分之項目有：管委會空間、門廳、管道間、排煙室、１０人份無障礙電梯、１０人份緊急昇降機、無障礙樓梯、安全梯、戶外安全梯、梯廳、電梯間、梯間、水箱、機械室、防空避難室兼停車空間、污水機房、消防機房、蓄水池、停車空間、發電機室、台電配電場所、垃圾暫存室、電梯機坑、電信機房等２４項。,鋼筋混凝土造,112年11月17日,十二層,,持分移轉
RPXNMLSJQHJGFIF37DA,,65.08,集合住宅,鋼筋混凝土造,113年5月21日,十一層,三層 陽台,全筆移轉
RPXNMLSJQHJGFIF37DA,,68.12,本共有部分之項目有：管委會１、管委會２、管委會３、管委會４、管委會、Ａ梯、Ｂ梯、Ｃ梯、梯廳、緊急昇降機、無障礙電梯、排煙室、進風機、進風、排煙、Ａ甲梯戶外安全梯、Ａ乙梯戶外安全梯＋無障礙梯、Ｂ甲梯一般安全梯、Ｂ乙梯一般安全梯＋無障礙梯、Ｃ甲梯一般安全梯、Ｃ乙梯戶外安全梯＋無障礙梯、Ｄ梯一般安全梯＋無障礙梯、車道、台電專用管道間、台電配電場所、垃圾回收空間、裝卸車位、機房、緊急昇降機無障礙電梯、排風、排風機、電錶箱、發電機室、電信機房、污水機房、停車空間、雨水機房、防空避難室兼停車空間、消防機房、消防水箱、電梯機房、水箱等４２項。,鋼筋混凝土造,113年5月21日,十一層,,持分移轉
RPUOMLQJQHJGFIF96DA,1,62.45,集合住宅,鋼筋混凝土造,112年11月17日,十二層,九層 陽台,全筆移轉
RPUOMLQJQHJGFIF96DA,1,58.51,本共有部分之項目有：管委會空間、門廳、管道間、排煙室、１０人份無障礙電梯、１０人份緊急昇降機、無障礙樓梯、安全梯、戶外安全梯、梯廳、電梯間、梯間、水箱、機械室、防空避難室兼停車空間、污水機房、消防機房、蓄水池、停車空間、發電機室、台電配電場所、垃圾暫存室、電梯機坑、電信機房等２４項。,鋼筋混凝土造,112年11月17日,十二層,,持分移轉
RPSNMLMLQHJGFEF68DA,27,65.80,住家用,鋼筋混凝土造,86年4月7日,七層,三層 陽台,全筆移轉
RPQNMLMLQHJGFEF48DA,27,31.03,住家用,鋼筋混凝土造,86年4月19日,十二層,七層 陽台,全筆移轉
RPSNMLMLQHJGFEF68DA,27,13.07,共有部分,鋼筋混凝土造,86年4月7日,十層,,持分移轉
RPQNMLMLQHJGFEF48DA,27,11.47,共有部分,鋼筋混凝土造,86年4月19日,十二層,,持分移轉
RPSNMLKLQHJGFDF48EA,44,67.76,住家用,鋼筋混凝土造,69年8月20日,四層,一層 平台,全筆移轉
RPTOMLTKQHJGFEF86DA,28,.23,共有部分,鋼筋混凝土造,85年5月28日,七層,,持分移轉
RPTOMLTKQHJGFEF86DA,28,39.83,住家用,鋼筋混凝土造,85年6月1日,十四層,四層 陽台 花台,全筆移轉
RPTOMLTKQHJGFEF86DA,28,.31,共有部分,鋼筋混凝土造,85年6月1日,十四層,,持分移轉
RPTOMLTKQHJGFEF86DA,28,11.29,共有部分,鋼筋混凝土造,85年6月1日,十四層,,持分移轉
RPUNMLMLQHJGFCF68DA,31,103.84,住家用,鋼筋混凝土造,82年11月15日,七層,七層 陽台 花台 雨遮,全筆移轉
RPUNMLMLQHJGFCF68DA,31,8.78,共有部分,鋼筋混凝土造,82年11月15日,七層,,持分移轉
RPSNMLQKQHJGFDF88DA,27,37.86,商業用,鋼筋混凝土造,86年2月21日,十八層,一層 二層 三層 四層 五層 六層 七層 八層 九層 十層 十一層 十二層 十三層 十四層 十五層 陽台 屋頂突出物 花台 見其他登記事項,持分移轉
RPSNMLQKQHJGFDF88DA,27,.76,機房、樓電梯、污水處理、排煙室、衣物處理、台電受電室、消防泵浦室,鋼筋混凝土造,86年2月21日,十八層,,持分移轉
RPSNMLQKQHJGFDF88DA,27,4.76,防空避難室兼停車場,鋼筋混凝土造,86年2月21日,十八層,,持分移轉
RPUPMLTKQHJGFIF47DA,11,333.32,住宅、停車空間,鋼筋混凝土造,102年10月18日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 地下一層,全筆移轉
RPUPMLTKQHJGFIF47DA,11,49.28,本共有部分之項目有管理員室、電信機房、台電配電室、機房、停車空間等５項。,鋼筋混凝土造,102年10月18日,四層,,持分移轉
RPPNMLNKQHJGFDF38EA,30,192.72,工商用,鋼造,83年3月30日,二十層,二十層,全筆移轉
RPPNMLNKQHJGFDF38EA,30,10.70,見使用執照,鋼造,83年3月30日,二十層,地下三層,持分移轉
RPPNMLNKQHJGFDF38EA,30,61.56,見使用執照,鋼造,83年3月30日,二十層,地下四層 地下五層 地下六層,持分移轉
RPPNMLNKQHJGFDF38EA,30,37.44,共有部份,鋼造,83年3月30日,二十層,,持分移轉
RPPNMLNKQHJGFDF38EA,30,.25,共有部份,鋼造,83年3月30日,二十一層,,持分移轉
RPPNMLNKQHJGFDF38EA,30,1.46,共有部份,鋼造,83年3月30日,二十一層,,持分移轉
RPPNMLNKQHJGFDF38EA,30,11.71,共有部份,鋼造,83年3月30日,二十一層,,持分移轉
RPWOMLRJQHJGFGF07DA,22,86.81,住家用,鋼筋混凝土造,91年7月1日,十三層,三層 陽台,全筆移轉
RPWOMLRJQHJGFGF07DA,22,45.36,共有部分,鋼筋混凝土造,91年7月1日,十四層,,持分移轉
RPWOMLRJQHJGFGF07DA,22,15.93,共有部分,鋼筋混凝土造,91年7月1日,十三層,,持分移轉
RPUNMLMLQHJGFCF78EA,11,158.07,住家用,鋼骨鋼筋混凝土造,102年10月18日,二十八層,十五層 陽台 雨遮,全筆移轉
RPUNMLMLQHJGFCF78EA,11,54.98,本共有部分項目：有陽台、機房、排煙室、梯廳、管委會使用空間、雨遮、中繼機房、中繼消防水箱、消防水箱、機械室、水箱、垃圾分類空間、供公眾使用停車空間、Ｂ棟電錶室、台電配電室、受電箱、Ａ棟電錶室、防災中心、垃圾儲存空間、電信機房、揚水機房、機車停車空間、垃圾車暫停車位、停車空間通道等２４項。,鋼筋混凝土造,102年10月18日,二十八層,,持分移轉
RPUNMLMLQHJGFCF78EA,11,41.14,本共有部分項目：警衛室、發電機房、公用樓梯、排風機房兼游泳池機房、供公眾使用停車空間、停車空間、進風機房、機房、排風機房、防空避難兼停車空間、Ｂ棟水箱、Ａ棟水箱、雨水處理機房、消防機房、車道等１５項。,鋼骨鋼筋混凝土造,102年10月18日,二十八層,,持分移轉
RPPNMLMLQHJGFHF78EA,48,23.16,住家用,鋼筋混凝土造,65年12月20日,四層,四層 陽台,持分移轉
RPQNMLLLQHJGFIF78DA,1,62.45,集合住宅,鋼筋混凝土造,112年11月17日,十二層,五層 陽台,全筆移轉
RPQNMLLLQHJGFIF78DA,1,58.51,本共有部分之項目有：管委會空間、門廳、管道間、排煙室、１０人份無障礙電梯、１０人份緊急昇降機、無障礙樓梯、安全梯、戶外安全梯、梯廳、電梯間、梯間、水箱、機械室、防空避難室兼停車空間、污水機房、消防機房、蓄水池、停車空間、發電機室、台電配電場所、垃圾暫存室、電梯機坑、電信機房等２４項。,鋼筋混凝土造,112年11月17日,十二層,,持分移轉
RPXNMLQKQHJGFDF76DA,25,36.44,防空避難室兼停車空間,鋼筋混凝土造,88年12月2日,二十八層,地下一層 地下二層 地下三層 地下四層 地下五層,持分移轉
RPXNMLQKQHJGFDF76DA,25,.51,共有部份,鋼筋混凝土造,88年12月2日,二十八層,,持分移轉
RPPNMLMLQHJGFHF68DA,54,52.22,住家用,加強磚造,59年10月30日,四層,三層,持分移轉
RPTNMLLLQHJGFHF98DA,23,33.18,停車空間,鋼筋混凝土造,90年2月27日,十八層,地下二層,持分移轉
RPTNMLLLQHJGFHF98DA,23,1.03,共有部分,鋼筋混凝土造,90年2月27日,十八層,,持分移轉
RPTNMLKLQHJGFGF78DA,36,47.57,住家用,鋼筋混凝土造,77年9月3日,五層,四層 陽台,持分移轉
RPRNMLMLQHJGFGF78DA,14,177.64,住家用,鋼筋混凝土造,99年6月7日,十四層,十三層 陽台 雨遮,全筆移轉
RPRNMLTKQHJGFEF56DA,35,16.74,住家用,鋼筋混凝土造,78年3月10日,五層,五層 花台,全筆移轉
RPRNMLMLQHJGFGF78DA,14,39.00,本共有部分之項目有公共服務空間、梯廳、樓電梯間、機械室、水箱、車道、通路、陽台、樓梯間等九項。,鋼筋混凝土造,99年6月7日,十五層,,持分移轉
RPRNMLTKQHJGFEF56DA,35,5.98,共有部分,鋼筋混凝土造,78年3月10日,五層,,持分移轉
RPRNMLMLQHJGFGF78DA,14,67.80,本共有部分之項目有防空避難室兼停車空間、停車空間等二項。,鋼筋混凝土造,99年6月7日,十五層,,持分移轉
RPPNMLLLQHJGFEF28DA,30,20.41,住家用,鋼筋混凝土造,83年6月29日,十八層,十一層,全筆移轉
RPPNMLLLQHJGFEF28DA,30,9.75,共有部分,鋼筋混凝土造,83年6月29日,十八層,,持分移轉
RPVNMLMLQHJGFGF66EA,8,61.87,集合住宅,鋼筋混凝土造,105年9月14日,十五層,十層 陽台 雨遮,全筆移轉
RPVNMLMLQHJGFGF66EA,8,18.85,本共有部分之項目有梯廳、電樓梯間、門廳、管委會空間、門廊、陽台、蒸氣室、烤箱室、更衣室、雨遮、機電設備空間、樓梯間、機械室、水箱等１４項。,鋼筋混凝土造,105年9月14日,十五層,,持分移轉
